Transaction ID,Member ID,Date,Payment method,Payment Amount,Discount,On Account,Transaction Amount,Amount Due,Amount Paid,Item Type,Amount Due For Line Item,Actual Paid,Item ID,Item Name,Membership Type,Applicable Taxes,Project ID,Project Name,Handled By,Notes,Renewal
817196,522,3/18/2018 1:22 PM,On Account,,,1.60,1.6,1.60,,,,,,,,,,,,,
817353,278,3/18/2018 2:53 PM,,,,,0.7,0.70,,Late Fee,0.1,0.1,6175.0,"Clamp, Bar",,,,,Aar,,
817353,278,3/18/2018 2:53 PM,,,,,0.7,0.70,,Late Fee,0.1,0.1,6179.0,"Clamp, Bar",,,,,Aar,,
817353,278,3/18/2018 2:53 PM,,,,,0.7,0.70,,Late Fee,0.1,0.1,6172.0,"Clamp, Bar",,,,,Aar,,
817353,278,3/18/2018 2:53 PM,,,,,0.7,0.70,,Late Fee,0.1,0.1,6173.0,"Clamp, Bar",,,,,Aar,,
817353,278,3/18/2018 2:53 PM,,,,,0.7,0.70,,Late Fee,0.1,0.1,6124.0,C-clamp,,,,,Aar,,
817353,278,3/18/2018 2:53 PM,,,,,0.7,0.70,,Late Fee,0.1,0.1,6120.0,C-clamp,,,,,Aar,,
817353,278,3/18/2018 2:53 PM,,,,,0.7,0.70,,Late Fee,0.1,0.1,6087.0,C-clamp,,,,,Aar,,
817353,278,3/18/2018 2:53 PM,,,,,0.7,0.70,,Loan Return,,,6100.0,C-clamp,,,,,Aar,,
817353,278,3/18/2018 2:53 PM,On Account,,,0.70,0.7,0.70,,,,,,,,,,,,,
817367,1228,3/18/2018 3:11 PM,,,,,0.3,0.30,,Late Fee,0.1,0.1,5800.0,Heat Gun,,,,,Aar,,
817367,1228,3/18/2018 3:11 PM,,,,,0.3,0.30,,Late Fee,0.1,0.1,4322.0,Belt Sander,,,,,Aar,,
817367,1228,3/18/2018 3:11 PM,,,,,0.3,0.30,,Late Fee,0.1,0.1,4154.0,File,,,,,Aar,,
817367,1228,3/18/2018 3:11 PM,On Account,,,0.30,0.3,0.30,,,,,,,,,,,,,
817394,994,3/18/2018 3:40 PM,,,,,,,,Loan Return,,,6220.0,Lawn Chair,,,,,Aar,,
817394,994,3/18/2018 3:40 PM,,,,,,,,Loan Return,,,5066.0,"Folding Chair, Wood",,,,,Aar,,
817394,994,3/18/2018 3:40 PM,,,,,,,,Loan Return,,,5065.0,"Folding Chair, Wood",,,,,Aar,,
817394,994,3/18/2018 3:40 PM,,,,,,,,Loan Return,,,5064.0,"Folding Chair, Wood",,,,,Aar,,
817394,994,3/18/2018 3:40 PM,,,,,,,,Loan Return,,,5063.0,"Folding Chair, Wood",,,,,Aar,,
817420,1249,3/18/2018 4:14 PM,,,,,20.0,20.00,20.00,Other,,20.0,,,,,,,Aar,,
817420,1249,3/18/2018 4:14 PM,Cash,20.00,,,20.0,20.00,20.00,,,,,,,,,,,,
817427,198,3/18/2018 4:17 PM,,,,,0.3,0.30,,Late Fee,0.1,0.1,459.0,Work Gloves,,,,,Aar,,
817427,198,3/18/2018 4:17 PM,,,,,0.3,0.30,,Late Fee,0.1,0.1,3963.0,Reciprocating Saw,,,,,Aar,,
817427,198,3/18/2018 4:17 PM,,,,,0.3,0.30,,Late Fee,0.1,0.1,6683.0,Reciprocating Saw,,,,,Aar,,
817427,198,3/18/2018 4:17 PM,On Account,,,0.30,0.3,0.30,,,,,,,,,,,,,
817428,198,3/18/2018 4:19 PM,,,,,5.0,5.00,10.00,Other,,5.0,,,,,,,Aar,,
817428,198,3/18/2018 4:19 PM,On Account,,,(5.00),5.0,5.00,10.00,,,,,,,,,,,,
817428,198,3/18/2018 4:19 PM,Cash,5.00,,,5.0,5.00,10.00,,,,,,,,,,,,
817428,198,3/18/2018 4:19 PM,Cash,5.00,,,5.0,5.00,10.00,,,,,,,,,,,,
817432,522,3/18/2018 4:25 PM,,,,,,,,Loan Return,,,5374.0,"Shop Vac, Dry Only, 16 Gal",,,,,tus,,
817432,522,3/18/2018 4:25 PM,,,,,,,,Loan Return,,,6348.0,Tile Saw,,,,,tus,,
817432,522,3/18/2018 4:25 PM,,,,,,,,Loan Return,,,4612.0,"Drill, Corded",,,,,tus,,
817432,522,3/18/2018 4:25 PM,,,,,,,,Loan Return,,,5414.0,Tile Cutter,,,,,tus,,
817432,522,3/18/2018 4:25 PM,,,,,,,,Check Out (Renewal),,,6348.0,Tile Saw,,,,,tus,,Renewal
817432,522,3/18/2018 4:25 PM,,,,,,,,Check Out (Renewal),,,4612.0,"Drill, Corded",,,,,tus,,Renewal
817432,522,3/18/2018 4:25 PM,On Account,,,,,,,,,,,,,,,,,,
817466,522,3/18/2018 4:53 PM,,,,,,,,Loan Return,,,6348.0,Tile Saw,,,,,tus,,
817466,522,3/18/2018 4:53 PM,,,,,,,,Loan Return,,,4612.0,"Drill, Corded",,,,,tus,,
817466,522,3/18/2018 4:53 PM,,,,,,,,Check Out,,,5414.0,Tile Cutter,,,,,tus,,
817466,522,3/18/2018 4:53 PM,,,,,,,,Check Out,,,6224.0,"Nail Gun, Pneumatic",,,,,tus,,
817466,522,3/18/2018 4:53 PM,,,,,,,,Check Out,,,6644.0,Jigsaw,,,,,tus,,
817466,522,3/18/2018 4:53 PM,,,,,,,,Check Out,,,4779.0,"Drill, Corded",,,,,tus,,
817466,522,3/18/2018 4:53 PM,,,,,,,,Check Out,,,339.0,"Drill Bit, Mixer",,,,,tus,,
817466,522,3/18/2018 4:53 PM,,,,,,,,Check Out,,,493.0,Air Compressor,,,,,tus,,
817466,522,3/18/2018 4:53 PM,,,,,,,,Check Out,,,5223.0,Mud Pan,,,,,tus,,
817466,522,3/18/2018 4:53 PM,,,,,,,,Check Out,,,4751.0,"Saw, Miter",,,,,tus,,
817466,522,3/18/2018 4:53 PM,,,,,,,,Check Out (Renewal),,,4612.0,"Drill, Corded",,,,,tus,,Renewal
817466,522,3/18/2018 4:53 PM,,,,,,,,Check Out (Renewal),,,6348.0,Tile Saw,,,,,tus,,Renewal
817466,522,3/18/2018 4:53 PM,On Account,,,,,,,,,,,,,,,,,,
817469,522,3/18/2018 4:57 PM,,,,,,(1.60),,Loan Return,,,5414.0,Tile Cutter,,,,,tus,,
817469,522,3/18/2018 4:57 PM,,,,,,(1.60),,Loan Return,,,6224.0,"Nail Gun, Pneumatic",,,,,tus,,
817469,522,3/18/2018 4:57 PM,,,,,,(1.60),,Loan Return,,,6644.0,Jigsaw,,,,,tus,,
817469,522,3/18/2018 4:57 PM,,,,,,(1.60),,Loan Return,,,4779.0,"Drill, Corded",,,,,tus,,
817469,522,3/18/2018 4:57 PM,,,,,,(1.60),,Loan Return,,,339.0,"Drill Bit, Mixer",,,,,tus,,
817469,522,3/18/2018 4:57 PM,,,,,,(1.60),,Loan Return,,,493.0,Air Compressor,,,,,tus,,
817469,522,3/18/2018 4:57 PM,,,,,,(1.60),,Loan Return,,,5223.0,Mud Pan,,,,,tus,,
817469,522,3/18/2018 4:57 PM,,,,,,(1.60),,Loan Return,,,4751.0,"Saw, Miter",,,,,tus,,
817469,522,3/18/2018 4:57 PM,,,,,,(1.60),,Loan Return,,,4612.0,"Drill, Corded",,,,,tus,,
817469,522,3/18/2018 4:57 PM,,,,,,(1.60),,Loan Return,,,6348.0,Tile Saw,,,,,tus,,
817469,522,3/18/2018 4:57 PM,,,,,,(1.60),,Check Out,,,4711.0,Soldering Iron,,,,,tus,,
817469,522,3/18/2018 4:57 PM,,,,,,(1.60),,Check Out (Renewal),,,6348.0,Tile Saw,,,,,tus,,Renewal
817469,522,3/18/2018 4:57 PM,,,,,,(1.60),,Check Out (Renewal),,,4612.0,"Drill, Corded",,,,,tus,,Renewal
817469,522,3/18/2018 4:57 PM,,,,,,(1.60),,Check Out (Renewal),,,4751.0,"Saw, Miter",,,,,tus,,Renewal
817469,522,3/18/2018 4:57 PM,,,,,,(1.60),,Check Out (Renewal),,,5223.0,Mud Pan,,,,,tus,,Renewal
817469,522,3/18/2018 4:57 PM,,,,,,(1.60),,Check Out (Renewal),,,493.0,Air Compressor,,,,,tus,,Renewal
817469,522,3/18/2018 4:57 PM,,,,,,(1.60),,Check Out (Renewal),,,339.0,"Drill Bit, Mixer",,,,,tus,,Renewal
817469,522,3/18/2018 4:57 PM,,,,,,(1.60),,Check Out (Renewal),,,4779.0,"Drill, Corded",,,,,tus,,Renewal
817469,522,3/18/2018 4:57 PM,,,,,,(1.60),,Check Out (Renewal),,,6644.0,Jigsaw,,,,,tus,,Renewal
817469,522,3/18/2018 4:57 PM,,,,,,(1.60),,Check Out (Renewal),,,6224.0,"Nail Gun, Pneumatic",,,,,tus,,Renewal
817469,522,3/18/2018 4:57 PM,,,,,,(1.60),,Check Out (Renewal),,,5414.0,Tile Cutter,,,,,tus,,Renewal
817469,522,3/18/2018 4:57 PM,On Account,,,(1.60),,(1.60),,,,,,,,,,,,,
817469,522,3/18/2018 4:57 PM,Discount,,1.60,,,(1.60),,,,,,,,,,,,Paid for membership renewal ($50.00),
817471,522,3/18/2018 4:58 PM,,,,,50.0,50.00,50.00,Membership Fee,,50.0,,,regular,,,,tus,,
817471,522,3/18/2018 4:58 PM,External Credit/Debit,50.00,,,50.0,50.00,50.00,,,,,,,,,,,,
817484,1230,3/18/2018 5:49 PM,,,,,,,,Membership Change,,,,,regular,,,,Aar,,
817485,1230,3/18/2018 5:53 PM,,,,,,,,Check Out,,,4787.0,Sledgehammer,,,,,Aar,,
817485,1230,3/18/2018 5:53 PM,,,,,,,,Check Out,,,4656.0,Pry Bar,,,,,Aar,,
817485,1230,3/18/2018 5:53 PM,,,,,,,,Check Out,,,5700.0,Rake,,,,,Aar,,
817490,932,3/18/2018 6:06 PM,,,,,,,,Check Out,,,3891.0,Vacuum Pump,,,,,tus,,
817492,1269,3/18/2018 6:34 PM,,,,,,,,Loan Return,,,663.0,"Saw, Miter",,,,,tus,,
817498,1133,3/18/2018 6:54 PM,,,,,4.2,4.20,,Late Fee,0.7,0.7,369.0,"Clamp, Quick Grip",,,,,tus,,
817498,1133,3/18/2018 6:54 PM,,,,,4.2,4.20,,Late Fee,0.7,0.7,6032.0,"Clamp, Quick Grip",,,,,tus,,
817498,1133,3/18/2018 6:54 PM,,,,,4.2,4.20,,Late Fee,0.7,0.7,4829.0,"Clamp, Bar",,,,,tus,,
817498,1133,3/18/2018 6:54 PM,,,,,4.2,4.20,,Late Fee,0.7,0.7,6033.0,"Clamp, Bar",,,,,tus,,
817498,1133,3/18/2018 6:54 PM,,,,,4.2,4.20,,Late Fee,0.7,0.7,278.0,Bar Clamp,,,,,tus,,
817498,1133,3/18/2018 6:54 PM,,,,,4.2,4.20,,Late Fee,0.7,0.7,6171.0,"Clamp, Bar",,,,,tus,,
817498,1133,3/18/2018 6:54 PM,,,,,4.2,4.20,,Check Out (Renewal),,,6171.0,"Clamp, Bar",,,,,tus,,Renewal
817498,1133,3/18/2018 6:54 PM,,,,,4.2,4.20,,Check Out (Renewal),,,6032.0,"Clamp, Quick Grip",,,,,tus,,Renewal
817498,1133,3/18/2018 6:54 PM,On Account,,,4.20,4.2,4.20,,,,,,,,,,,,,
817500,109,3/18/2018 7:09 PM,,,,,,,,Check Out,,,5074.0,Power Sander With Vacuum Bag,,,,,tus,,
817500,109,3/18/2018 7:09 PM,,,,,,,,Check Out,,,4829.0,"Clamp, Bar",,,,,tus,,
817500,109,3/18/2018 7:09 PM,,,,,,,,Check Out,,,369.0,"Clamp, Quick Grip",,,,,tus,,
817502,341,3/18/2018 8:10 PM,,,,,,,,Membership Change,,,,,regular,,,,Aar,,
817502,341,3/18/2018 8:10 PM,,,,,,,,Check Out,,,4935.0,Drill Bit & Screwdriver Set,,,,,Aar,,
817504,341,3/18/2018 8:12 PM,,,,,,,,Check Out,,,360.0,"Saw, Key Hole",,,,,Aar,,
817504,341,3/18/2018 8:12 PM,,,,,,,,Check Out,,,5856.0,"Drill, Corded, 3/8in",,,,,Aar,,
817505,341,3/18/2018 8:29 PM,,,,,,,,Check Out,,,4936.0,Extension Cord,,,,,Aar,,
817506,1265,3/18/2018 8:44 PM,,,,,,,,Loan Return,,,306.0,Router,,,,,Aar,,
817507,1265,3/18/2018 8:53 PM,,,,,,,,Check Out,,,5250.0,Chisel,,,,,Aar,,
817507,1265,3/18/2018 8:53 PM,,,,,,,,Check Out,,,6396.0,Chisel,,,,,Aar,,
817508,460,3/18/2018 8:54 PM,,,,,,,,Loan Return,,,5384.0,Extension Cord,,,,,Aar,,
817508,460,3/18/2018 8:54 PM,,,,,,,,Loan Return,,,3743.0,Circular Saw,,,,,Aar,,
817508,460,3/18/2018 8:54 PM,,,,,,,,Loan Return,,,6463.0,Extension Cord,,,,,Aar,,
817508,460,3/18/2018 8:54 PM,,,,,,,,Loan Return,,,6732.0,Extension Cord,,,,,Aar,,
817510,1255,3/18/2018 9:11 PM,,,,,0.7,0.70,,Late Fee,0.7,0.7,5651.0,Laser Measure,,,,,Gin,,
817510,1255,3/18/2018 9:11 PM,,,,,0.7,0.70,,Loan Return,,,5244.0,"Drill, Corded",,,,,Gin,,
817510,1255,3/18/2018 9:11 PM,,,,,0.7,0.70,,Loan Return,,,4543.0,Stud Finder,,,,,Gin,,
817510,1255,3/18/2018 9:11 PM,,,,,0.7,0.70,,Loan Return,,,4524.0,Bit Set,,,,,Gin,,
817510,1255,3/18/2018 9:11 PM,,,,,0.7,0.70,,Check Out (Renewal),,,4524.0,Bit Set,,,,,Gin,,Renewal
817510,1255,3/18/2018 9:11 PM,,,,,0.7,0.70,,Check Out (Renewal),,,4543.0,Stud Finder,,,,,Gin,,Renewal
817510,1255,3/18/2018 9:11 PM,,,,,0.7,0.70,,Check Out (Renewal),,,5244.0,"Drill, Corded",,,,,Gin,,Renewal
817510,1255,3/18/2018 9:11 PM,,,,,0.7,0.70,,Check Out (Renewal),,,5651.0,Laser Measure,,,,,Gin,,Renewal
817510,1255,3/18/2018 9:11 PM,On Account,,,0.70,0.7,0.70,,,,,,,,,,,,,
817690,1255,3/19/2018 7:33 AM,,,,,,(0.70),,Loan Return,,,4524.0,Bit Set,,,,,Bil,,
817690,1255,3/19/2018 7:33 AM,,,,,,(0.70),,Loan Return,,,4543.0,Stud Finder,,,,,Bil,,
817690,1255,3/19/2018 7:33 AM,,,,,,(0.70),,Loan Return,,,5244.0,"Drill, Corded",,,,,Bil,,
817690,1255,3/19/2018 7:33 AM,,,,,,(0.70),,Loan Return,,,5651.0,Laser Measure,,,,,Bil,,
817690,1255,3/19/2018 7:33 AM,,,,,,(0.70),,Check Out (Renewal),,,5651.0,Laser Measure,,,,,Bil,,Renewal
817690,1255,3/19/2018 7:33 AM,,,,,,(0.70),,Check Out (Renewal),,,5244.0,"Drill, Corded",,,,,Bil,,Renewal
817690,1255,3/19/2018 7:33 AM,,,,,,(0.70),,Check Out (Renewal),,,4543.0,Stud Finder,,,,,Bil,,Renewal
817690,1255,3/19/2018 7:33 AM,,,,,,(0.70),,Check Out (Renewal),,,4524.0,Bit Set,,,,,Bil,,Renewal
817690,1255,3/19/2018 7:33 AM,On Account,,,(0.70),,(0.70),,,,,,,,,,,,,
817690,1255,3/19/2018 7:33 AM,Discount,,0.70,,,(0.70),,,,,,,,,,,,,
818158,1278,3/20/2018 3:16 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,LLT,,
818467,1279,3/20/2018 9:23 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,Nat,,
818474,339,3/20/2018 9:36 AM,,,,,,,,Loan Return,,,5392.0,Rotary Hammer Drill,,,,,mic,,
818474,339,3/20/2018 9:36 AM,,,,,,,,Check Out (Renewal),,,5392.0,Rotary Hammer Drill,,,,,mic,self-renewal,Renewal
818483,1280,3/20/2018 9:53 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,set,,
819657,1260,3/21/2018 3:09 PM,,,,,,,,Membership Change,,,,,regular,,,,tus,,
819657,1260,3/21/2018 3:09 PM,,,,,,,,Check Out,,,5411.0,Rake,,,,,tus,,
819657,1260,3/21/2018 3:09 PM,,,,,,,,Check Out,,,6303.0,"Shovel, Round",,,,,tus,,
819663,980,3/21/2018 3:10 PM,On Account,,,(3.20),,,3.20,,,,,,,,,,,,
819663,980,3/21/2018 3:10 PM,Cash,3.20,,,,,3.20,,,,,,,,,,,,
819666,413,3/21/2018 3:12 PM,,,,,,,,Membership Change,,,,,regular,,,,tus,,
819671,540,3/21/2018 3:15 PM,,,,,3.8,,,Late Fee,1.9,1.9,5488.0,Power Supply,,,,,Sir,,
819671,540,3/21/2018 3:15 PM,,,,,3.8,,,Late Fee,1.9,1.9,4999.0,Oscilloscope,,,,,Sir,,
819671,540,3/21/2018 3:15 PM,Discount,,3.80,,3.8,,,,,,,,,,,,,,
819677,971,3/21/2018 3:19 PM,,,,,,,,Loan Return,,,6344.0,Air Compressor,,,,,aer,,
819677,971,3/21/2018 3:19 PM,,,,,,,,Check Out (Renewal),,,6344.0,Air Compressor,,,,,aer,self-renewal,Renewal
819679,1281,3/21/2018 3:20 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,ted,,
819717,413,3/21/2018 4:01 PM,,,,,,,,Check Out,,,5384.0,Extension Cord,,,,,Sir,,
819717,413,3/21/2018 4:01 PM,,,,,,,,Check Out,,,4596.0,"Saw Horse, Folding",,,,,Sir,,
819717,413,3/21/2018 4:01 PM,,,,,,,,Check Out,,,4597.0,"Saw Horse, Folding",,,,,Sir,,
819763,1282,3/21/2018 4:41 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,gem,,
819764,1282,3/21/2018 4:44 PM,,,,,,,,Membership Change,,,,,regular,,,,Sir,,
819764,1282,3/21/2018 4:44 PM,,,,,,,,Check Out,,,4814.0,Power Sander,,,,,Sir,,
819783,276,3/21/2018 5:03 PM,,,,,,,,Loan Return,,,5774.0,Ladder,,,,,Sir,,
819783,276,3/21/2018 5:03 PM,,,,,,,,Loan Return,,,5592.0,Paint Guide,,,,,Sir,,
819783,276,3/21/2018 5:03 PM,,,,,,,,Loan Return,,,6438.0,"Paint Roller, Small",,,,,Sir,,
819783,276,3/21/2018 5:03 PM,,,,,,,,Loan Return,,,5148.0,"Paint Brush, Long",,,,,Sir,,
819783,276,3/21/2018 5:03 PM,,,,,,,,Loan Return,,,4448.0,Paint Brush,,,,,Sir,,
819783,276,3/21/2018 5:03 PM,,,,,,,,Loan Return,,,5997.0,Trim Edger,,,,,Sir,,
819783,276,3/21/2018 5:03 PM,,,,,,,,Loan Return,,,6384.0,Paint Roller,,,,,Sir,,
819783,276,3/21/2018 5:03 PM,,,,,,,,Loan Return,,,6597.0,Paint Scraper,,,,,Sir,,
819783,276,3/21/2018 5:03 PM,,,,,,,,Loan Return,,,6650.0,Paint Can Key,,,,,Sir,,
819783,276,3/21/2018 5:03 PM,,,,,,,,Loan Return,,,334.0,Paint Guide,,,,,Sir,,
819783,276,3/21/2018 5:03 PM,,,,,,,,Loan Return,,,5226.0,"Hand Truck, Convertible",,,,,Sir,,
819783,276,3/21/2018 5:03 PM,,,,,,,,Loan Return,,,6375.0,Paintbrush,,,,,Sir,,
819783,276,3/21/2018 5:03 PM,,,,,,,,Loan Return,,,6374.0,Paintbrush,,,,,Sir,,
819783,276,3/21/2018 5:03 PM,,,,,,,,Loan Return,,,6354.0,Paintbrush,,,,,Sir,,
819783,276,3/21/2018 5:03 PM,,,,,,,,Check Out (Renewal),,,6650.0,Paint Can Key,,,,,Sir,,Renewal
819783,276,3/21/2018 5:03 PM,,,,,,,,Check Out (Renewal),,,6384.0,Paint Roller,,,,,Sir,,Renewal
819783,276,3/21/2018 5:03 PM,,,,,,,,Check Out (Renewal),,,5774.0,Ladder,,,,,Sir,,Renewal
819783,276,3/21/2018 5:03 PM,On Account,,,,,,,,,,,,,,,,,,
819793,1096,3/21/2018 5:18 PM,,,,,,,,Loan Return,,,4783.0,Shears,,,,,Sir,,
819793,1096,3/21/2018 5:18 PM,,,,,,,,Loan Return,,,5498.0,Tile Nippers,,,,,Sir,,
819793,1096,3/21/2018 5:18 PM,,,,,,,,Loan Return,,,5833.0,Pincer,,,,,Sir,,
819793,1096,3/21/2018 5:18 PM,,,,,,,,Loan Return,,,6339.0,Scraper,,,,,Sir,,
819793,1096,3/21/2018 5:18 PM,,,,,,,,Loan Return,,,3888.0,Cultivator,,,,,Sir,,
819805,1263,3/21/2018 5:30 PM,,,,,,,,Loan Return,,,3948.0,Sledgehammer,,,,,Sir,,
819805,1263,3/21/2018 5:30 PM,,,,,,,,Loan Return,,,5013.0,"Power Sander, Palm Grip",,,,,Sir,,
819805,1263,3/21/2018 5:30 PM,,,,,,,,Loan Return,,,6461.0,Power Sander With Vacuum Bag,,,,,Sir,,
819831,971,3/21/2018 6:04 PM,,,,,,,,Loan Return,,,163.0,"Sanding Block, Hand",,,,,Sir,,
819831,971,3/21/2018 6:04 PM,,,,,,,,Loan Return,,,5639.0,"Saw, Miter",,,,,Sir,,
819831,971,3/21/2018 6:04 PM,,,,,,,,Loan Return,,,6344.0,Air Compressor,,,,,Sir,,
819840,971,3/21/2018 6:08 PM,,,,,,,,Check Out,,,34.0,Power Sander,,,,,Sir,,
819852,44,3/21/2018 6:22 PM,,,,,,,,Check Out,,,6489.0,Brad Nailer,,,,,dsh,,
819852,44,3/21/2018 6:22 PM,,,,,,,,Check Out,,,5467.0,"Clamp, Quick Grip",,,,,dsh,,
819852,44,3/21/2018 6:22 PM,,,,,,,,Check Out,,,5799.0,Cut-Off Tool,,,,,dsh,,
819852,44,3/21/2018 6:22 PM,,,,,,,,Check Out,,,4039.0,"Clamp, Corner",,,,,dsh,,
819852,44,3/21/2018 6:22 PM,,,,,,,,Check Out,,,3852.0,"Clamp, Corner",,,,,dsh,,
819852,44,3/21/2018 6:22 PM,,,,,,,,Check Out,,,4324.0,"Drill, Cordless",,,,,dsh,,
819852,44,3/21/2018 6:22 PM,,,,,,,,Check Out,,,663.0,"Saw, Miter",,,,,dsh,,
819852,44,3/21/2018 6:22 PM,,,,,,,,Check Out,,,4102.0,Cordless Drill/Driver,,,,,dsh,,
819852,44,3/21/2018 6:22 PM,,,,,,,,Check Out,,,6179.0,"Clamp, Bar",,,,,dsh,,
819852,44,3/21/2018 6:22 PM,,,,,,,,Check Out,,,6175.0,"Clamp, Bar",,,,,dsh,,
819852,44,3/21/2018 6:22 PM,,,,,,,,Check Out,,,6173.0,"Clamp, Bar",,,,,dsh,,
819879,115,3/21/2018 6:48 PM,,,,,,,,Check Out,,,4746.0,"Shovel, Square",,,,,Bil,,
819879,115,3/21/2018 6:48 PM,,,,,,,,Check Out,,,5575.0,Brick Trowel,,,,,Bil,,
819879,115,3/21/2018 6:48 PM,,,,,,,,Check Out,,,5010.0,Stapler,,,,,Bil,,
819892,1172,3/21/2018 7:08 PM,,,,,5.6,5.60,5.60,Late Fee,5.6,5.6,333.0,Paint Brush,,,,,Bil,,
819892,1172,3/21/2018 7:08 PM,Cash,5.60,,,5.6,5.60,5.60,,,,,,,,,,,,
819895,1172,3/21/2018 7:15 PM,,,,,,,,Check Out,,,6717.0,"Clamp, Bar",,,,,Bil,,
819895,1172,3/21/2018 7:15 PM,,,,,,,,Check Out,,,4463.0,"Drill, Corded, 1/4in",,,,,Bil,,
819898,1076,3/21/2018 7:18 PM,,,,,0.7,0.70,,Late Fee,0.7,0.7,6466.0,"Clamp, Bar",,,,,Bil,,
819898,1076,3/21/2018 7:18 PM,,,,,0.7,0.70,,Check Out (Renewal),,,6466.0,"Clamp, Bar",,,,,Bil,,Renewal
819898,1076,3/21/2018 7:18 PM,On Account,,,0.70,0.7,0.70,,,,,,,,,,,,,
819906,1283,3/21/2018 7:39 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,jbu,,
819910,1228,3/21/2018 7:45 PM,,,,,,,5.00,Check Out,,,4574.0,Glue Gun,,,,,Bil,,
819910,1228,3/21/2018 7:45 PM,On Account,,,(5.00),,,5.00,,,,,,,,,,,,
819910,1228,3/21/2018 7:45 PM,Cash,5.00,,,,,5.00,,,,,,,,,,,,
819912,793,3/21/2018 7:50 PM,,,,,7.0,7.00,,Late Fee,7.0,7.0,5641.0,Swaging Tool,,,,,Bil,,
819912,793,3/21/2018 7:50 PM,On Account,,,7.00,7.0,7.00,,,,,,,,,,,,,
819934,nio1124,3/21/2018 11:07 PM,,,,,,,,Loan Return,,,4874.0,Box Cutter,,,,,nio,,
819934,nio1124,3/21/2018 11:07 PM,,,,,,,,Check Out (Renewal),,,4874.0,Box Cutter,,,,,nio,self-renewal,Renewal
819935,nio1124,3/21/2018 11:07 PM,,,,,,,,Loan Return,,,4451.0,Paint Brush,,,,,nio,,
819935,nio1124,3/21/2018 11:07 PM,,,,,,,,Check Out (Renewal),,,4451.0,Paint Brush,,,,,nio,self-renewal,Renewal
820195,833,3/22/2018 7:35 AM,,,,,0.1,,,Late Fee,0.1,0.1,6693.0,Magic Chef Cooker,,,,,Gin,,
820195,833,3/22/2018 7:35 AM,,,,,0.1,,,Check Out (Renewal),,,6693.0,Magic Chef Cooker,,,,,Gin,,Renewal
820195,833,3/22/2018 7:35 AM,Discount,,0.10,,0.1,,,,,,,,,,,,,Requested renewal yesterday,
820338,833,3/22/2018 11:55 AM,,,,,,,,Loan Return,,,6693.0,Magic Chef Cooker,,,,,Bil,,
820338,833,3/22/2018 11:55 AM,,,,,,,,Check Out (Renewal),,,6693.0,Magic Chef Cooker,,,,,Bil,,Renewal
820743,1284,3/22/2018 7:35 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,Owe,,
822043,1261,3/24/2018 9:06 AM,,,,,,,,Loan Return,,,307.0,Scroll Saw,,,,,Gin,,
822043,1261,3/24/2018 9:06 AM,,,,,,,,Loan Return,,,6486.0,"Saw Horse, Folding",,,,,Gin,,
822043,1261,3/24/2018 9:06 AM,,,,,,,,Loan Return,,,6487.0,"Saw Horse, Folding",,,,,Gin,,
822089,1275,3/24/2018 9:22 AM,,,,,,,,Loan Return,,,473.0,Sewing Machine,,,,,mac,,
822089,1275,3/24/2018 9:22 AM,,,,,,,,Check Out (Renewal),,,473.0,Sewing Machine,,,,,mac,self-renewal,Renewal
822102,1284,3/24/2018 9:26 AM,,,,,20.0,20.00,20.00,Membership Fee,,20.0,,,regular,,,,Gin,,
822102,1284,3/24/2018 9:26 AM,Cash,20.00,,,20.0,20.00,20.00,,,,,,,,,,,,
822104,1284,3/24/2018 9:26 AM,,,,,,,,Check Out,,,4727.0,Post Hole Digger,,,,,Gin,,
822107,1285,3/24/2018 9:28 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,bjw,,
822117,665,3/24/2018 9:30 AM,,,,,,,,Loan Return,,,363.0,Air Compressor,,,,,jed,,
822117,665,3/24/2018 9:30 AM,,,,,,,,Check Out (Renewal),,,363.0,Air Compressor,,,,,jed,self-renewal,Renewal
822121,1285,3/24/2018 9:32 AM,,,,,10.0,10.00,10.00,Membership Fee,,10.0,,,regular,,,,Gin,,
822121,1285,3/24/2018 9:32 AM,Cash,10.00,,,10.0,10.00,10.00,,,,,,,,,,,,
822123,1285,3/24/2018 9:33 AM,,,,,,,,Check Out,,,6498.0,"Router, Table-Mounted",,,,,Gin,,
822123,1285,3/24/2018 9:33 AM,,,,,,,,Check Out,,,306.0,Router,,,,,Gin,,
822261,195,3/24/2018 10:28 AM,,,,,,,,Loan Return,,,120.0,Moving Blanket,,,,,Gin,,
822261,195,3/24/2018 10:28 AM,,,,,,,,Loan Return,,,68.0,Moving Blanket,,,,,Gin,,
