Transaction ID,Member ID,Date,Payment method,Payment Amount,Discount,On Account,Transaction Amount,Amount Due,Amount Paid,Item Type,Amount Due For Line Item,Actual Paid,Item ID,Item Name,Membership Type,Applicable Taxes,Project ID,Project Name,Handled By,Notes,Renewal
1999210,805,2/20/2021 10:08 AM,,,,,2.1,2.10,,Late Fee,0.7,0.7,3721.0,Tile Saw,,,,,bri,,
1999210,805,2/20/2021 10:08 AM,On Account,,,2.10,2.1,2.10,,,,,,,,,,,,,
1999303,3051,2/20/2021 10:40 AM,,,,,,,,Loan Return,,,7762.0,"Clamp, Quick Grip",,,,,Gin,,
1999303,3051,2/20/2021 10:40 AM,,,,,,,,Loan Return,,,7471.0,Jigsaw,,,,,Gin,,
1999303,3051,2/20/2021 10:40 AM,,,,,,,,Check Out (Renewal),,,7762.0,"Clamp, Quick Grip",,,,,Gin,,Renewal
1999314,3051,2/20/2021 10:47 AM,,,,,,,,Check Out,,,4926.0,Chisel,,,,,Gin,,
1999314,3051,2/20/2021 10:47 AM,,,,,,,,Check Out,,,7418.0,Chisel,,,,,Gin,,
1999314,3051,2/20/2021 10:47 AM,,,,,,,,Check Out,,,7763.0,"Clamp, Quick Grip",,,,,Gin,,
1999324,3059,2/20/2021 10:51 AM,,,,,,,,Membership Change,,,,,regular,,,,edd,,
1999334,3059,2/20/2021 10:55 AM,,,,,,,,Check Out,,,4034.0,Steam Cleaner,,,,,edd,,
1999352,3055,2/20/2021 11:01 AM,,,,,,,,Loan Return,,,7818.0,"Rasp, Round",,,,,jbo,,
1999352,3055,2/20/2021 11:01 AM,,,,,,,,Check Out (Renewal),,,7818.0,"Rasp, Round",,,,,jbo,self-renewal,Renewal
1999354,3055,2/20/2021 11:01 AM,,,,,,,,Loan Return,,,4511.0,File,,,,,jbo,,
1999354,3055,2/20/2021 11:01 AM,,,,,,,,Check Out (Renewal),,,4511.0,File,,,,,jbo,self-renewal,Renewal
1999381,2833,2/20/2021 11:12 AM,,,,,,,,Check Out,,,7449.0,Wire Cutter,,,,,Gin,,
1999384,2152,2/20/2021 11:14 AM,,,,,0.7,,,Late Fee,0.7,0.7,6506.0,Circular Saw,,,,,Gin,,
1999384,2152,2/20/2021 11:14 AM,Discount,,0.70,,0.7,,,,,,,,,,,,,,
1999418,882,2/20/2021 11:25 AM,,,,,113.4,6.00,6.00,Late Fee,6.3,6.3,710.0,Bucket,,,,,Gin,,
1999418,882,2/20/2021 11:25 AM,,,,,113.4,6.00,6.00,Late Fee,6.3,6.3,5014.0,Profile Sander,,,,,Gin,,
1999418,882,2/20/2021 11:25 AM,,,,,113.4,6.00,6.00,Late Fee,6.3,6.3,7712.0,Flexible Spackling Knife,,,,,Gin,,
1999418,882,2/20/2021 11:25 AM,,,,,113.4,6.00,6.00,Late Fee,6.3,6.3,5223.0,Mud Pan,,,,,Gin,,
1999418,882,2/20/2021 11:25 AM,,,,,113.4,6.00,6.00,Late Fee,6.3,6.3,7120.0,Taping Knife,,,,,Gin,,
1999418,882,2/20/2021 11:25 AM,,,,,113.4,6.00,6.00,Late Fee,6.3,6.3,7121.0,Taping Knife,,,,,Gin,,
1999418,882,2/20/2021 11:25 AM,,,,,113.4,6.00,6.00,Late Fee,6.3,6.3,709.0,Notched Trowel,,,,,Gin,,
1999418,882,2/20/2021 11:25 AM,,,,,113.4,6.00,6.00,Late Fee,6.3,6.3,334.0,Paint Guide,,,,,Gin,,
1999418,882,2/20/2021 11:25 AM,,,,,113.4,6.00,6.00,Late Fee,6.3,6.3,7831.0,Power Sander With Vacuum Bag,,,,,Gin,,
1999418,882,2/20/2021 11:25 AM,,,,,113.4,6.00,6.00,Late Fee,6.3,6.3,35.0,Power Sander,,,,,Gin,,
1999418,882,2/20/2021 11:25 AM,,,,,113.4,6.00,6.00,Late Fee,6.3,6.3,7847.0,"Wire Scratch Brush, Scraper",,,,,Gin,,
1999418,882,2/20/2021 11:25 AM,,,,,113.4,6.00,6.00,Late Fee,6.3,6.3,7851.0,Scraper,,,,,Gin,,
1999418,882,2/20/2021 11:25 AM,,,,,113.4,6.00,6.00,Late Fee,6.3,6.3,4120.0,Scraper,,,,,Gin,,
1999418,882,2/20/2021 11:25 AM,,,,,113.4,6.00,6.00,Late Fee,6.3,6.3,6953.0,"Shop Vac, Dry Only, Bucket",,,,,Gin,,
1999418,882,2/20/2021 11:25 AM,,,,,113.4,6.00,6.00,Late Fee,6.3,6.3,7841.0,Dremel,,,,,Gin,,
1999418,882,2/20/2021 11:25 AM,,,,,113.4,6.00,6.00,Late Fee,6.3,6.3,5229.0,Level,,,,,Gin,,
1999418,882,2/20/2021 11:25 AM,,,,,113.4,6.00,6.00,Late Fee,6.3,6.3,6648.0,Paint Roller,,,,,Gin,,
1999418,882,2/20/2021 11:25 AM,,,,,113.4,6.00,6.00,Late Fee,6.3,6.3,7888.0,Power Strip,,,,,Gin,,
1999418,882,2/20/2021 11:25 AM,,,,,113.4,6.00,6.00,Check Out (Renewal),,,7847.0,"Wire Scratch Brush, Scraper",,,,,Gin,,Renewal
1999418,882,2/20/2021 11:25 AM,,,,,113.4,6.00,6.00,Check Out (Renewal),,,7888.0,Power Strip,,,,,Gin,,Renewal
1999418,882,2/20/2021 11:25 AM,,,,,113.4,6.00,6.00,Check Out (Renewal),,,6648.0,Paint Roller,,,,,Gin,,Renewal
1999418,882,2/20/2021 11:25 AM,Cash,6.00,,,113.4,6.00,6.00,,,,,,,,,,,,
1999418,882,2/20/2021 11:25 AM,Discount,,107.40,,113.4,6.00,6.00,,,,,,,,,,,,
1999453,2521,2/20/2021 11:40 AM,,,,,15.0,15.00,15.00,Membership Fee,,15.0,,,regular,,,,Gin,,
1999453,2521,2/20/2021 11:40 AM,,,,,15.0,15.00,15.00,Check Out,,,6969.0,"Mallet, Rubber",,,,,Gin,,
1999453,2521,2/20/2021 11:40 AM,External Credit/Debit,15.00,,,15.0,15.00,15.00,,,,,,,,,,,,
1999461,244,2/20/2021 11:42 AM,,,,,40.0,40.00,40.00,Membership Fee,,40.0,,,regular,,,,Gin,,
1999461,244,2/20/2021 11:42 AM,,,,,40.0,40.00,40.00,Check Out,,,6641.0,Ratchet Strap,,,,,Gin,,
1999461,244,2/20/2021 11:42 AM,,,,,40.0,40.00,40.00,Check Out,,,707.0,Ratchet Strap,,,,,Gin,,
1999461,244,2/20/2021 11:42 AM,,,,,40.0,40.00,40.00,Check Out,,,6490.0,"Hand Truck, Convertible",,,,,Gin,,
1999461,244,2/20/2021 11:42 AM,Cash,40.00,,,40.0,40.00,40.00,,,,,,,,,,,,
1999470,3055,2/20/2021 11:45 AM,,,,,,,,Loan Return,,,7101.0,"Saw, Coping",,,,,Gin,,
1999480,207,2/20/2021 11:47 AM,,,,,,,,Loan Return,,,5082.0,"Sander, Belt",,,,,Gin,,
1999480,207,2/20/2021 11:47 AM,,,,,,,,Loan Return,,,720.0,Cordless Drill And Impact Set,,,,,Gin,,
1999480,207,2/20/2021 11:47 AM,,,,,,,,Loan Return,,,4813.0,Goggles,,,,,Gin,,
1999480,207,2/20/2021 11:47 AM,,,,,,,,Loan Return,,,282.0,Profile Sander,,,,,Gin,,
1999480,207,2/20/2021 11:47 AM,,,,,,,,Check Out (Renewal),,,282.0,Profile Sander,,,,,Gin,,Renewal
1999499,94,2/20/2021 11:51 AM,,,,,,,,Check Out,,,5206.0,Vacuum Cleaner,,,,,Gin,,
1999502,1660,2/20/2021 11:52 AM,,,,,2.1,2.10,,Late Fee,0.7,0.7,7776.0,"Wrench, Pipe",,,,,edd,,
1999502,1660,2/20/2021 11:52 AM,,,,,2.1,2.10,,Late Fee,0.7,0.7,3752.0,"Drill, Cordless, 3/8in",,,,,edd,,
1999502,1660,2/20/2021 11:52 AM,,,,,2.1,2.10,,Late Fee,0.7,0.7,6838.0,Battery Charger,,,,,edd,,
1999502,1660,2/20/2021 11:52 AM,On Account,,,2.10,2.1,2.10,,,,,,,,,,,,,
1999506,2926,2/20/2021 11:54 AM,,,,,11.2,11.20,11.20,Late Fee,1.4,1.4,5639.0,"Saw, Miter",,,,,Gin,,
1999506,2926,2/20/2021 11:54 AM,,,,,11.2,11.20,11.20,Late Fee,1.4,1.4,634.0,Circuit Breaker Finder,,,,,Gin,,
1999506,2926,2/20/2021 11:54 AM,,,,,11.2,11.20,11.20,Late Fee,1.4,1.4,6344.0,Air Compressor,,,,,Gin,,
1999506,2926,2/20/2021 11:54 AM,,,,,11.2,11.20,11.20,Late Fee,1.4,1.4,701.0,Wire Stripper,,,,,Gin,,
1999506,2926,2/20/2021 11:54 AM,,,,,11.2,11.20,11.20,Late Fee,1.4,1.4,7144.0,Multimeter,,,,,Gin,,
1999506,2926,2/20/2021 11:54 AM,,,,,11.2,11.20,11.20,Late Fee,1.4,1.4,5632.0,Extension Cord,,,,,Gin,,
1999506,2926,2/20/2021 11:54 AM,,,,,11.2,11.20,11.20,Late Fee,1.4,1.4,5750.0,Tapping Block,,,,,Gin,,
1999506,2926,2/20/2021 11:54 AM,,,,,11.2,11.20,11.20,Late Fee,1.4,1.4,7476.0,"Pliers, Channel Lock",,,,,Gin,,
1999506,2926,2/20/2021 11:54 AM,,,,,11.2,11.20,11.20,Check Out (Renewal),,,5750.0,Tapping Block,,,,,Gin,,Renewal
1999506,2926,2/20/2021 11:54 AM,,,,,11.2,11.20,11.20,Check Out (Renewal),,,7476.0,"Pliers, Channel Lock",,,,,Gin,,Renewal
1999506,2926,2/20/2021 11:54 AM,Cash,11.20,,,11.2,11.20,11.20,,,,,,,,,,,,
1999511,2191,2/20/2021 11:55 AM,,,,,18.9,,,Late Fee,6.3,6.3,694.0,Dremel Bits,,,,,edd,,
1999511,2191,2/20/2021 11:55 AM,,,,,18.9,,,Late Fee,6.3,6.3,512.0,"Vise, Bench-Mount",,,,,edd,,
1999511,2191,2/20/2021 11:55 AM,,,,,18.9,,,Late Fee,6.3,6.3,4686.0,Dremel Set,,,,,edd,,
1999511,2191,2/20/2021 11:55 AM,,,,,18.9,,,Check Out,,,683.0,Pasta Maker,,,,,edd,,
1999511,2191,2/20/2021 11:55 AM,,,,,18.9,,,Check Out (Renewal),,,4686.0,Dremel Set,,,,,edd,,Renewal
1999511,2191,2/20/2021 11:55 AM,,,,,18.9,,,Check Out (Renewal),,,512.0,"Vise, Bench-Mount",,,,,edd,,Renewal
1999511,2191,2/20/2021 11:55 AM,,,,,18.9,,,Check Out (Renewal),,,694.0,Dremel Bits,,,,,edd,,Renewal
1999511,2191,2/20/2021 11:55 AM,Discount,,18.90,,18.9,,,,,,,,,,,,,,
1999518,1660,2/20/2021 11:56 AM,,,,,,,,Check Out,,,5564.0,"Hammer, Claw",,,,,edd,,
1999518,1660,2/20/2021 11:56 AM,,,,,,,,Check Out,,,6803.0,Handheld Pry Bar,,,,,edd,,
1999518,1660,2/20/2021 11:56 AM,,,,,,,,Check Out,,,7075.0,Caulk Gun,,,,,edd,,
1999518,1660,2/20/2021 11:56 AM,On Account,,,,,,,,,,,,,,,,,,
1999521,805,2/20/2021 11:59 AM,,,,,3.5,(2.10),,Late Fee,0.7,0.7,719.0,"Circular Saw & Drill, Cordless",,,,,Gin,,
1999521,805,2/20/2021 11:59 AM,,,,,3.5,(2.10),,Late Fee,0.7,0.7,240.0,Compressor,,,,,Gin,,
1999521,805,2/20/2021 11:59 AM,,,,,3.5,(2.10),,Late Fee,0.7,0.7,6826.0,Square,,,,,Gin,,
1999521,805,2/20/2021 11:59 AM,,,,,3.5,(2.10),,Late Fee,0.7,0.7,7432.0,Grabber,,,,,Gin,,
1999521,805,2/20/2021 11:59 AM,,,,,3.5,(2.10),,Late Fee,0.7,0.7,4946.0,T-square,,,,,Gin,,
1999521,805,2/20/2021 11:59 AM,,,,,3.5,(2.10),,Check Out,,,6856.0,18V Battery BATT_C,,,,,Gin,,
1999521,805,2/20/2021 11:59 AM,,,,,3.5,(2.10),,Check Out,,,5067.0,Battery Charger,,,,,Gin,,
1999521,805,2/20/2021 11:59 AM,,,,,3.5,(2.10),,Check Out,,,6716.0,Hedge Trimmer,,,,,Gin,,
1999521,805,2/20/2021 11:59 AM,,,,,3.5,(2.10),,Check Out (Renewal),,,4946.0,T-square,,,,,Gin,,Renewal
1999521,805,2/20/2021 11:59 AM,,,,,3.5,(2.10),,Check Out (Renewal),,,7432.0,Grabber,,,,,Gin,,Renewal
1999521,805,2/20/2021 11:59 AM,,,,,3.5,(2.10),,Check Out (Renewal),,,6826.0,Square,,,,,Gin,,Renewal
1999521,805,2/20/2021 11:59 AM,,,,,3.5,(2.10),,Check Out (Renewal),,,240.0,Compressor,,,,,Gin,,Renewal
1999521,805,2/20/2021 11:59 AM,,,,,3.5,(2.10),,Check Out (Renewal),,,719.0,"Circular Saw & Drill, Cordless",,,,,Gin,,Renewal
1999521,805,2/20/2021 11:59 AM,On Account,,,(2.10),3.5,(2.10),,,,,,,,,,,,,
1999521,805,2/20/2021 11:59 AM,Discount,,5.60,,3.5,(2.10),,,,,,,,,,,,,
1999529,1478,2/20/2021 12:04 PM,,,,,,,,Loan Return,,,7020.0,Jigsaw,,,,,edd,,
1999529,1478,2/20/2021 12:04 PM,,,,,,,,Loan Return,,,5677.0,Square,,,,,edd,,
1999550,3061,2/20/2021 12:09 PM,,,,,40.0,40.00,40.00,Membership Fee,,40.0,,,regular,,,,Gin,,
1999550,3061,2/20/2021 12:09 PM,,,,,40.0,40.00,40.00,Check Out,,,6948.0,Concrete Stirrer,,,,,Gin,,
1999550,3061,2/20/2021 12:09 PM,,,,,40.0,40.00,40.00,Check Out,,,7848.0,"Squeegee, Large",,,,,Gin,,
1999550,3061,2/20/2021 12:09 PM,,,,,40.0,40.00,40.00,Check Out,,,4779.0,"Drill, Corded",,,,,Gin,,
1999550,3061,2/20/2021 12:09 PM,External Credit/Debit,40.00,,,40.0,40.00,40.00,,,,,,,,,,,,
1999551,1040,2/20/2021 12:09 PM,,,,,0.7,,,Late Fee,0.7,0.7,6354.0,Paintbrush,,,,,edd,,
1999551,1040,2/20/2021 12:09 PM,,,,,0.7,,,Check Out,,,212.0,Level,,,,,edd,,
1999551,1040,2/20/2021 12:09 PM,,,,,0.7,,,Check Out,,,7516.0,"Clamp, Bar",,,,,edd,,
1999551,1040,2/20/2021 12:09 PM,,,,,0.7,,,Check Out,,,6907.0,"Clamp, Quick Grip",,,,,edd,,
1999551,1040,2/20/2021 12:09 PM,Discount,,0.70,,0.7,,,,,,,,,,,,,,
1999692,3050,2/20/2021 1:35 PM,,,,,,,,Loan Return,,,7249.0,"Level, Laser",,,,,awo,,
1999692,3050,2/20/2021 1:35 PM,,,,,,,,Check Out (Renewal),,,7249.0,"Level, Laser",,,,,awo,self-renewal,Renewal
2004500,3062,2/26/2021 11:50 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,jac,,
2005284,1040,2/27/2021 6:03 AM,,,,,,,,Loan Return,,,7516.0,"Clamp, Bar",,,,,jkg,,
2005284,1040,2/27/2021 6:03 AM,,,,,,,,Check Out (Renewal),,,7516.0,"Clamp, Bar",,,,,jkg,self-renewal,Renewal
2005285,1040,2/27/2021 6:03 AM,,,,,,,,Loan Return,,,212.0,Level,,,,,jkg,,
2005285,1040,2/27/2021 6:03 AM,,,,,,,,Check Out (Renewal),,,212.0,Level,,,,,jkg,self-renewal,Renewal
2005286,1040,2/27/2021 6:03 AM,,,,,,,,Loan Return,,,6907.0,"Clamp, Quick Grip",,,,,jkg,,
2005286,1040,2/27/2021 6:03 AM,,,,,,,,Check Out (Renewal),,,6907.0,"Clamp, Quick Grip",,,,,jkg,self-renewal,Renewal
2005563,3010,2/27/2021 9:15 AM,,,,,,,,Check Out,,,583.0,Hedge Trimmer,,,,,Gin,,
2005563,3010,2/27/2021 9:15 AM,,,,,,,,Check Out,,,7854.0,Pitchfork,,,,,Gin,,
2005588,3051,2/27/2021 9:26 AM,,,,,,,,Loan Return,,,7418.0,Chisel,,,,,Gin,,
2005588,3051,2/27/2021 9:26 AM,,,,,,,,Loan Return,,,4926.0,Chisel,,,,,Gin,,
2005588,3051,2/27/2021 9:26 AM,,,,,,,,Loan Return,,,7762.0,"Clamp, Quick Grip",,,,,Gin,,
2005588,3051,2/27/2021 9:26 AM,,,,,,,,Loan Return,,,7763.0,"Clamp, Quick Grip",,,,,Gin,,
2005588,3051,2/27/2021 9:26 AM,,,,,,,,Check Out (Renewal),,,4926.0,Chisel,,,,,Gin,,Renewal
2005588,3051,2/27/2021 9:26 AM,,,,,,,,Check Out (Renewal),,,7418.0,Chisel,,,,,Gin,,Renewal
2005588,3051,2/27/2021 9:26 AM,,,,,,,,Check Out (Renewal),,,7762.0,"Clamp, Quick Grip",,,,,Gin,,Renewal
2005588,3051,2/27/2021 9:26 AM,,,,,,,,Check Out (Renewal),,,7763.0,"Clamp, Quick Grip",,,,,Gin,,Renewal
2005595,1907,2/27/2021 9:30 AM,,,,,18.6,18.60,,Late Fee,6.2,6.2,32.0,Pry Bar,,,,,bri,,
2005595,1907,2/27/2021 9:30 AM,,,,,18.6,18.60,,Late Fee,6.2,6.2,7533.0,Pry Bar,,,,,bri,,
2005595,1907,2/27/2021 9:30 AM,,,,,18.6,18.60,,Late Fee,6.2,6.2,7452.0,Tin Snips,,,,,bri,,
2005595,1907,2/27/2021 9:30 AM,On Account,,,18.60,18.6,18.60,,,,,,,,,,,,,
2005619,2394,2/27/2021 9:43 AM,,,,,0.7,,,Late Fee,0.7,0.7,7925.0,"SDHC Card, 16GB",,,,,Gin,,
2005619,2394,2/27/2021 9:43 AM,Discount,,0.70,,0.7,,,,,,,,,,,,,,
2005626,1907,2/27/2021 9:48 AM,On Account,,,(18.60),,,18.60,,,,,,,,,,,,
2005626,1907,2/27/2021 9:48 AM,Cash,20.00,,,,,18.60,,,,,,,,,,,,
2005626,1907,2/27/2021 9:48 AM,Cash,(1.40),,,,,18.60,,,,,,,,,,,,
2005627,207,2/27/2021 9:48 AM,,,,,,,,Loan Return,,,282.0,Profile Sander,,,,,Gin,,
2005634,2991,2/27/2021 9:52 AM,,,,,2.8,,,Late Fee,1.4,1.4,5226.0,"Hand Truck, Convertible",,,,,Gin,,
2005634,2991,2/27/2021 9:52 AM,,,,,2.8,,,Late Fee,1.4,1.4,4336.0,"Wrench, Pipe",,,,,Gin,,
2005634,2991,2/27/2021 9:52 AM,Discount,,2.80,,2.8,,,,,,,,,,,,,,
2005638,393,2/27/2021 9:54 AM,,,,,,,,Check Out,,,6735.0,File,,,,,Gin,,
2005639,2833,2/27/2021 9:54 AM,,,,,,,,Loan Return,,,7449.0,Wire Cutter,,,,,Gin,,
2005701,932,2/27/2021 10:16 AM,,,,,2.1,2.10,2.10,Late Fee,0.7,0.7,7200.0,"Pliers, Circlip",,,,,bri,,
2005701,932,2/27/2021 10:16 AM,,,,,2.1,2.10,2.10,Late Fee,0.7,0.7,5778.0,Gear Puller,,,,,bri,,
2005701,932,2/27/2021 10:16 AM,,,,,2.1,2.10,2.10,Late Fee,0.7,0.7,595.0,"Tubing Cutter, 1/8in to 1-1/18in",,,,,bri,,
2005701,932,2/27/2021 10:16 AM,Cash,2.10,,,2.1,2.10,2.10,,,,,,,,,,,,
2005713,2975,2/27/2021 10:20 AM,,,,,,,,Loan Return,,,7520.0,Pry Bar,,,,,Gin,,
2005713,2975,2/27/2021 10:20 AM,,,,,,,,Loan Return,,,6024.0,Pry Bar,,,,,Gin,,
2005713,2975,2/27/2021 10:20 AM,,,,,,,,Loan Return,,,7006.0,"Hammer, Claw",,,,,Gin,,
2005713,2975,2/27/2021 10:20 AM,,,,,,,,Loan Return,,,6805.0,"Screwdriver, Flat",,,,,Gin,,
2005713,2975,2/27/2021 10:20 AM,,,,,,,,Loan Return,,,7756.0,"Pliers, Needle Nose",,,,,Gin,,
2005713,2975,2/27/2021 10:20 AM,,,,,,,,Loan Return,,,6581.0,"Pliers, Slip Joint",,,,,Gin,,
2005713,2975,2/27/2021 10:20 AM,,,,,,,,Loan Return,,,3743.0,Circular Saw,,,,,Gin,,
2005713,2975,2/27/2021 10:20 AM,,,,,,,,Loan Return,,,7376.0,Reciprocating Saw,,,,,Gin,,
2005713,2975,2/27/2021 10:20 AM,,,,,,,,Loan Return,,,7950.0,Scraper,,,,,Gin,,
2005713,2975,2/27/2021 10:20 AM,,,,,,,,Loan Return,,,5376.0,"Scraper, Multitool",,,,,Gin,,
2005713,2975,2/27/2021 10:20 AM,,,,,,,,Loan Return,,,633.0,"Thermometer, Infrared",,,,,Gin,,
2005713,2975,2/27/2021 10:20 AM,,,,,,,,Loan Return,,,5781.0,"Screwdriver, Flat",,,,,Gin,,
2005713,2975,2/27/2021 10:20 AM,,,,,,,,Loan Return,,,7447.0,Vise Grip,,,,,Gin,,
2005713,2975,2/27/2021 10:20 AM,,,,,,,,Loan Return,,,7359.0,"Vise Grip, Small, Adjustable",,,,,Gin,,
2005713,2975,2/27/2021 10:20 AM,,,,,,,,Check Out (Renewal),,,633.0,"Thermometer, Infrared",,,,,Gin,,Renewal
2005756,3061,2/27/2021 10:34 AM,,,,,,,,Loan Return,,,4779.0,"Drill, Corded",,,,,bri,,
2005756,3061,2/27/2021 10:34 AM,,,,,,,,Loan Return,,,6948.0,Concrete Stirrer,,,,,bri,,
2005756,3061,2/27/2021 10:34 AM,,,,,,,,Loan Return,,,7848.0,"Squeegee, Large",,,,,bri,,
2005790,3061,2/27/2021 10:47 AM,,,,,,,,Check Out,,,511.0,Lawn Mower,,,,,bri,,
2005790,3061,2/27/2021 10:47 AM,,,,,,,,Check Out,,,438.0,Tiller,,,,,bri,,
2005797,1402,2/27/2021 10:49 AM,,,,,,,,Check Out,,,256.0,Bicycle Trailer,,,,,bri,,
2005842,2926,2/27/2021 10:59 AM,,,,,,,,Loan Return,,,5750.0,Tapping Block,,,,,bri,,
2005842,2926,2/27/2021 10:59 AM,,,,,,,,Loan Return,,,7476.0,"Pliers, Channel Lock",,,,,bri,,
2005842,2926,2/27/2021 10:59 AM,,,,,,,,Check Out,,,4321.0,"Sanding Block, Handled",,,,,bri,,
2005842,2926,2/27/2021 10:59 AM,,,,,,,,Check Out,,,3883.0,"Sanding Block, Hand",,,,,bri,,
2005842,2926,2/27/2021 10:59 AM,,,,,,,,Check Out,,,4839.0,"Brush, Wire",,,,,bri,,
2005842,2926,2/27/2021 10:59 AM,,,,,,,,Check Out,,,160.0,"Scraper, Multitool",,,,,bri,,
2005842,2926,2/27/2021 10:59 AM,,,,,,,,Check Out (Renewal),,,7476.0,"Pliers, Channel Lock",,,,,bri,,Renewal
2005842,2926,2/27/2021 10:59 AM,,,,,,,,Check Out (Renewal),,,5750.0,Tapping Block,,,,,bri,,Renewal
2005842,2926,2/27/2021 10:59 AM,,,,,,,,Check Out,,,4110.0,Scraper,,,,,bri,,
2005842,2926,2/27/2021 10:59 AM,,,,,,,,Check Out,,,4114.0,Scraper,,,,,bri,,
2005862,2816,2/27/2021 11:04 AM,,,,,,,,Check Out,,,4764.0,Pruning Shears,,,,,bri,,
2005910,94,2/27/2021 11:18 AM,,,,,,,,Loan Return,,,5206.0,Vacuum Cleaner,,,,,bri,,
2005946,805,2/27/2021 11:30 AM,,,,,,,,Loan Return,,,719.0,"Circular Saw & Drill, Cordless",,,,,bri,,
2005946,805,2/27/2021 11:30 AM,,,,,,,,Loan Return,,,6856.0,18V Battery BATT_C,,,,,bri,,
2005946,805,2/27/2021 11:30 AM,,,,,,,,Loan Return,,,6716.0,Hedge Trimmer,,,,,bri,,
2005946,805,2/27/2021 11:30 AM,,,,,,,,Loan Return,,,240.0,Compressor,,,,,bri,,
2005946,805,2/27/2021 11:30 AM,,,,,,,,Loan Return,,,6826.0,Square,,,,,bri,,
2005946,805,2/27/2021 11:30 AM,,,,,,,,Loan Return,,,7432.0,Grabber,,,,,bri,,
2005946,805,2/27/2021 11:30 AM,,,,,,,,Loan Return,,,4946.0,T-square,,,,,bri,,
2005946,805,2/27/2021 11:30 AM,,,,,,,,Loan Return,,,5067.0,Battery Charger,,,,,bri,,
2005946,805,2/27/2021 11:30 AM,,,,,,,,Check Out,,,7971.0,Digital Microscope,,,,,bri,,
2005946,805,2/27/2021 11:30 AM,,,,,,,,Check Out (Renewal),,,5067.0,Battery Charger,,,,,bri,,Renewal
2005946,805,2/27/2021 11:30 AM,,,,,,,,Check Out (Renewal),,,4946.0,T-square,,,,,bri,,Renewal
2005946,805,2/27/2021 11:30 AM,,,,,,,,Check Out (Renewal),,,7432.0,Grabber,,,,,bri,,Renewal
2005946,805,2/27/2021 11:30 AM,,,,,,,,Check Out (Renewal),,,6826.0,Square,,,,,bri,,Renewal
2005946,805,2/27/2021 11:30 AM,,,,,,,,Check Out (Renewal),,,240.0,Compressor,,,,,bri,,Renewal
2005946,805,2/27/2021 11:30 AM,,,,,,,,Check Out (Renewal),,,6716.0,Hedge Trimmer,,,,,bri,,Renewal
2005946,805,2/27/2021 11:30 AM,,,,,,,,Check Out (Renewal),,,6856.0,18V Battery BATT_C,,,,,bri,,Renewal
2005946,805,2/27/2021 11:30 AM,,,,,,,,Check Out (Renewal),,,719.0,"Circular Saw & Drill, Cordless",,,,,bri,,Renewal
2005966,2025,2/27/2021 11:37 AM,,,,,,,,Membership Change,,,,,regular,,,,bri,,
2005966,2025,2/27/2021 11:37 AM,On Account,,,,,,,,,,,,,,,,,,
2005970,2025,2/27/2021 11:38 AM,,,,,,,(0.80),Check Out,,,7680.0,Scroll Saw,,,,,bri,,
2005970,2025,2/27/2021 11:38 AM,On Account,,,0.80,,,(0.80),,,,,,,,,,,,
2005970,2025,2/27/2021 11:38 AM,Cash,(0.80),,,,,(0.80),,,,,,,,,,,,
2005997,2521,2/27/2021 11:47 AM,,,,,,,,Loan Return,,,6969.0,"Mallet, Rubber",,,,,bri,,
2006001,2284,2/27/2021 11:48 AM,,,,,,,,Membership Change,,,,,regular,,,,bri,,
2006001,2284,2/27/2021 11:48 AM,,,,,,,,Check Out,,,4770.0,Hand Truck,,,,,bri,,
2006041,1653,2/27/2021 11:59 AM,,,,,28.0,28.00,28.00,Late Fee,7.0,7.0,305.0,Nail Gun,,,,,bri,,
2006041,1653,2/27/2021 11:59 AM,,,,,28.0,28.00,28.00,Late Fee,7.0,7.0,493.0,Air Compressor,,,,,bri,,
2006041,1653,2/27/2021 11:59 AM,,,,,28.0,28.00,28.00,Late Fee,7.0,7.0,706.0,Saw Horse,,,,,bri,,
2006041,1653,2/27/2021 11:59 AM,,,,,28.0,28.00,28.00,Late Fee,7.0,7.0,7862.0,"Saw Horse, Folding",,,,,bri,,
2006041,1653,2/27/2021 11:59 AM,External Credit/Debit,28.00,,,28.0,28.00,28.00,,,,,,,,,,,,
2006050,2529,2/27/2021 12:00 PM,,,,,28.0,,,Membership Change,,,,,regular,,,,bri,,
2006050,2529,2/27/2021 12:00 PM,,,,,28.0,,,Late Fee,14.0,14.0,491.0,Plug Tap Set,,,,,bri,,
2006050,2529,2/27/2021 12:00 PM,,,,,28.0,,,Late Fee,14.0,14.0,5007.0,Tap And Die (40 Pc),,,,,bri,,
2006050,2529,2/27/2021 12:00 PM,Discount,,28.00,,28.0,,,,,,,,,,,,,,
2006059,2890,2/27/2021 12:02 PM,,,,,14.0,14.00,14.00,Late Fee,7.0,7.0,7642.0,Dremel General Kit,,,,,bri,,
2006059,2890,2/27/2021 12:02 PM,,,,,14.0,14.00,14.00,Late Fee,7.0,7.0,7397.0,Dremel Tool,,,,,bri,,
2006059,2890,2/27/2021 12:02 PM,External Credit/Debit,14.00,,,14.0,14.00,14.00,,,,,,,,,,,,
