Transaction ID,Member ID,Payment method,Payment Amount,Discount,On Account,Transaction Amount,Amount Due,Amount Paid,Amount Due For Line Item,Actual Paid,Date,Item Type,Applicable Taxes,Item ID,Item Name,Membership Type,Project ID,Project Name,Handled By,Notes,Renewal
293049,198,,,,,2.2,2.2,2.2,,,7/17/2016 6:04 PM,Check Out,,404.0,Jigsaw,,,,Gin,,
293049,198,,,,,2.2,2.2,2.2,,,7/17/2016 6:04 PM,Check Out,,4596.0,"Saw Horse, Folding",,,,Gin,,
293049,198,,,,,2.2,2.2,2.2,,,7/17/2016 6:04 PM,Check Out,,4597.0,"Saw Horse, Folding",,,,Gin,,
293049,198,Cash,2.20,,,2.2,2.2,2.2,,,7/17/2016 6:04 PM,,,,,,,,,,
293050,242,,,,,,,,,,7/17/2016 6:21 PM,Membership Change,,,,regular,,,Gin,,
293050,242,Cash,,,,,,,,,7/17/2016 6:21 PM,,,,,,,,,,
293051,242,,,,,,,,,,7/17/2016 6:25 PM,Check Out,,4946.0,T-square,,,,Gin,,
293051,242,,,,,,,,,,7/17/2016 6:25 PM,Check Out,,4291.0,Stud Finder,,,,Gin,,
293051,242,,,,,,,,,,7/17/2016 6:25 PM,Check Out,,4546.0,Level,,,,Gin,,
293051,242,Cash,,,,,,,,,7/17/2016 6:25 PM,,,,,,,,,,
293743,243,,,,,,,,,,7/19/2016 2:46 PM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,Isa,,
293743,243,Cash,,,,,,,,,7/19/2016 2:46 PM,,,,,,,,,,
293773,244,,,,,,,,,,7/19/2016 3:20 PM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,cal,,
293773,244,Cash,,,,,,,,,7/19/2016 3:20 PM,,,,,,,,,,
294437,245,,,,,,,,,,7/20/2016 3:31 PM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,cli,,
294437,245,Cash,,,,,,,,,7/20/2016 3:31 PM,,,,,,,,,,
294642,220,,,,,,,,,,7/20/2016 6:20 PM,Loan Return,,4770.0,Hand Truck,,,,Bil,,
294642,220,Cash,,,,,,,,,7/20/2016 6:20 PM,,,,,,,,,,
294645,240,,,,,,,,,,7/20/2016 6:24 PM,Loan Return,,4636.0,Pruning Shears,,,,Bil,,
294645,240,Cash,,,,,,,,,7/20/2016 6:24 PM,,,,,,,,,,
294653,233,,,,,,,,,,7/20/2016 6:36 PM,Loan Return,,4072.0,Pointed Trowel,,,,Bil,,
294653,233,,,,,,,,,,7/20/2016 6:36 PM,Loan Return,,4154.0,File,,,,Bil,,
294653,233,,,,,,,,,,7/20/2016 6:36 PM,Loan Return,,4786.0,Shovel,,,,Bil,,
294653,233,,,,,,,,,,7/20/2016 6:36 PM,Loan Return,,4730.0,Pitchfork,,,,Bil,,
294653,233,,,,,,,,,,7/20/2016 6:36 PM,Loan Return,,4762.0,Hoe,,,,Bil,,
294653,233,,,,,,,,,,7/20/2016 6:36 PM,Loan Return,,4734.0,Rake,,,,Bil,,
294653,233,Cash,,,,,,,,,7/20/2016 6:36 PM,,,,,,,,,,
294664,229,,,,,,,,,,7/20/2016 7:02 PM,Loan Return,,4834.0,Miter Saw,,,,the,,
294664,229,,,,,,,,,,7/20/2016 7:02 PM,Check Out (Renewal),,4834.0,Miter Saw,,,,the,self-renewal,Renewal
294664,229,Cash,,,,,,,,,7/20/2016 7:02 PM,,,,,,,,,,
294665,235,,,,,10.0,10.0,10.0,,10.0,7/20/2016 7:03 PM,Membership Fee,,,,regular,,,Bil,,
294665,235,,,,,10.0,10.0,10.0,,,7/20/2016 7:03 PM,Check Out,,4719.0,Tape Measure,,,,Bil,,
294665,235,,,,,10.0,10.0,10.0,,,7/20/2016 7:03 PM,Check Out,,3977.0,Phillips Screwdriver,,,,Bil,,
294665,235,,,,,10.0,10.0,10.0,,,7/20/2016 7:03 PM,Check Out,,3782.0,Phillips Screwdriver,,,,Bil,,
294665,235,,,,,10.0,10.0,10.0,,,7/20/2016 7:03 PM,Check Out,,4555.0,Nut Driver,,,,Bil,,
294665,235,,,,,10.0,10.0,10.0,,,7/20/2016 7:03 PM,Check Out,,4703.0,Claw Hammer,,,,Bil,,
294665,235,,,,,10.0,10.0,10.0,,,7/20/2016 7:03 PM,Check Out,,4954.0,Flat Screwdriver,,,,Bil,,
294665,235,,,,,10.0,10.0,10.0,,,7/20/2016 7:03 PM,Check Out,,4953.0,Flat Screwdriver,,,,Bil,,
294665,235,,,,,10.0,10.0,10.0,,,7/20/2016 7:03 PM,Check Out,,4952.0,Flat Screwdriver,,,,Bil,,
294665,235,Cash,10.00,,,10.0,10.0,10.0,,,7/20/2016 7:03 PM,,,,,,,,,,
294666,195,,,,,,,,,,7/20/2016 7:05 PM,Loan Return,,3729.0,Iron,,,,Bil,,
294666,195,Cash,,,,,,,,,7/20/2016 7:05 PM,,,,,,,,,,
294679,161,,,,,14.2,14.2,14.2,2.4,2.4,7/20/2016 8:13 PM,Late Fee,,155.0,"Torx Screwdriver, T15",,,,Gue,,
294679,161,,,,,14.2,14.2,14.2,2.4,2.4,7/20/2016 8:13 PM,Late Fee,,4138.0,Tire Iron,,,,Gue,,
294679,161,,,,,14.2,14.2,14.2,2.4,2.4,7/20/2016 8:13 PM,Late Fee,,673.0,Rubber Mallet,,,,Gue,,
294679,161,,,,,14.2,14.2,14.2,,7.0,7/20/2016 8:13 PM,Other,,,,,,,Gue,,
294679,161,Cash,14.20,,,14.2,14.2,14.2,,,7/20/2016 8:13 PM,,,,,,,,,,
295177,246,,,,,,,,,,7/21/2016 4:42 PM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,Jst,,
295177,246,Cash,,,,,,,,,7/21/2016 4:42 PM,,,,,,,,,,
295588,247,,,,,,,,,,7/22/2016 1:18 PM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,mga,,
295588,247,Cash,,,,,,,,,7/22/2016 1:18 PM,,,,,,,,,,
296098,210,,,,,,,,,,7/23/2016 9:13 AM,Loan Return,,4344.0,Edger Space,,,,Gin,,
296098,210,,,,,,,,,,7/23/2016 9:13 AM,Loan Return,,4777.0,"Manual Lawn Edger, Rotary",,,,Gin,,
296098,210,Cash,,,,,,,,,7/23/2016 9:13 AM,,,,,,,,,,
296125,231,,,,,,,,,,7/23/2016 9:21 AM,Loan Return,,4524.0,Bit Set,,,,Gin,,
296125,231,,,,,,,,,,7/23/2016 9:21 AM,Loan Return,,3823.0,Corded Drill,,,,Gin,,
296125,231,Cash,,,,,,,,,7/23/2016 9:21 AM,,,,,,,,,,
296145,149,,,,,,,,,,7/23/2016 9:31 AM,Check Out,,4620.0,Chain Tool,,,,Gin,,
296145,149,Cash,,,,,,,,,7/23/2016 9:31 AM,,,,,,,,,,
296270,239,,,,,,,,,,7/23/2016 10:31 AM,Loan Return,,3721.0,Tile Saw,,,,bla,,
296270,239,,,,,,,,,,7/23/2016 10:31 AM,Check Out (Renewal),,3721.0,Tile Saw,,,,bla,self-renewal,Renewal
296270,239,Cash,,,,,,,,,7/23/2016 10:31 AM,,,,,,,,,,
296284,243,,,,,,,,,,7/23/2016 10:41 AM,Membership Change,,,,regular,,,Gin,,
296284,243,Cash,,,,,,,,,7/23/2016 10:41 AM,,,,,,,,,,
296294,242,,,,,,,,,,7/23/2016 10:44 AM,Loan Return,,4946.0,T-square,,,,Gin,,
296294,242,,,,,,,,,,7/23/2016 10:44 AM,Loan Return,,4291.0,Stud Finder,,,,Gin,,
296294,242,,,,,,,,,,7/23/2016 10:44 AM,Loan Return,,4546.0,Level,,,,Gin,,
296294,242,Cash,,,,,,,,,7/23/2016 10:44 AM,,,,,,,,,,
296308,226,,,,,,,,,,7/23/2016 10:50 AM,Loan Return,,34.0,Power Sander,,,,Gin,,
296308,226,,,,,,,,,,7/23/2016 10:50 AM,Loan Return,,4486.0,Hammer,,,,Gin,,
296308,226,,,,,,,,,,7/23/2016 10:50 AM,Loan Return,,4853.0,Plane,,,,Gin,,
296308,226,Cash,,,,,,,,,7/23/2016 10:50 AM,,,,,,,,,,
296309,226,,,,,,,,,,7/23/2016 10:51 AM,Loan Return,,4849.0,Bar Clamp,,,,Gin,,
296309,226,,,,,,,,,,7/23/2016 10:51 AM,Loan Return,,4852.0,Bar Clamp,,,,Gin,,
296309,226,,,,,,,,,,7/23/2016 10:51 AM,Check Out (Renewal),,4849.0,Bar Clamp,,,,Gin,,Renewal
296309,226,,,,,,,,,,7/23/2016 10:51 AM,Check Out (Renewal),,4852.0,Bar Clamp,,,,Gin,,Renewal
296309,226,Cash,,,,,,,,,7/23/2016 10:51 AM,,,,,,,,,,
296314,243,,,,,,,,,,7/23/2016 10:53 AM,Check Out,,4546.0,Level,,,,Gin,,
296314,243,,,,,,,,,,7/23/2016 10:53 AM,Check Out,,3819.0,Cordless Drill,,,,Gin,,
296314,243,Cash,,,,,,,,,7/23/2016 10:53 AM,,,,,,,,,,
296378,248,,,,,,,,,,7/23/2016 11:30 AM,Membership Change,,,,regular,,,Gin,,
296378,248,Cash,,,,,,,,,7/23/2016 11:30 AM,,,,,,,,,,
296419,247,,,,,,,,,,7/23/2016 11:46 AM,Membership Change,,,,regular,,,Gin,,
296419,247,Cash,,,,,,,,,7/23/2016 11:46 AM,,,,,,,,,,
296429,195,,,,,,,,,,7/23/2016 11:50 AM,Check Out,,4989.0,Corner Clamp,,,,Gin,,
296429,195,,,,,,,,,,7/23/2016 11:50 AM,Check Out,,4676.0,Quick Grip Clamp,,,,Gin,,
296429,195,,,,,,,,,,7/23/2016 11:50 AM,Check Out,,4362.0,Hack Saw,,,,Gin,,
296429,195,Cash,,,,,,,,,7/23/2016 11:50 AM,,,,,,,,,,
296444,247,,,,,,,,,,7/23/2016 11:58 AM,Check Out,,4990.0,Yard Trimmer/Weed Whacker,,,,Gin,,
296444,247,,,,,,,,,,7/23/2016 11:58 AM,Check Out,,4991.0,Extension Cord,,,,Gin,,
296444,247,Cash,,,,,,,,,7/23/2016 11:58 AM,,,,,,,,,,
296490,237,,,,,,,,,,7/23/2016 12:30 PM,Loan Return,,4320.0,"Power Sander, Flexible",,,,Gin,,
296490,237,,,,,,,,,,7/23/2016 12:30 PM,Loan Return,,4347.0,Power Sander,,,,Gin,,
296490,237,,,,,,,,,,7/23/2016 12:30 PM,Loan Return,,4543.0,Stud Finder,,,,Gin,,
296490,237,,,,,,,,,,7/23/2016 12:30 PM,Loan Return,,4405.0,Extension Cord,,,,Gin,,
296490,237,,,,,,,,,,7/23/2016 12:30 PM,Check Out (Renewal),,4405.0,Extension Cord,,,,Gin,,Renewal
296490,237,,,,,,,,,,7/23/2016 12:30 PM,Check Out (Renewal),,4543.0,Stud Finder,,,,Gin,,Renewal
296490,237,,,,,,,,,,7/23/2016 12:30 PM,Check Out (Renewal),,4347.0,Power Sander,,,,Gin,,Renewal
296490,237,,,,,,,,,,7/23/2016 12:30 PM,Check Out (Renewal),,4320.0,"Power Sander, Flexible",,,,Gin,,Renewal
296490,237,Cash,,,,,,,,,7/23/2016 12:30 PM,,,,,,,,,,
297207,149,,,,,,,,,,7/24/2016 4:36 PM,Loan Return,,4620.0,Chain Tool,,,,tus,,
297207,149,Cash,,,,,,,,,7/24/2016 4:36 PM,,,,,,,,,,
297214,241,,,,,,,,,,7/24/2016 4:44 PM,Loan Return,,4830.0,Weed Whacker,,,,tus,,
297214,241,,,,,,,,,,7/24/2016 4:44 PM,Loan Return,,4941.0,Extension Cord,,,,tus,,
297214,241,,,,,,,,,,7/24/2016 4:44 PM,Loan Return,,4942.0,Extension Cord,,,,tus,,
297214,241,Cash,,,,,,,,,7/24/2016 4:44 PM,,,,,,,,,,
297222,238,,,,,0.1,0.1,0.1,0.1,0.1,7/24/2016 4:54 PM,Late Fee,,208.0,Fruit Picker,,,,tus,,
297222,238,,,,,0.1,0.1,0.1,,,7/24/2016 4:54 PM,Check Out (Renewal),,208.0,Fruit Picker,,,,tus,,Renewal
297222,238,Cash,0.10,,,0.1,0.1,0.1,,,7/24/2016 4:54 PM,,,,,,,,,,
297223,221,,,,,0.1,0.1,0.1,0.1,0.1,7/24/2016 4:54 PM,Late Fee,,401.0,Power Sander,,,,tus,,
297223,221,,,,,0.1,0.1,0.1,,,7/24/2016 4:54 PM,Loan Return,,202.0,Extension Cord,,,,tus,,
297223,221,Cash,0.10,,,0.1,0.1,0.1,,,7/24/2016 4:54 PM,,,,,,,,,,
297231,221,,,,,,,,,,7/24/2016 5:08 PM,Check Out,,202.0,Extension Cord,,,,tus,,
297231,221,,,,,,,,,,7/24/2016 5:08 PM,Check Out,,4853.0,Plane,,,,tus,,
297231,221,,,,,,,,,,7/24/2016 5:08 PM,Check Out,,4627.0,Belt Sander,,,,tus,,
297231,221,Cash,,,,,,,,,7/24/2016 5:08 PM,,,,,,,,,,
297234,244,,,,,,,,,,7/24/2016 5:37 PM,Membership Change,,,,regular,,,tus,,
297234,244,Cash,,,,,,,,,7/24/2016 5:37 PM,,,,,,,,,,
297241,198,,,,,,,,,,7/24/2016 5:55 PM,Loan Return,,400.0,House Jack,,,,tus,,
297241,198,,,,,,,,,,7/24/2016 5:55 PM,Loan Return,,398.0,House Jack,,,,tus,,
297241,198,,,,,,,,,,7/24/2016 5:55 PM,Loan Return,,4556.0,Corded Drill,,,,tus,,
297241,198,,,,,,,,,,7/24/2016 5:55 PM,Loan Return,,404.0,Jigsaw,,,,tus,,
297241,198,,,,,,,,,,7/24/2016 5:55 PM,Loan Return,,4596.0,"Saw Horse, Folding",,,,tus,,
297241,198,,,,,,,,,,7/24/2016 5:55 PM,Loan Return,,4597.0,"Saw Horse, Folding",,,,tus,,
297241,198,Cash,,,,,,,,,7/24/2016 5:55 PM,,,,,,,,,,
297519,249,,,,,,,,,,7/25/2016 10:29 AM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,Bet,,
297519,249,Cash,,,,,,,,,7/25/2016 10:29 AM,,,,,,,,,,
297563,250,,,,,,,,,,7/25/2016 11:15 AM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,Sch,,
297563,250,Cash,,,,,,,,,7/25/2016 11:15 AM,,,,,,,,,,
297941,251,,,,,,,,,,7/26/2016 9:56 AM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,ala,,
297941,251,Cash,,,,,,,,,7/26/2016 9:56 AM,,,,,,,,,,
298958,247,,,,,,,,,,7/27/2016 6:47 PM,Loan Return,,4990.0,Yard Trimmer/Weed Whacker,,,,Gin,,
298958,247,,,,,,,,,,7/27/2016 6:47 PM,Loan Return,,4991.0,Extension Cord,,,,Gin,,
298958,247,Cash,,,,,,,,,7/27/2016 6:47 PM,,,,,,,,,,
298960,218,,,,,,,,1.4,,7/27/2016 6:49 PM,Late Fee,,4808.0,Pressure Washer,,,,Gin,,
298960,218,Cash,,,,,,,,,7/27/2016 6:49 PM,,,,,,,,,,
298971,239,,,,,,,,,,7/27/2016 7:02 PM,Loan Return,,3721.0,Tile Saw,,,,Gin,,
298971,239,Cash,,,,,,,,,7/27/2016 7:02 PM,,,,,,,,,,
299975,229,,,,,,,,0.2,,7/29/2016 3:45 PM,Late Fee,,4834.0,Miter Saw,,,,Gin,,
299975,229,,,,,,,,,,7/29/2016 3:45 PM,Check Out (Renewal),,4834.0,Miter Saw,,,,Gin,,Renewal
299975,229,Cash,,,,,,,,,7/29/2016 3:45 PM,,,,,,,,,,
300019,252,,,,,,,,,,7/29/2016 5:53 PM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,ale,,
300019,252,Cash,,,,,,,,,7/29/2016 5:53 PM,,,,,,,,,,
300030,4,,,,,,,,,,7/29/2016 8:05 PM,Check Out,,4770.0,Hand Truck,,,,psh,,
300030,4,Cash,,,,,,,,,7/29/2016 8:05 PM,,,,,,,,,,
300504,253,,,,,,,,,,7/30/2016 9:47 AM,Membership Change,,,,regular,,,Gin,,
300504,253,Cash,,,,,,,,,7/30/2016 9:47 AM,,,,,,,,,,
300524,253,,,,,,,,,,7/30/2016 9:54 AM,Membership Change,,,,regular,,,Gin,,
300524,253,Cash,,,,,,,,,7/30/2016 9:54 AM,,,,,,,,,,
300529,253,,,,,50.0,50.0,50.0,,50.0,7/30/2016 9:55 AM,Membership Fee,,,,regular,,,Gin,,
300529,253,External Credit/Debit,50.00,,,50.0,50.0,50.0,,,7/30/2016 9:55 AM,,,,,,,,,,
300647,195,,,,,,,,,,7/30/2016 11:01 AM,Loan Return,,4989.0,Corner Clamp,,,,Gin,,
300647,195,,,,,,,,,,7/30/2016 11:01 AM,Loan Return,,4676.0,Quick Grip Clamp,,,,Gin,,
300647,195,,,,,,,,,,7/30/2016 11:01 AM,Loan Return,,4362.0,Hack Saw,,,,Gin,,
300647,195,Cash,,,,,,,,,7/30/2016 11:01 AM,,,,,,,,,,
300665,116,,,,,,,,,,7/30/2016 11:09 AM,Membership Change,,,,regular,,,Gin,,
300665,116,,,,,,,,,,7/30/2016 11:09 AM,Check Out,,4994.0,Chain Repair Kit,,,,Gin,,
300665,116,,,,,,,,,,7/30/2016 11:09 AM,Check Out,,39.0,Random Orbit Sander With Vaccuum Bag,,,,Gin,,
300665,116,Cash,,,,,,,,,7/30/2016 11:09 AM,,,,,,,,,,
300676,253,,,,,,,,,,7/30/2016 11:15 AM,Check Out,,3852.0,Corner Clamp,,,,Gin,,
300676,253,,,,,,,,,,7/30/2016 11:15 AM,Check Out,,3860.0,Corner Clamp,,,,Gin,,
300676,253,,,,,,,,,,7/30/2016 11:15 AM,Check Out,,3850.0,Corner Clamp,,,,Gin,,
300676,253,,,,,,,,,,7/30/2016 11:15 AM,Check Out,,4039.0,Corner Clamp,,,,Gin,,
300676,253,Cash,,,,,,,,,7/30/2016 11:15 AM,,,,,,,,,,
300688,237,,,,,,,,,,7/30/2016 11:19 AM,Loan Return,,4405.0,Extension Cord,,,,Gin,,
300688,237,,,,,,,,,,7/30/2016 11:19 AM,Loan Return,,4543.0,Stud Finder,,,,Gin,,
300688,237,,,,,,,,,,7/30/2016 11:19 AM,Loan Return,,4347.0,Power Sander,,,,Gin,,
300688,237,,,,,,,,,,7/30/2016 11:19 AM,Loan Return,,4320.0,"Power Sander, Flexible",,,,Gin,,
300688,237,,,,,,,,,,7/30/2016 11:19 AM,Check Out (Renewal),,4405.0,Extension Cord,,,,Gin,,Renewal
300688,237,,,,,,,,,,7/30/2016 11:19 AM,Check Out (Renewal),,4543.0,Stud Finder,,,,Gin,,Renewal
300688,237,Cash,,,,,,,,,7/30/2016 11:19 AM,,,,,,,,,,
300699,237,,,,,,,,,,7/30/2016 11:27 AM,Check Out,,670.0,"Corded Drill, 1/2in",,,,Gin,,
300699,237,,,,,,,,,,7/30/2016 11:27 AM,Check Out,,4935.0,Drill Bit & Screwdriver Set,,,,Gin,,
300699,237,Cash,,,,,,,,,7/30/2016 11:27 AM,,,,,,,,,,
300754,116,,,,,,,,,,7/30/2016 11:48 AM,Loan Return,,39.0,Random Orbit Sander With Vaccuum Bag,,,,Gin,,
300754,116,,,,,,,,,,7/30/2016 11:48 AM,Check Out,,4840.0,Power Sander,,,,Gin,,
300754,116,Cash,,,,,,,,,7/30/2016 11:48 AM,,,,,,,,,,
301470,243,,,,,,,,0.1,,7/31/2016 11:47 AM,Late Fee,,4546.0,Level,,,,Gin,,
301470,243,,,,,,,,,,7/31/2016 11:47 AM,Loan Return,,3819.0,Cordless Drill,,,,Gin,,
301470,243,,,,,,,,,,7/31/2016 11:47 AM,Check Out (Renewal),,3819.0,Cordless Drill,,,,Gin,,Renewal
301470,243,,,,,,,,,,7/31/2016 11:47 AM,Check Out (Renewal),,4546.0,Level,,,,Gin,,Renewal
301470,243,Cash,,,,,,,,,7/31/2016 11:47 AM,,,,,,,,,,
301642,254,,,,,,,,,,7/31/2016 2:15 PM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,bqu,,
301642,254,Cash,,,,,,,,,7/31/2016 2:15 PM,,,,,,,,,,
301778,251,,,,,5.0,5.0,5.0,,5.0,7/31/2016 4:13 PM,Membership Fee,,,,regular,,,Gin,,
301778,251,External Credit/Debit,5.00,,,5.0,5.0,5.0,,,7/31/2016 4:13 PM,,,,,,,,,,
301786,251,,,,,,,,,,7/31/2016 4:20 PM,Check Out,,4996.0,Bit Set,,,,Gin,,
301786,251,,,,,,,,,,7/31/2016 4:20 PM,Check Out,,4995.0,Hammer,,,,Gin,,
301786,251,,,,,,,,,,7/31/2016 4:20 PM,Check Out,,4406.0,Pipe Wrench,,,,Gin,,
301786,251,,,,,,,,,,7/31/2016 4:20 PM,Check Out,,4919.0,Phillips Screwdriver,,,,Gin,,
301786,251,,,,,,,,,,7/31/2016 4:20 PM,Check Out,,4917.0,Phillips Screwdriver,,,,Gin,,
301786,251,Cash,,,,,,,,,7/31/2016 4:20 PM,,,,,,,,,,
301806,171,,,,,5.0,5.0,5.0,2.8,5.0,7/31/2016 4:43 PM,Late Fee,,4810.0,Cordless Drill,,,,Gin,,
301806,171,PayPal (external),5.00,,,5.0,5.0,5.0,,,7/31/2016 4:43 PM,,,,,,,,,,
301809,241,,,,,,,,,,7/31/2016 4:45 PM,Check Out,,4830.0,Weed Whacker,,,,Gin,,
301809,241,,,,,,,,,,7/31/2016 4:45 PM,Check Out,,4941.0,Extension Cord,,,,Gin,,
301809,241,,,,,,,,,,7/31/2016 4:45 PM,Check Out,,4942.0,Extension Cord,,,,Gin,,
301809,241,Cash,,,,,,,,,7/31/2016 4:45 PM,,,,,,,,,,
301840,195,,,,,,,,,,7/31/2016 5:26 PM,Check Out,,4997.0,Circular Saw,,,,Gin,,
301840,195,,,,,,,,,,7/31/2016 5:26 PM,Check Out,,37.0,Scroll Saw,,,,Gin,,
301840,195,,,,,,,,,,7/31/2016 5:26 PM,Check Out,,4829.0,Bar Clamp,,,,Gin,,
301840,195,,,,,,,,,,7/31/2016 5:26 PM,Check Out,,4676.0,Quick Grip Clamp,,,,Gin,,
301840,195,Cash,,,,,,,,,7/31/2016 5:26 PM,,,,,,,,,,
301844,123,,,,,,,,,,7/31/2016 5:37 PM,Check Out,,4998.0,Cordless Drill,,,,Gin,,
301844,123,,,,,,,,,,7/31/2016 5:37 PM,Check Out,,4679.0,Ryobi Battery Charger,,,,Gin,,
301844,123,,,,,,,,,,7/31/2016 5:37 PM,Check Out,,4681.0,18V Battery Ryobi BATT_A,,,,Gin,,
301844,123,,,,,,,,,,7/31/2016 5:37 PM,Check Out,,4682.0,18V Battery Ryobi BATT_A,,,,Gin,,
301844,123,Cash,,,,,,,,,7/31/2016 5:37 PM,,,,,,,,,,
301847,255,,,,,,,,,,7/31/2016 5:46 PM,Membership Change,,,,regular,,,Gin,,
301847,255,Cash,,,,,,,,,7/31/2016 5:46 PM,,,,,,,,,,
301848,255,,,,,,,,,,7/31/2016 5:47 PM,Membership Change,,,,regular,,,Gin,,
301848,255,Cash,,,,,,,,,7/31/2016 5:47 PM,,,,,,,,,,
301852,255,,,,,,,,,,7/31/2016 5:56 PM,Check Out,,4999.0,Oscilloscope,,,,Gin,,
301852,255,Cash,,,,,,,,,7/31/2016 5:56 PM,,,,,,,,,,
301861,214,,,,,40.0,40.0,40.0,,40.0,7/31/2016 6:38 PM,Membership Fee,,,,regular,,,Gin,,
301861,214,External Credit/Debit,40.00,,,40.0,40.0,40.0,,,7/31/2016 6:38 PM,,,,,,,,,,
301864,128,,,,,,,,,,7/31/2016 7:16 PM,Membership Change,,,,regular,,,Gin,,
301864,128,Cash,,,,,,,,,7/31/2016 7:16 PM,,,,,,,,,,
301865,128,,,,,,,,,,7/31/2016 7:17 PM,Check Out,,4993.0,"Saw Horse, Folding",,,,Gin,,
301865,128,,,,,,,,,,7/31/2016 7:17 PM,Check Out,,5000.0,"Saw Horse, Folding",,,,Gin,,
301865,128,Cash,,,,,,,,,7/31/2016 7:17 PM,,,,,,,,,,
302401,147,,,,,,,,,,8/2/2016 10:48 AM,Loan Return,,1.0,Dehydrator,,,,Gin,,
302401,147,Cash,,,,,,,,,8/2/2016 10:48 AM,,,,,,,,,,
302660,255,,,,,,,,,,8/2/2016 6:41 PM,Loan Return,,4999.0,Oscilloscope,,,,Gin,,
302660,255,Cash,,,,,,,,,8/2/2016 6:41 PM,,,,,,,,,,
303012,256,,,,,,,,,,8/3/2016 12:51 PM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,Fla,,
303012,256,Cash,,,,,,,,,8/3/2016 12:51 PM,,,,,,,,,,
303299,257,,,,,,,,,,8/3/2016 6:40 PM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,dav,,
303299,257,Cash,,,,,,,,,8/3/2016 6:40 PM,,,,,,,,,,
303318,257,,,,,,,,,,8/3/2016 6:56 PM,Membership Change,,,,regular,,,Bil,,
303318,257,,,,,,,,,,8/3/2016 6:56 PM,Check Out,,5001.0,Rotary Hammer Drill [lost],,,,Bil,,
303318,257,Cash,,,,,,,,,8/3/2016 6:56 PM,,,,,,,,,,
303324,123,,,,,,,,,,8/3/2016 7:08 PM,Loan Return,,4998.0,Cordless Drill,,,,Bil,,
303324,123,,,,,,,,,,8/3/2016 7:08 PM,Loan Return,,4679.0,Ryobi Battery Charger,,,,Bil,,
303324,123,,,,,,,,,,8/3/2016 7:08 PM,Loan Return,,4681.0,18V Battery Ryobi BATT_A,,,,Bil,,
303324,123,,,,,,,,,,8/3/2016 7:08 PM,Loan Return,,4682.0,18V Battery Ryobi BATT_A,,,,Bil,,
303324,123,Cash,,,,,,,,,8/3/2016 7:08 PM,,,,,,,,,,
303498,229,,,,,,,,,,8/4/2016 10:23 AM,Loan Return,,4834.0,Miter Saw,,,,Gin,,
303498,229,,,,,,,,,,8/4/2016 10:23 AM,Check Out (Renewal),,4834.0,Miter Saw,,,,Gin,,Renewal
303498,229,Cash,,,,,,,,,8/4/2016 10:23 AM,,,,,,,,,,
304762,237,,,,,,,,,,8/6/2016 9:18 AM,Loan Return,,4405.0,Extension Cord,,,,Gin,,
304762,237,,,,,,,,,,8/6/2016 9:18 AM,Loan Return,,4543.0,Stud Finder,,,,Gin,,
304762,237,,,,,,,,,,8/6/2016 9:18 AM,Loan Return,,670.0,"Corded Drill, 1/2in",,,,Gin,,
304762,237,,,,,,,,,,8/6/2016 9:18 AM,Loan Return,,4935.0,Drill Bit & Screwdriver Set,,,,Gin,,
304762,237,,,,,,,,,,8/6/2016 9:18 AM,Check Out (Renewal),,4935.0,Drill Bit & Screwdriver Set,,,,Gin,,Renewal
304762,237,,,,,,,,,,8/6/2016 9:18 AM,Check Out (Renewal),,670.0,"Corded Drill, 1/2in",,,,Gin,,Renewal
304762,237,,,,,,,,,,8/6/2016 9:18 AM,Check Out (Renewal),,4543.0,Stud Finder,,,,Gin,,Renewal
304762,237,,,,,,,,,,8/6/2016 9:18 AM,Check Out (Renewal),,4405.0,Extension Cord,,,,Gin,,Renewal
304762,237,Cash,,,,,,,,,8/6/2016 9:18 AM,,,,,,,,,,
304843,216,,,,,,,,,,8/6/2016 10:09 AM,Check Out,,4695.0,Table,,,,Gin,,
304843,216,,,,,,,,,,8/6/2016 10:09 AM,Check Out,,175.0,"Folding Chair, Metal",,,,Gin,,
304843,216,,,,,,,,,,8/6/2016 10:09 AM,Check Out,,172.0,"Folding Chair, Metal",,,,Gin,,
304843,216,,,,,,,,,,8/6/2016 10:09 AM,Check Out,,167.0,"Folding Chair, Metal",,,,Gin,,
304843,216,,,,,,,,,,8/6/2016 10:09 AM,Check Out,,173.0,"Folding Chair, Metal",,,,Gin,,
304843,216,,,,,,,,,,8/6/2016 10:09 AM,Check Out,,170.0,"Folding Chair, Metal",,,,Gin,,
304843,216,,,,,,,,,,8/6/2016 10:09 AM,Check Out,,165.0,"Folding Chair, Metal",,,,Gin,,
