Transaction ID,Member ID,Date,Payment method,Payment Amount,Discount,On Account,Transaction Amount,Amount Due,Amount Paid,Item Type,Amount Due For Line Item,Actual Paid,Item ID,Item Name,Membership Type,Applicable Taxes,Project ID,Project Name,Handled By,Notes,Renewal
1233003,805,3/16/2019 11:32 AM,,,,,,,,Check Out (Renewal),,,438.0,Tiller,,,,,Nei,,Renewal
1233032,653,3/16/2019 11:43 AM,,,,,,,,Membership Change,,,,,regular,,,,Nei,,
1233032,653,3/16/2019 11:43 AM,,,,,,,,Check Out,,,4609.0,"Variable Speed Router, 1/2in",,,,,Nei,,
1233032,653,3/16/2019 11:43 AM,PayPal (external),80.00,,,,,,,,,,,,,,,,,
1233032,653,3/16/2019 11:43 AM,Cash,(80.00),,,,,,,,,,,,,,,,,
1233050,1989,3/16/2019 11:48 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,ben,,
1233068,1975,3/16/2019 11:52 AM,,,,,,,,Loan Return,,,7260.0,Screwdriver Set,,,,,Gin,,
1233068,1975,3/16/2019 11:52 AM,,,,,,,,Loan Return,,,467.0,Center Hole Punch,,,,,Gin,,
1233068,1975,3/16/2019 11:52 AM,,,,,,,,Loan Return,,,466.0,Pin Punch,,,,,Gin,,
1233068,1975,3/16/2019 11:52 AM,,,,,,,,Loan Return,,,465.0,Pin Punch,,,,,Gin,,
1233083,1987,3/16/2019 11:55 AM,,,,,40.0,40.00,40.00,Membership Fee,,40.0,,,regular,,,,Nei,,
1233083,1987,3/16/2019 11:55 AM,,,,,40.0,40.00,40.00,Check Out,,,7113.0,Bulb Planter,,,,,Nei,,
1233083,1987,3/16/2019 11:55 AM,,,,,40.0,40.00,40.00,Check Out,,,662.0,"Sander, Belt",,,,,Nei,,
1233083,1987,3/16/2019 11:55 AM,,,,,40.0,40.00,40.00,Check Out,,,6807.0,Wheelbarrow,,,,,Nei,,
1233083,1987,3/16/2019 11:55 AM,PayPal (external),40.00,,,40.0,40.00,40.00,,,,,,,,,,,,
1233118,1989,3/16/2019 12:07 PM,,,,,40.0,40.00,40.00,Membership Fee,,40.0,,,regular,,,,Nei,,
1233118,1989,3/16/2019 12:07 PM,,,,,40.0,40.00,40.00,Check Out,,,6946.0,Pole Saw,,,,,Nei,,
1233118,1989,3/16/2019 12:07 PM,External Credit/Debit,40.00,,,40.0,40.00,40.00,,,,,,,,,,,,
1233121,1121,3/16/2019 12:07 PM,,,,,,,,Loan Return,,,426.0,"Plane, Hand",,,,,Nei,,
1233121,1121,3/16/2019 12:07 PM,,,,,,,,Loan Return,,,7056.0,Push Broom,,,,,Nei,,
1233121,1121,3/16/2019 12:07 PM,,,,,,,,Loan Return,,,6506.0,Circular Saw,,,,,Nei,,
1233121,1121,3/16/2019 12:07 PM,,,,,,,,Loan Return,,,476.0,"Drill, Cordless",,,,,Nei,,
1233121,1121,3/16/2019 12:07 PM,,,,,,,,Loan Return,,,277.0,"Saw, Reciprocating, Cordless",,,,,Nei,,
1233121,1121,3/16/2019 12:07 PM,,,,,,,,Loan Return,,,5183.0,Hedge Trimmer,,,,,Nei,,
1233121,1121,3/16/2019 12:07 PM,,,,,,,,Loan Return,,,6842.0,Extension Cord,,,,,Nei,,
1233121,1121,3/16/2019 12:07 PM,,,,,,,,Loan Return,,,7000.0,Round Pointed Shovel,,,,,Nei,,
1233121,1121,3/16/2019 12:07 PM,,,,,,,,Loan Return,,,7286.0,Garden Hose Sprayer,,,,,Nei,,
1233121,1121,3/16/2019 12:07 PM,,,,,,,,Loan Return,,,3947.0,"Weeder, Winged",,,,,Nei,,
1233121,1121,3/16/2019 12:07 PM,,,,,,,,Loan Return,,,5027.0,Ladder,,,,,Nei,,
1233121,1121,3/16/2019 12:07 PM,,,,,,,,Loan Return,,,274.0,"Ladder, Orchard",,,,,Nei,,
1233121,1121,3/16/2019 12:07 PM,,,,,,,,Loan Return,,,3823.0,"Drill, Corded",,,,,Nei,,
1233121,1121,3/16/2019 12:07 PM,,,,,,,,Loan Return,,,5390.0,Large Expandable Pruners,,,,,Nei,,
1233121,1121,3/16/2019 12:07 PM,,,,,,,,Loan Return,,,6856.0,18V Battery BATT_C,,,,,Nei,,
1233121,1121,3/16/2019 12:07 PM,,,,,,,,Loan Return,,,5857.0,"Chainsaw, Electric",,,,,Nei,,
1233121,1121,3/16/2019 12:07 PM,,,,,,,,Loan Return,,,653.0,"Saw, Hand",,,,,Nei,,
1233121,1121,3/16/2019 12:07 PM,,,,,,,,Loan Return,,,4344.0,Edger Space,,,,,Nei,,
1233121,1121,3/16/2019 12:07 PM,,,,,,,,Loan Return,,,5844.0,Hose Attachment,,,,,Nei,,
1233121,1121,3/16/2019 12:07 PM,,,,,,,,Loan Return,,,5864.0,Drill Bit Set,,,,,Nei,,
1233121,1121,3/16/2019 12:07 PM,,,,,,,,Loan Return,,,489.0,Pole Saw,,,,,Nei,,
1233121,1121,3/16/2019 12:07 PM,,,,,,,,Check Out (Renewal),,,489.0,Pole Saw,,,,,Nei,,Renewal
1233121,1121,3/16/2019 12:07 PM,,,,,,,,Check Out (Renewal),,,5390.0,Large Expandable Pruners,,,,,Nei,,Renewal
1233147,1841,3/16/2019 12:15 PM,,,,,1.9,(0.80),,Late Fee,1.9,1.9,6697.0,Staple Gun,,,,,Nei,,
1233147,1841,3/16/2019 12:15 PM,On Account,,,(0.80),1.9,(0.80),,,,,,,,,,,,,
1233147,1841,3/16/2019 12:15 PM,Discount,,2.70,,1.9,(0.80),,,,,,,,,,,,,
1233155,1590,3/16/2019 12:18 PM,,,,,,,,Loan Return,,,7095.0,"Hammer, Claw",,,,,Nei,,
1233155,1590,3/16/2019 12:18 PM,,,,,,,,Loan Return,,,3752.0,"Drill, Cordless, 3/8in",,,,,Nei,,
1233155,1590,3/16/2019 12:18 PM,,,,,,,,Check Out,,,5377.0,Jigsaw,,,,,Nei,,
1233155,1590,3/16/2019 12:18 PM,,,,,,,,Check Out,,,6697.0,Staple Gun,,,,,Nei,,
1233155,1590,3/16/2019 12:18 PM,,,,,,,,Check Out (Renewal),,,3752.0,"Drill, Cordless, 3/8in",,,,,Nei,,Renewal
1233155,1590,3/16/2019 12:18 PM,,,,,,,,Check Out (Renewal),,,7095.0,"Hammer, Claw",,,,,Nei,,Renewal
1233305,815,3/16/2019 12:59 PM,,,,,,,,Membership Change,,,,,regular,,,,Nei,,
1233305,815,3/16/2019 12:59 PM,,,,,,,,Check Out,,,6472.0,File,,,,,Nei,,
1233305,815,3/16/2019 12:59 PM,,,,,,,,Check Out,,,5481.0,File,,,,,Nei,,
1233305,815,3/16/2019 12:59 PM,,,,,,,,Check Out,,,6240.0,Stud Finder,,,,,Nei,,
1233305,815,3/16/2019 12:59 PM,,,,,,,,Check Out,,,7007.0,"Hammer, Claw",,,,,Nei,,
1233536,1990,3/16/2019 3:30 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,ros,,
1233551,1936,3/16/2019 3:46 PM,,,,,,,,Loan Return,,,6902.0,Jigsaw,,,,,Bil,,
1233551,1936,3/16/2019 3:46 PM,,,,,,,,Check Out (Renewal),,,6902.0,Jigsaw,,,,,Bil,,Renewal
1234028,1991,3/17/2019 12:40 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,jay,,
1234329,1417,3/17/2019 4:08 PM,,,,,,,,Check Out,,,5206.0,Vacuum Cleaner,,,,,tus,,
1234330,561,3/17/2019 4:09 PM,,,,,,,,Loan Return,,,4354.0,Car Jack,,,,,kir,,
1234330,561,3/17/2019 4:09 PM,,,,,,,,Check Out (Renewal),,,4354.0,Car Jack,,,,,kir,self-renewal,Renewal
1234341,1909,3/17/2019 4:21 PM,,,,,,,,Loan Return,,,5930.0,"Pliers, Needle Nose",,,,,Nei,,
1234341,1909,3/17/2019 4:21 PM,,,,,,,,Loan Return,,,4034.0,Steam Cleaner,,,,,Nei,,
1234341,1909,3/17/2019 4:21 PM,,,,,,,,Loan Return,,,4656.0,Pry Bar,,,,,Nei,,
1234341,1909,3/17/2019 4:21 PM,,,,,,,,Loan Return,,,6979.0,Pry Bar,,,,,Nei,,
1234341,1909,3/17/2019 4:21 PM,,,,,,,,Loan Return,,,3876.0,Heat Gun,,,,,Nei,,
1234341,1909,3/17/2019 4:21 PM,,,,,,,,Loan Return,,,7178.0,Vise Grip,,,,,Nei,,
1234346,1909,3/17/2019 4:26 PM,,,,,,,,Check Out,,,5414.0,Tile Cutter,,,,,Nei,,
1234350,674,3/17/2019 4:28 PM,,,,,,,(10.50),Membership Change,,,,,regular,,,,Nei,,
1234350,674,3/17/2019 4:28 PM,On Account,,,10.50,,,(10.50),,,,,,,,,,,,
1234350,674,3/17/2019 4:28 PM,PayPal (external),40.00,,,,,(10.50),,,,,,,,,,,,
1234350,674,3/17/2019 4:28 PM,External Credit/Debit,(50.50),,,,,(10.50),,,,,,,,,,,,
1234366,1564,3/17/2019 4:38 PM,,,,,,,,Check Out,,,5044.0,Wood Burning Pen,,,,,Nei,,
1234366,1564,3/17/2019 4:38 PM,,,,,,,,Check Out,,,7020.0,Jigsaw,,,,,Nei,,
1234366,1564,3/17/2019 4:38 PM,,,,,,,,Check Out,,,6865.0,"Clamp, Bar",,,,,Nei,,
1234366,1564,3/17/2019 4:38 PM,,,,,,,,Check Out,,,6867.0,"Clamp, Bar",,,,,Nei,,
1234366,1564,3/17/2019 4:38 PM,On Account,,,,,,,,,,,,,,,,,,
1234368,1936,3/17/2019 4:40 PM,,,,,,,,Loan Return,,,6902.0,Jigsaw,,,,,Nei,,
1234374,674,3/17/2019 4:43 PM,,,,,,,,Check Out,,,4780.0,Rake,,,,,Nei,,
1234374,674,3/17/2019 4:43 PM,,,,,,,,Check Out,,,5546.0,Round Pointed Shovel,,,,,Nei,,
1234374,674,3/17/2019 4:43 PM,,,,,,,,Check Out,,,4465.0,"Saw, Hand",,,,,Nei,,
1234408,393,3/17/2019 5:07 PM,,,,,,,,Loan Return,,,6870.0,"Drill, Corded",,,,,tus,,
1234408,393,3/17/2019 5:07 PM,,,,,,,,Loan Return,,,7149.0,"Wrench, Combination, ?in",,,,,tus,,
1234408,393,3/17/2019 5:07 PM,,,,,,,,Loan Return,,,7163.0,"Wrench, Combination, ?in",,,,,tus,,
1234408,393,3/17/2019 5:07 PM,,,,,,,,Check Out,,,5321.0,Allen Wrench Set,,,,,tus,,
1234408,393,3/17/2019 5:07 PM,,,,,,,,Check Out (Renewal),,,6870.0,"Drill, Corded",,,,,tus,,Renewal
1234408,393,3/17/2019 5:07 PM,,,,,,,,Check Out (Renewal),,,7149.0,"Wrench, Combination, ?in",,,,,tus,,Renewal
1234408,393,3/17/2019 5:07 PM,,,,,,,,Check Out (Renewal),,,7163.0,"Wrench, Combination, ?in",,,,,tus,,Renewal
1234408,393,3/17/2019 5:07 PM,On Account,,,,,,,,,,,,,,,,,,
1234414,815,3/17/2019 5:17 PM,,,,,,,,Loan Return,,,6472.0,File,,,,,Nei,,
1234414,815,3/17/2019 5:17 PM,,,,,,,,Loan Return,,,7007.0,"Hammer, Claw",,,,,Nei,,
1234414,815,3/17/2019 5:17 PM,,,,,,,,Loan Return,,,6240.0,Stud Finder,,,,,Nei,,
1234414,815,3/17/2019 5:17 PM,,,,,,,,Loan Return,,,5481.0,File,,,,,Nei,,
1234415,1434,3/17/2019 5:18 PM,,,,,,(0.70),,Check Out,,,5702.0,Spade,,,,,tus,,
1234415,1434,3/17/2019 5:18 PM,,,,,,(0.70),,Check Out,,,5155.0,"Saw, Back",,,,,tus,,
1234415,1434,3/17/2019 5:18 PM,On Account,,,(0.70),,(0.70),,,,,,,,,,,,,
1234415,1434,3/17/2019 5:18 PM,Discount,,0.70,,,(0.70),,,,,,,,,,,,Says it was paid...,
1234419,1992,3/17/2019 5:38 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,jco,,
1234420,1992,3/17/2019 5:43 PM,,,,,5.0,5.00,5.00,Membership Fee,,5.0,,,regular,,,,tus,,
1234420,1992,3/17/2019 5:43 PM,Cash,5.00,,,5.0,5.00,5.00,,,,,,,,,,,,
1234435,1993,3/17/2019 6:17 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,mwa,,
1234437,673,3/17/2019 6:19 PM,,,,,,,,Check Out,,,269.0,Pruning Shears,,,,,tus,,
1234437,673,3/17/2019 6:19 PM,,,,,,,,Check Out,,,6249.0,"Rake, Hand",,,,,tus,,
1234437,673,3/17/2019 6:19 PM,,,,,,,,Check Out,,,4639.0,"Saw, Key Hole",,,,,tus,,
1234437,673,3/17/2019 6:19 PM,On Account,,,,,,,,,,,,,,,,,,
1234438,673,3/17/2019 6:20 PM,On Account,,,(2.80),,(2.80),,,,,,,,,,,,,
1234438,673,3/17/2019 6:20 PM,Discount,,2.80,,,(2.80),,,,,,,,,,,,Donated some items,
1234440,1993,3/17/2019 6:24 PM,,,,,10.0,10.00,10.00,Membership Fee,,10.0,,,regular,,,,tus,,
1234440,1993,3/17/2019 6:24 PM,Cash,10.00,,,10.0,10.00,10.00,,,,,,,,,,,,
1234441,673,3/17/2019 6:29 PM,,,,,,,,Check Out,,,5608.0,"Reciprocating Saw, Large Blade",,,,,tus,,
1234443,1397,3/17/2019 6:41 PM,,,,,1.0,1.00,1.00,Late Fee,0.5,0.5,6315.0,"Wrench, Chain",,,,,tus,,
1234443,1397,3/17/2019 6:41 PM,,,,,1.0,1.00,1.00,Late Fee,0.5,0.5,3979.0,"Wrench, Adjustable",,,,,tus,,
1234443,1397,3/17/2019 6:41 PM,,,,,1.0,1.00,1.00,Check Out (Renewal),,,6315.0,"Wrench, Chain",,,,,tus,,Renewal
1234443,1397,3/17/2019 6:41 PM,,,,,1.0,1.00,1.00,Check Out (Renewal),,,3979.0,"Wrench, Adjustable",,,,,tus,,Renewal
1234443,1397,3/17/2019 6:41 PM,Cash,1.00,,,1.0,1.00,1.00,,,,,,,,,,,,
1234448,1994,3/17/2019 7:08 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,mmc,,
1234649,953,3/18/2019 5:46 AM,,,,,3.5,3.50,,Late Fee,0.5,0.5,7063.0,Drop Cloth,,,,,Bil,,
1234649,953,3/18/2019 5:46 AM,,,,,3.5,3.50,,Late Fee,0.5,0.5,5990.0,"Paint Roller, Small",,,,,Bil,,
1234649,953,3/18/2019 5:46 AM,,,,,3.5,3.50,,Late Fee,0.5,0.5,7279.0,Paint Roller,,,,,Bil,,
1234649,953,3/18/2019 5:46 AM,,,,,3.5,3.50,,Late Fee,0.5,0.5,6994.0,Paint Roller,,,,,Bil,,
1234649,953,3/18/2019 5:46 AM,,,,,3.5,3.50,,Late Fee,0.5,0.5,6365.0,Paint Tray,,,,,Bil,,
1234649,953,3/18/2019 5:46 AM,,,,,3.5,3.50,,Late Fee,0.5,0.5,6376.0,Paintbrush,,,,,Bil,,
1234649,953,3/18/2019 5:46 AM,,,,,3.5,3.50,,Late Fee,0.5,0.5,6371.0,Paintbrush,,,,,Bil,,
1234649,953,3/18/2019 5:46 AM,,,,,3.5,3.50,,Check Out (Renewal),,,6365.0,Paint Tray,,,,,Bil,,Renewal
1234649,953,3/18/2019 5:46 AM,,,,,3.5,3.50,,Check Out (Renewal),,,6994.0,Paint Roller,,,,,Bil,,Renewal
1234649,953,3/18/2019 5:46 AM,,,,,3.5,3.50,,Check Out (Renewal),,,7279.0,Paint Roller,,,,,Bil,,Renewal
1234649,953,3/18/2019 5:46 AM,,,,,3.5,3.50,,Check Out (Renewal),,,5990.0,"Paint Roller, Small",,,,,Bil,,Renewal
1234649,953,3/18/2019 5:46 AM,,,,,3.5,3.50,,Check Out (Renewal),,,7063.0,Drop Cloth,,,,,Bil,,Renewal
1234649,953,3/18/2019 5:46 AM,,,,,3.5,3.50,,Check Out (Renewal),,,6376.0,Paintbrush,,,,,Bil,,Renewal
1234649,953,3/18/2019 5:46 AM,,,,,3.5,3.50,,Check Out (Renewal),,,6371.0,Paintbrush,,,,,Bil,,Renewal
1234649,953,3/18/2019 5:46 AM,On Account,,,3.50,3.5,3.50,,,,,,,,,,,,,
1234652,1972,3/18/2019 5:48 AM,,,,,0.6,0.60,,Late Fee,0.6,0.6,5856.0,"Drill, Corded, 3/8in",,,,,Bil,,
1234652,1972,3/18/2019 5:48 AM,,,,,0.6,0.60,,Check Out (Renewal),,,5856.0,"Drill, Corded, 3/8in",,,,,Bil,,Renewal
1234652,1972,3/18/2019 5:48 AM,On Account,,,0.60,0.6,0.60,,,,,,,,,,,,,
1234782,1995,3/18/2019 8:45 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,the,,
1235072,1901,3/18/2019 2:23 PM,,,,,2.2,2.20,,Late Fee,2.2,2.2,5541.0,Ladder,,,,,Gin,,
1235072,1901,3/18/2019 2:23 PM,,,,,2.2,2.20,,Check Out (Renewal),,,5541.0,Ladder,,,,,Gin,,Renewal
1235072,1901,3/18/2019 2:23 PM,On Account,,,2.20,2.2,2.20,,,,,,,,,,,,,
1235141,1996,3/18/2019 3:34 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,vic,,
1235161,1997,3/18/2019 3:55 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,jpk,,
1235208,1981,3/18/2019 4:34 PM,,,,,,,,Loan Return,,,3878.0,Paint Sprayer,,,,,Sha,,
1235208,1981,3/18/2019 4:34 PM,,,,,,,,Check Out (Renewal),,,3878.0,Paint Sprayer,,,,,Sha,self-renewal,Renewal
1235260,1998,3/18/2019 6:15 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,and,,
1235265,1999,3/18/2019 6:21 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,bel,,
1235267,1999,3/18/2019 6:27 PM,,,,,,,,Membership Change,,,,,regular,,,,Qui,,
1235267,1999,3/18/2019 6:27 PM,,,,,,,,Check Out,,,6495.0,"Saw, Back",,,,,Qui,,
1235270,413,3/18/2019 6:34 PM,,,,,,,,Check Out,,,6461.0,Power Sander With Vacuum Bag,,,,,Qui,,
1235270,413,3/18/2019 6:34 PM,On Account,,,,,,,,,,,,,,,,,,
1235271,588,3/18/2019 6:34 PM,,,,,,,,Check Out,,,6506.0,Circular Saw,,,,,Qui,,
1235271,588,3/18/2019 6:34 PM,On Account,,,,,,,,,,,,,,,,,,
1235273,1997,3/18/2019 6:42 PM,,,,,,,,Membership Change,,,,,regular,,,,Qui,,
1235273,1997,3/18/2019 6:42 PM,,,,,,,,Check Out,,,5652.0,"Socket Wrench Set, Metric",,,,,Qui,,
1235273,1997,3/18/2019 6:42 PM,,,,,,,,Check Out,,,6802.0,"Wrench, Torque",,,,,Qui,,
1235275,2000,3/18/2019 6:44 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,Nat,,
1235281,2000,3/18/2019 6:51 PM,,,,,,,,Membership Change,,,,,regular,,,,Qui,,
1235281,2000,3/18/2019 6:51 PM,,,,,,,,Check Out,,,6930.0,Tamper,,,,,Qui,,
1235281,2000,3/18/2019 6:51 PM,,,,,,,,Check Out,,,3875.0,Soil Cultivator,,,,,Qui,,
1235281,2000,3/18/2019 6:51 PM,,,,,,,,Check Out,,,4778.0,"Lawn Edger, Rotary",,,,,Qui,,
1235282,2000,3/18/2019 6:54 PM,,,,,10.0,10.00,10.00,Other,,10.0,,,,,,,Qui,,
1235282,2000,3/18/2019 6:54 PM,Cash,10.00,,,10.0,10.00,10.00,,,,,,,,,,,,
1235285,1997,3/18/2019 6:57 PM,,,,,,,,Loan Return,,,5652.0,"Socket Wrench Set, Metric",,,,,Qui,,
1235288,1997,3/18/2019 7:06 PM,,,,,,,,Loan Return,,,6802.0,"Wrench, Torque",,,,,Qui,,
1235289,1639,3/18/2019 7:06 PM,,,,,,,,Loan Return,,,6801.0,"Sander, Belt",,,,,Qui,,
1235289,1639,3/18/2019 7:06 PM,,,,,,,,Loan Return,,,493.0,Air Compressor,,,,,Qui,,
1235289,1639,3/18/2019 7:06 PM,,,,,,,,Loan Return,,,4688.0,"Nail Gun, Pneumatic",,,,,Qui,,
1235289,1639,3/18/2019 7:06 PM,,,,,,,,Loan Return,,,4834.0,"Saw, Miter",,,,,Qui,,
1235290,530,3/18/2019 7:09 PM,,,,,0.1,0.10,,Late Fee,0.1,0.1,4843.0,Staple Gun,,,,,Qui,,
1235290,530,3/18/2019 7:09 PM,On Account,,,0.10,0.1,0.10,,,,,,,,,,,,,
1235291,530,3/18/2019 7:15 PM,,,,,,,,Check Out,,,663.0,"Saw, Miter",,,,,Qui,,
1235291,530,3/18/2019 7:15 PM,On Account,,,,,,,,,,,,,,,,,,
1235292,2001,3/18/2019 7:15 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,brv,,
1235294,2002,3/18/2019 7:16 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,jai,,
1235295,2002,3/18/2019 7:19 PM,,,,,,,,Membership Change,,,,,regular,,,,Qui,,
1235295,2002,3/18/2019 7:19 PM,,,,,,,,Check Out,,,8.0,Dehydrator,,,,,Qui,,
1235296,522,3/18/2019 7:38 PM,,,,,4.0,4.00,,Late Fee,0.8,0.8,4612.0,"Drill, Corded",,,,,Qui,,
1235296,522,3/18/2019 7:38 PM,,,,,4.0,4.00,,Late Fee,0.8,0.8,4911.0,Ruler Right Angle,,,,,Qui,,
1235296,522,3/18/2019 7:38 PM,,,,,4.0,4.00,,Late Fee,0.8,0.8,420.0,"Clamp, Quick Grip",,,,,Qui,,
1235296,522,3/18/2019 7:38 PM,,,,,4.0,4.00,,Late Fee,0.8,0.8,6909.0,"Clamp, Quick Grip",,,,,Qui,,
1235296,522,3/18/2019 7:38 PM,,,,,4.0,4.00,,Late Fee,0.8,0.8,272.0,Work Bench,,,,,Qui,,
1235296,522,3/18/2019 7:38 PM,,,,,4.0,4.00,,Check Out (Renewal),,,272.0,Work Bench,,,,,Qui,,Renewal
1235296,522,3/18/2019 7:38 PM,,,,,4.0,4.00,,Check Out (Renewal),,,6909.0,"Clamp, Quick Grip",,,,,Qui,,Renewal
1235296,522,3/18/2019 7:38 PM,,,,,4.0,4.00,,Check Out (Renewal),,,420.0,"Clamp, Quick Grip",,,,,Qui,,Renewal
1235296,522,3/18/2019 7:38 PM,,,,,4.0,4.00,,Check Out (Renewal),,,4911.0,Ruler Right Angle,,,,,Qui,,Renewal
1235296,522,3/18/2019 7:38 PM,,,,,4.0,4.00,,Check Out (Renewal),,,4612.0,"Drill, Corded",,,,,Qui,,Renewal
1235296,522,3/18/2019 7:38 PM,On Account,,,4.00,4.0,4.00,,,,,,,,,,,,,
1235309,1995,3/18/2019 8:09 PM,,,,,,,,Membership Change,,,,,regular,,,,Qui,,
1235309,1995,3/18/2019 8:09 PM,,,,,,,,Check Out,,,6505.0,Soldering Iron,,,,,Qui,,
1235315,1345,3/18/2019 8:27 PM,,,,,,,,Loan Return,,,5829.0,Chisel,,,,,Qui,,
1235315,1345,3/18/2019 8:27 PM,,,,,,,,Loan Return,,,6623.0,Nut Driver,,,,,Qui,,
1235316,1909,3/18/2019 8:49 PM,,,,,,,,Loan Return,,,5414.0,Tile Cutter,,,,,Qui,,
1235316,1909,3/18/2019 8:49 PM,,,,,,,,Check Out (Renewal),,,5414.0,Tile Cutter,,,,,Qui,,Renewal
1235316,1909,3/18/2019 8:49 PM,,,,,,,,Check Out,,,217.0,Profile Sander Kit,,,,,Qui,,
1235316,1909,3/18/2019 8:49 PM,,,,,,,,Check Out,,,6463.0,Extension Cord,,,,,Qui,,
1235317,1198,3/18/2019 9:00 PM,,,,,0.2,0.20,,Late Fee,0.2,0.2,5452.0,Router,,,,,Qui,,
1235317,1198,3/18/2019 9:00 PM,On Account,,,0.20,0.2,0.20,,,,,,,,,,,,,
1235318,1198,3/18/2019 9:02 PM,,,,,,,,Check Out,,,5452.0,Router,,,,,Qui,,
1235318,1198,3/18/2019 9:02 PM,On Account,,,,,,,,,,,,,,,,,,
1235839,2003,3/19/2019 1:27 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,nsa,,
1235980,1984,3/19/2019 3:22 PM,,,,,,,,Loan Return,,,6888.0,"Drill, Cordless",,,,,mos,,
1235980,1984,3/19/2019 3:22 PM,,,,,,,,Check Out (Renewal),,,6888.0,"Drill, Cordless",,,,,mos,self-renewal,Renewal
1236203,1909,3/19/2019 6:19 PM,,,,,,,,Check Out,,,5620.0,"Clamp, Quick Grip",,,,,Sir,,
1236203,1909,3/19/2019 6:19 PM,,,,,,,,Check Out,,,4673.0,"Clamp, Quick Grip",,,,,Sir,,
1236203,1909,3/19/2019 6:19 PM,,,,,,,,Check Out,,,6179.0,"Clamp, Bar",,,,,Sir,,
1236203,1909,3/19/2019 6:19 PM,,,,,,,,Check Out,,,6086.0,C-clamp,,,,,Sir,,
1236203,1909,3/19/2019 6:19 PM,,,,,,,,Check Out,,,6699.0,Drywall Knife,,,,,Sir,,
1236203,1909,3/19/2019 6:19 PM,,,,,,,,Check Out,,,4655.0,"Scraper, Multitool",,,,,Sir,,
1236203,1909,3/19/2019 6:19 PM,,,,,,,,Check Out,,,5995.0,Paint Scraper,,,,,Sir,,
1236203,1909,3/19/2019 6:19 PM,,,,,,,,Check Out,,,6125.0,C-clamp,,,,,Sir,,
1236222,2003,3/19/2019 6:36 PM,,,,,,,,Membership Change,,,,,regular,,,,Sir,,
1236222,2003,3/19/2019 6:36 PM,,,,,,,,Check Out,,,7318.0,"Shop Vac, Wet/Dry, 12 Gal",,,,,Sir,,
1236235,1983,3/19/2019 6:50 PM,,,,,,,,Loan Return,,,6490.0,"Hand Truck, Convertible",,,,,Sir,,
1236235,1983,3/19/2019 6:50 PM,,,,,,,,Loan Return,,,4781.0,Rake,,,,,Sir,,
1236257,1786,3/19/2019 7:18 PM,,,,,,,,Check Out,,,4946.0,T-square,,,,,Sir,,
1236257,1786,3/19/2019 7:18 PM,,,,,,,,Check Out,,,5223.0,Mud Pan,,,,,Sir,,
1236257,1786,3/19/2019 7:18 PM,,,,,,,,Check Out,,,7242.0,Taping Knife,,,,,Sir,,
1236257,1786,3/19/2019 7:18 PM,,,,,,,,Check Out,,,5056.0,"Saw, Key Hole",,,,,Sir,,
1236257,1786,3/19/2019 7:18 PM,,,,,,,,Check Out,,,4367.0,Brick Trowel,,,,,Sir,,
1236257,1786,3/19/2019 7:18 PM,,,,,,,,Check Out,,,7023.0,Taping Knife,,,,,Sir,,
1236257,1786,3/19/2019 7:18 PM,,,,,,,,Check Out,,,5852.0,Angle Grinder,,,,,Sir,,
1236257,1786,3/19/2019 7:18 PM,,,,,,,,Check Out,,,7144.0,Multimeter,,,,,Sir,,
1236267,1515,3/19/2019 7:27 PM,,,,,,,,Loan Return,,,5026.0,Ladder,,,,,Sir,,
1236267,1515,3/19/2019 7:27 PM,,,,,,,,Loan Return,,,7313.0,"Level, Laser",,,,,Sir,,
1236267,1515,3/19/2019 7:27 PM,,,,,,,,Loan Return,,,3744.0,Circular Saw,,,,,Sir,,
1236267,1515,3/19/2019 7:27 PM,,,,,,,,Loan Return,,,5591.0,Welding Face Shield,,,,,Sir,,
1236913,2004,3/20/2019 1:11 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,har,,
1237148,2005,3/20/2019 3:57 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,mar,,
1237287,2006,3/20/2019 5:40 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,mad,,
