Transaction ID,Member ID,Date,Payment method,Payment Amount,Discount,On Account,Transaction Amount,Amount Due,Amount Paid,Item Type,Amount Due For Line Item,Actual Paid,Item ID,Item Name,Membership Type,Applicable Taxes,Project ID,Project Name,Handled By,Notes,Renewal
481757,615,4/26/2017 6:31 PM,,,,,10.00,10.00,10.00,Check Out,,,297.0,"Wrench, Cone, ?mm",,,,,Bil,,
481757,615,4/26/2017 6:31 PM,,,,,10.00,10.00,10.00,Check Out,,,293.0,"Wrench, Cone, ?mm",,,,,Bil,,
481757,615,4/26/2017 6:31 PM,,,,,10.00,10.00,10.00,Other,,10.00,,,,,,,Bil,,
481757,615,4/26/2017 6:31 PM,Cash,10.00,,,10.00,10.00,10.00,,,,,,,,,,,,
481764,574,4/26/2017 6:37 PM,,,,,,,,Loan Return,,,5001.0,Rotary Hammer Drill,,,,,Bil,,
481764,574,4/26/2017 6:37 PM,,,,,,,,Loan Return,,,5073.0,"Drill Bit Set, Masonry",,,,,Bil,,
481774,611,4/26/2017 6:50 PM,,,,,,,,Loan Return,,,5381.0,Extension Cord,,,,,Bil,,
481774,611,4/26/2017 6:50 PM,,,,,,,,Check Out (Renewal),,,5381.0,Extension Cord,,,,,Bil,,Renewal
481804,625,4/26/2017 7:19 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,cra,,
481805,558,4/26/2017 7:24 PM,,,,,1.40,1.40,,Late Fee,1.4,1.40,3751.0,"Drill, Corded",,,,,Bil,,
481805,558,4/26/2017 7:24 PM,On Account,,,1.40,1.40,1.40,,,,,,,,,,,,,
481808,558,4/26/2017 7:28 PM,On Account,,,(1.40),,,1.40,,,,,,,,,,,,
481808,558,4/26/2017 7:28 PM,Cash,1.40,,,,,1.40,,,,,,,,,,,,
481810,586,4/26/2017 7:31 PM,,,,,,,,Check Out,,,3751.0,"Drill, Corded",,,,,hap,,
481811,586,4/26/2017 7:31 PM,,,,,,,,Loan Return,,,3751.0,"Drill, Corded",,,,,hap,,
481813,558,4/26/2017 7:33 PM,,,,,,,,Check Out,,,5449.0,Hammer,,,,,hap,,
481816,626,4/26/2017 7:41 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,tor,,
481827,626,4/26/2017 8:07 PM,,,,,40.00,40.00,40.00,Membership Fee,,40.00,,,regular,,,,hap,,
481827,626,4/26/2017 8:07 PM,Cash,40.00,,,40.00,40.00,40.00,,,,,,,,,,,,
481828,626,4/26/2017 8:08 PM,,,,,,,,Check Out,,,4519.0,"Drill, Cordless",,,,,hap,,
481830,55,4/26/2017 8:13 PM,,,,,,,,Check Out,,,5408.0,"Clamp, Bar",,,,,hap,,
481831,55,4/26/2017 8:14 PM,,,,,,,,Loan Return,,,5408.0,"Clamp, Bar",,,,,hap,,
481832,608,4/26/2017 8:34 PM,,,,,,,,Loan Return,,,4688.0,"Nail Gun, Pneumatic",,,,,ale,,
481832,608,4/26/2017 8:34 PM,,,,,,,,Loan Return,,,663.0,"Saw, Miter",,,,,ale,,
481832,608,4/26/2017 8:34 PM,,,,,,,,Loan Return,,,363.0,Air Compressor,,,,,ale,,
481833,459,4/26/2017 8:40 PM,,,,,5.00,4.40,5.00,Check Out,,,3751.0,"Drill, Corded",,,,,ale,,
481833,459,4/26/2017 8:40 PM,,,,,5.00,4.40,5.00,Check Out,,,5043.0,Stud Finder,,,,,ale,,
481833,459,4/26/2017 8:40 PM,,,,,5.00,4.40,5.00,Other,,5.00,,,,,,,ale,,
481833,459,4/26/2017 8:40 PM,On Account,,,(0.60),5.00,4.40,5.00,,,,,,,,,,,,
481833,459,4/26/2017 8:40 PM,Cash,5.00,,,5.00,4.40,5.00,,,,,,,,,,,,
481833,459,4/26/2017 8:40 PM,Discount,,0.60,,5.00,4.40,5.00,,,,,,,,,,,donated,
481835,23,4/26/2017 8:55 PM,,,,,0.60,,,Membership Change,,,,,regular,,,,ale,,
481835,23,4/26/2017 8:55 PM,,,,,0.60,,,Late Fee,0.3,0.30,677.0,Planters Shovel,,,,,ale,,
481835,23,4/26/2017 8:55 PM,,,,,0.60,,,Late Fee,0.3,0.30,386.0,Clam Gun,,,,,ale,,
481835,23,4/26/2017 8:55 PM,,,,,0.60,,,Check Out (Renewal),,,386.0,Clam Gun,,,,,ale,,Renewal
481835,23,4/26/2017 8:55 PM,Discount,,0.60,,0.60,,,,,,,,,,,,,bill's fault,
481839,627,4/26/2017 10:53 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,isa,,
482027,628,4/27/2017 8:31 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,Chr,,
482122,629,4/27/2017 10:32 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,mah,,
483576,630,4/28/2017 6:43 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,Ack,,
484219,497,4/29/2017 9:24 AM,,,,,,,,Check Out,,,412.0,Level,,,,,ale,,
484300,566,4/29/2017 9:50 AM,,,,,,,,Loan Return,,,3743.0,Circular Saw,,,,,ale,Member bought a new blade. Plastic guard cracked and melted.,
484300,566,4/29/2017 9:50 AM,,,,,,,,Loan Return,,,202.0,Extension Cord,,,,,ale,,
484306,584,4/29/2017 9:52 AM,,,,,,,,Loan Return,,,5132.0,Heat Gun,,,,,Ale,,
484306,584,4/29/2017 9:52 AM,,,,,,,,Check Out (Renewal),,,5132.0,Heat Gun,,,,,Ale,self-renewal,Renewal
484308,584,4/29/2017 9:52 AM,,,,,,,,Loan Return,,,5093.0,Paint Sprayer,,,,,Ale,,
484308,584,4/29/2017 9:52 AM,,,,,,,,Check Out (Renewal),,,5093.0,Paint Sprayer,,,,,Ale,self-renewal,Renewal
484309,606,4/29/2017 9:53 AM,,,,,,,,Loan Return,,,4942.0,Extension Cord,,,,,ale,,
484309,606,4/29/2017 9:53 AM,,,,,,,,Loan Return,,,4140.0,Yard Trimmer/Weed Whacker,,,,,ale,,
484343,353,4/29/2017 10:02 AM,,,,,,,,Check Out,,,4810.0,"Drill, Cordless",,,,,ale,,
484343,353,4/29/2017 10:02 AM,,,,,,,,Check Out,,,4546.0,Level,,,,,ale,,
484358,606,4/29/2017 10:05 AM,,,,,,,,Check Out,,,5027.0,Ladder,,,,,ale,,
484416,623,4/29/2017 10:21 AM,,,,,20.00,20.00,20.00,Membership Change,,,,,regular,,,,ale,,
484416,623,4/29/2017 10:21 AM,,,,,20.00,20.00,20.00,Check Out,,,202.0,Extension Cord,,,,,ale,,
484416,623,4/29/2017 10:21 AM,,,,,20.00,20.00,20.00,Check Out,,,4825.0,Power Sander With Vacuum Bag,,,,,ale,,
484416,623,4/29/2017 10:21 AM,,,,,20.00,20.00,20.00,Other,,20.00,,,,,,,ale,,
484416,623,4/29/2017 10:21 AM,Cash,20.00,,,20.00,20.00,20.00,,,,,,,,,,,,
484486,631,4/29/2017 10:39 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,jes,,
484521,631,4/29/2017 10:46 AM,,,,,,,,Membership Change,,,,,regular,,,,ale,,
484521,631,4/29/2017 10:46 AM,,,,,,,,Check Out,,,5521.0,Paint Roller Grid,,,,,ale,,
484521,631,4/29/2017 10:46 AM,,,,,,,,Check Out,,,353.0,Drop Cloth,,,,,ale,,
484534,474,4/29/2017 10:48 AM,,,,,,,,Loan Return,,,5466.0,Staple Gun,,,,,ale,,
484534,474,4/29/2017 10:48 AM,,,,,,,,Loan Return,,,5142.0,[Duplicated] Bit Set,,,,,ale,,
484534,474,4/29/2017 10:48 AM,,,,,,,,Loan Return,,,5010.0,Stapler,,,,,ale,,
484534,474,4/29/2017 10:48 AM,,,,,,,,Loan Return,,,476.0,"Drill, Cordless",,,,,ale,,
484568,580,4/29/2017 10:57 AM,,,,,,,,Loan Return,,,5413.0,Steam Vacuum,,,,,ale,,
484665,629,4/29/2017 11:20 AM,,,,,,,,Membership Change,,,,,regular,,,,ale,,
484668,629,4/29/2017 11:20 AM,,,,,,,,Check Out,,,5226.0,"Hand Truck, Convertible",,,,,ale,,
484674,630,4/29/2017 11:23 AM,,,,,,,,Membership Change,,,,,regular,,,,ale,,
484674,630,4/29/2017 11:23 AM,,,,,,,,Check Out,,,481.0,"Clamp, Quick Grip",,,,,ale,,
484674,630,4/29/2017 11:23 AM,,,,,,,,Check Out,,,4829.0,"Clamp, Bar",,,,,ale,,
484674,630,4/29/2017 11:23 AM,,,,,,,,Check Out,,,5408.0,"Clamp, Bar",,,,,ale,,
484674,630,4/29/2017 11:23 AM,,,,,,,,Check Out,,,5407.0,Bar Clamp,,,,,ale,,
484706,336,4/29/2017 11:30 AM,,,,,,,,Check Out,,,8.0,Dehydrator,,,,,ale,,
484706,336,4/29/2017 11:30 AM,On Account,,,,,,,,,,,,,,,,,,
484762,240,4/29/2017 11:45 AM,,,,,,,,Check Out,,,5390.0,Large Expandable Pruners,,,,,ale,,
484762,240,4/29/2017 11:45 AM,,,,,,,,Check Out,,,4636.0,Clippers Hedge,,,,,ale,,
484801,627,4/29/2017 11:57 AM,,,,,,,,Membership Change,,,,,regular,,,,ale,,
484801,627,4/29/2017 11:57 AM,,,,,,,,Check Out,,,5091.0,Angle Grinder,,,,,ale,,
484816,470,4/29/2017 12:00 PM,,,,,,,,Check Out,,,363.0,Air Compressor,,,,,ale,,
484816,470,4/29/2017 12:00 PM,,,,,,,,Check Out,,,305.0,Nail Gun,,,,,ale,,
484859,147,4/29/2017 12:18 PM,,,,,,,,Check Out,,,5104.0,Car Vacuum,,,,,ale,,
484962,387,4/29/2017 12:59 PM,,,,,20.00,20.00,20.00,Other,,20.00,,,,,,,ale,,
484962,387,4/29/2017 12:59 PM,Cash,20.00,,,20.00,20.00,20.00,,,,,,,,,,,,
485115,632,4/29/2017 2:10 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,ben,,
485468,198,4/30/2017 10:50 AM,,,,,,,,Loan Return,,,4808.0,Pressure Washer,,,,,str,,
485468,198,4/30/2017 10:50 AM,,,,,,,,Check Out (Renewal),,,4808.0,Pressure Washer,,,,,str,self-renewal,Renewal
485503,633,4/30/2017 11:12 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,eto,,
485726,634,4/30/2017 1:03 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,Sar,,
485858,635,4/30/2017 2:43 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,gjp,,
485977,632,4/30/2017 4:16 PM,,,,,10.00,10.00,10.00,Membership Fee,,10.00,,,regular,,,,tus,,
485977,632,4/30/2017 4:16 PM,External Credit/Debit,10.00,,,10.00,10.00,10.00,,,,,,,,,,,,
485984,624,4/30/2017 4:20 PM,,,,,,,,Loan Return,,,671.0,Truing Stand,,,,,tus,,
485984,624,4/30/2017 4:20 PM,,,,,,,,Check Out,,,5527.0,Wire Cutter,,,,,tus,,
485984,624,4/30/2017 4:20 PM,,,,,,,,Check Out,,,5528.0,Wire Cutter,,,,,tus,,
485985,459,4/30/2017 4:21 PM,,,,,,,,Loan Return,,,3751.0,"Drill, Corded",,,,,tus,,
485985,459,4/30/2017 4:21 PM,,,,,,,,Loan Return,,,5043.0,Stud Finder,,,,,tus,,
485987,636,4/30/2017 4:23 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,mik,,
485989,637,4/30/2017 4:26 PM,,,,,40.00,40.00,40.00,Membership Fee,,40.00,,,regular,,,,tus,,
485989,637,4/30/2017 4:26 PM,Cash,40.00,,,40.00,40.00,40.00,,,,,,,,,,,,
485996,632,4/30/2017 4:33 PM,,,,,,,,Check Out,,,5196.0,Auger,,,,,tus,,
486000,636,4/30/2017 4:36 PM,,,,,,,,Membership Change,,,,,regular,,,,tus,,
486001,636,4/30/2017 4:37 PM,,,,,,,,Check Out,,,5374.0,"Shop Vac, Dry Only, 16 Gal",,,,,tus,,
486013,636,4/30/2017 4:43 PM,,,,,,,,Loan Return,,,5374.0,"Shop Vac, Dry Only, 16 Gal",,,,,tus,,
486013,636,4/30/2017 4:43 PM,,,,,,,,Check Out,,,5428.0,"Wheelbarrow, 6 Cu Ft",,,,,tus,,
486013,636,4/30/2017 4:43 PM,,,,,,,,Check Out (Renewal),,,5374.0,"Shop Vac, Dry Only, 16 Gal",,,,,tus,,Renewal
486019,51,4/30/2017 4:49 PM,,,,,,,,Loan Return,,,498.0,"Extension Cord, 3 Outlet",,,,,tus,,
486019,51,4/30/2017 4:49 PM,,,,,,,,Loan Return,,,314.0,Work Light,,,,,tus,,
486019,51,4/30/2017 4:49 PM,,,,,,,,Loan Return,,,5098.0,Cooper/Regent Pqs45 Portable Deluxe Work Light 500-Watt,,,,,tus,,
486019,51,4/30/2017 4:49 PM,,,,,,,,Loan Return,,,497.0,"Extension Cord, 4 Outlet",,,,,tus,,
486019,51,4/30/2017 4:49 PM,,,,,,,,Loan Return,,,4936.0,Extension Cord,,,,,tus,,
486019,51,4/30/2017 4:49 PM,,,,,,,,Loan Return,,,495.0,Work Light,,,,,tus,,
486019,51,4/30/2017 4:49 PM,,,,,,,,Loan Return,,,496.0,Extension Cord,,,,,tus,,
486019,51,4/30/2017 4:49 PM,,,,,,,,Loan Return,,,4991.0,Extension Cord,,,,,tus,,
486019,51,4/30/2017 4:49 PM,,,,,,,,Loan Return,,,316.0,Extension Cord,,,,,tus,,
486028,615,4/30/2017 4:56 PM,,,,,,,,Loan Return,,,3841.0,"Wrench, Chain",,,,,tus,,
486028,615,4/30/2017 4:56 PM,,,,,,,,Loan Return,,,288.0,Chain Tool,,,,,tus,,
486028,615,4/30/2017 4:56 PM,,,,,,,,Loan Return,,,298.0,"Wrench, Cone, ?mm",,,,,tus,,
486028,615,4/30/2017 4:56 PM,,,,,,,,Loan Return,,,297.0,"Wrench, Cone, ?mm",,,,,tus,,
486028,615,4/30/2017 4:56 PM,,,,,,,,Loan Return,,,293.0,"Wrench, Cone, ?mm",,,,,tus,,
486028,615,4/30/2017 4:56 PM,,,,,,,,Check Out (Renewal),,,288.0,Chain Tool,,,,,tus,,Renewal
486028,615,4/30/2017 4:56 PM,,,,,,,,Check Out (Renewal),,,3841.0,"Wrench, Chain",,,,,tus,,Renewal
486039,635,4/30/2017 5:08 PM,,,,,5.00,5.00,5.00,Membership Fee,,5.00,,,regular,,,,tus,,
486039,635,4/30/2017 5:08 PM,,,,,5.00,5.00,5.00,Check Out,,,4626.0,Allen Wrench Set,,,,,tus,,
486039,635,4/30/2017 5:08 PM,External Credit/Debit,5.00,,,5.00,5.00,5.00,,,,,,,,,,,,
486042,615,4/30/2017 5:11 PM,,,,,,,,Loan Return,,,288.0,Chain Tool,,,,,tus,,
486042,615,4/30/2017 5:11 PM,,,,,,,,Loan Return,,,3841.0,"Wrench, Chain",,,,,tus,,
486042,615,4/30/2017 5:11 PM,,,,,,,,Check Out,,,473.0,Sewing Machine,,,,,tus,,
486042,615,4/30/2017 5:11 PM,,,,,,,,Check Out,,,4624.0,Crank Remover,,,,,tus,,
486042,615,4/30/2017 5:11 PM,,,,,,,,Check Out,,,5490.0,"Wrench, Adjustable",,,,,tus,,
486042,615,4/30/2017 5:11 PM,,,,,,,,Check Out,,,301.0,Cassette Lock Ring Tool,,,,,tus,,
486042,615,4/30/2017 5:11 PM,,,,,,,,Check Out,,,300.0,Bottom Bracket,,,,,tus,,
486042,615,4/30/2017 5:11 PM,,,,,,,,Check Out (Renewal),,,3841.0,"Wrench, Chain",,,,,tus,,Renewal
486042,615,4/30/2017 5:11 PM,,,,,,,,Check Out (Renewal),,,288.0,Chain Tool,,,,,tus,,Renewal
486050,531,4/30/2017 5:36 PM,,,,,,,,Check Out,,,257.0,Taping Knife,,,,,tus,,
486050,531,4/30/2017 5:36 PM,,,,,,,,Check Out,,,5125.0,"Impact Driver, Cordless",,,,,tus,,
486052,638,4/30/2017 5:49 PM,,,,,40.00,40.00,40.00,Membership Fee,,40.00,,,regular,,,,tus,,
486052,638,4/30/2017 5:49 PM,External Credit/Debit,40.00,,,40.00,40.00,40.00,,,,,,,,,,,,
486053,638,4/30/2017 5:51 PM,,,,,,,,Check Out,,,5529.0,"Pliers, Slip Joint",,,,,tus,,
486053,638,4/30/2017 5:51 PM,,,,,,,,Check Out,,,5465.0,"Screwdriver, Flat",,,,,tus,,
486054,23,4/30/2017 5:58 PM,,,,,,,,Loan Return,,,386.0,Clam Gun,,,,,tus,,
486055,637,4/30/2017 6:06 PM,,,,,,,,Check Out,,,4154.0,File,,,,,tus,,
486055,637,4/30/2017 6:06 PM,,,,,,,,Check Out,,,5481.0,File,,,,,tus,,
486055,637,4/30/2017 6:06 PM,,,,,,,,Check Out,,,3738.0,Jigsaw,,,,,tus,,
486057,639,4/30/2017 6:24 PM,,,,,,,,Membership Change,,,,,regular,,,,tus,,
486058,639,4/30/2017 6:25 PM,,,,,,,,Membership Change,,,,,regular,,,,tus,,
486059,165,4/30/2017 6:30 PM,,,,,,,,Check Out,,,4969.0,Rotary Dremel Bit Kit,,,,,tus,,
486059,165,4/30/2017 6:30 PM,,,,,,,,Check Out,,,364.0,"Clamp, Quick Grip",,,,,tus,,
486059,165,4/30/2017 6:30 PM,,,,,,,,Check Out,,,4675.0,"Clamp, Quick Grip",,,,,tus,,
486062,638,4/30/2017 6:48 PM,,,,,,,,Loan Return,,,5529.0,"Pliers, Slip Joint",,,,,tus,,
486062,638,4/30/2017 6:48 PM,,,,,,,,Loan Return,,,5465.0,"Screwdriver, Flat",,,,,tus,,
486063,393,4/30/2017 6:53 PM,,,,,3.20,3.20,4.00,Late Fee,3.2,3.20,676.0,3/8 Power Drill,,,,,tus,,
486063,393,4/30/2017 6:53 PM,Cash,4.00,,,3.20,3.20,4.00,,,,,,,,,,,,
486063,393,4/30/2017 6:53 PM,On Account,,,(0.80),3.20,3.20,4.00,,,,,,,,,,,,
486065,355,4/30/2017 7:04 PM,,,,,,,,Loan Return,,,5519.0,Dremel,,,,,tus,,
486065,355,4/30/2017 7:04 PM,,,,,,,,Loan Return,,,5416.0,Air Pump,,,,,tus,,
486065,355,4/30/2017 7:04 PM,,,,,,,,Check Out (Renewal),,,5416.0,Air Pump,,,,,tus,,Renewal
486065,355,4/30/2017 7:04 PM,,,,,,,,Check Out (Renewal),,,5519.0,Dremel,,,,,tus,,Renewal
486067,355,4/30/2017 7:08 PM,,,,,,,,Loan Return,,,5416.0,Air Pump,,,,,tus,,
486067,355,4/30/2017 7:08 PM,,,,,,,,Loan Return,,,5519.0,Dremel,,,,,tus,,
486397,530,5/1/2017 2:26 PM,,,,,0.90,0.90,,Late Fee,0.9,0.90,5405.0,Shears,,,,,Gin,,
486397,530,5/1/2017 2:26 PM,,,,,0.90,0.90,,Check Out (Renewal),,,5405.0,Shears,,,,,Gin,,Renewal
486397,530,5/1/2017 2:26 PM,On Account,,,0.90,0.90,0.90,,,,,,,,,,,,,
486994,640,5/2/2017 12:41 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,Kbo,,
486996,641,5/2/2017 12:43 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,kbe,,
487074,642,5/2/2017 2:29 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,Mik,,
487649,643,5/3/2017 6:34 AM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,1lu,,
488267,627,5/3/2017 6:08 PM,,,,,,,,Loan Return,,,5091.0,Angle Grinder,,,,,Bil,,
488276,644,5/3/2017 6:17 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,cma,,
488281,611,5/3/2017 6:25 PM,,,,,,,,Loan Return,,,5381.0,Extension Cord,,,,,Bil,,
488291,578,5/3/2017 6:37 PM,,,,,0.30,0.30,1.00,Late Fee,0.3,0.30,475.0,Shovel,,,,,Bil,,
488291,578,5/3/2017 6:37 PM,Cash,1.00,,,0.30,0.30,1.00,,,,,,,,,,,,
488291,578,5/3/2017 6:37 PM,On Account,,,(0.70),0.30,0.30,1.00,,,,,,,,,,,,
488304,181,5/3/2017 6:55 PM,,,,,,,,Loan Return,,,5488.0,Power Supply,,,,,Bil,,
488304,181,5/3/2017 6:55 PM,,,,,,,,Loan Return,,,4960.0,Multimeter,,,,,Bil,,
488305,165,5/3/2017 6:55 PM,,,,,,,,Loan Return,,,4969.0,Rotary Dremel Bit Kit,,,,,Bil,,
488305,165,5/3/2017 6:55 PM,,,,,,,,Loan Return,,,364.0,"Clamp, Quick Grip",,,,,Bil,,
488305,165,5/3/2017 6:55 PM,,,,,,,,Loan Return,,,4675.0,"Clamp, Quick Grip",,,,,Bil,,
488311,52,5/3/2017 6:59 PM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
488311,52,5/3/2017 6:59 PM,,,,,,,,Check Out,,,5048.0,Profile Sander,,,,,Bil,,
488314,195,5/3/2017 7:03 PM,,,,,,,,Check Out,,,411.0,Circular Saw,,,,,Bil,,
488314,195,5/3/2017 7:03 PM,,,,,,,,Check Out,,,4704.0,Jigsaw,,,,,Bil,,
488314,195,5/3/2017 7:03 PM,,,,,,,,Check Out,,,436.0,"Socket Set, Metric and SAE",,,,,Bil,,
488314,195,5/3/2017 7:03 PM,,,,,,,,Check Out,,,420.0,"Clamp, Quick Grip",,,,,Bil,,
488314,195,5/3/2017 7:03 PM,,,,,,,,Check Out,,,4676.0,"Clamp, Quick Grip",,,,,Bil,,
488327,586,5/3/2017 7:29 PM,,,,,,,,Check Out,,,5450.0,Folding Knife,,,,,Bil,,
488335,645,5/3/2017 7:35 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,mag,,
488339,645,5/3/2017 7:37 PM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
488340,645,5/3/2017 7:39 PM,,,,,50.00,50.00,50.00,Check Out,,,489.0,Pole Saw,,,,,Bil,,
488340,645,5/3/2017 7:39 PM,,,,,50.00,50.00,50.00,Other,,50.00,,,,,,,Bil,,
488340,645,5/3/2017 7:39 PM,Cash,50.00,,,50.00,50.00,50.00,,,,,,,,,,,,
488348,260,5/3/2017 7:48 PM,,,,,,,,Check Out,,,278.0,Bar Clamp,,,,,Bil,,
488354,635,5/3/2017 7:52 PM,,,,,,,,Loan Return,,,4626.0,Allen Wrench Set,,,,,Bil,,
488355,635,5/3/2017 7:52 PM,,,,,,,,Check Out,,,4473.0,Dremel,,,,,Bil,,
488357,635,5/3/2017 7:53 PM,,,,,1.00,1.00,,Other,,1.00,,,,,,,Bil,,
488357,635,5/3/2017 7:53 PM,On Account,,,1.00,1.00,1.00,,,,,,,,,,,,,
488358,635,5/3/2017 7:54 PM,On Account,,,(2.00),,,2.00,,,,,,,,,,,,
488358,635,5/3/2017 7:54 PM,Cash,2.00,,,,,2.00,,,,,,,,,,,,
488360,240,5/3/2017 7:55 PM,,,,,,,,Loan Return,,,5390.0,Large Expandable Pruners,,,,,Bil,,
488360,240,5/3/2017 7:55 PM,,,,,,,,Loan Return,,,4636.0,Clippers Hedge,,,,,Bil,,
488361,289,5/3/2017 7:59 PM,,,,,,,,Check Out,,,5152.0,Breaker Bar,,,,,Bil,,
488361,289,5/3/2017 7:59 PM,,,,,,,,Check Out,,,4161.0,"Wrench, Combination, 11/16in",,,,,Bil,,
488361,289,5/3/2017 7:59 PM,,,,,,,,Check Out,,,4307.0,Socket Set,,,,,Bil,,
488364,482,5/3/2017 8:03 PM,,,,,2.10,,,Late Fee,0.7,0.70,5487.0,Box Cutter,,,,,Bil,,
488364,482,5/3/2017 8:03 PM,,,,,2.10,,,Late Fee,0.7,0.70,5137.0,Tin Snips,,,,,Bil,,
488364,482,5/3/2017 8:03 PM,,,,,2.10,,,Late Fee,0.7,0.70,4524.0,Bit Set,,,,,Bil,,
488364,482,5/3/2017 8:03 PM,,,,,2.10,,,Check Out (Renewal),,,5487.0,Box Cutter,,,,,Bil,,Renewal
488364,482,5/3/2017 8:03 PM,Discount,,2.10,,2.10,,,,,,,,,,,,,says that they already paid,
488377,646,5/3/2017 8:43 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,shp,,
488378,646,5/3/2017 8:46 PM,,,,,,,,Membership Change,,,,,regular,,,,Bil,,
488378,646,5/3/2017 8:46 PM,,,,,,,,Check Out,,,133.0,Plumbing Snake,,,,,Bil,,
488381,606,5/3/2017 8:48 PM,,,,,,,,Loan Return,,,5027.0,Ladder,,,,,Bil,,
488610,623,5/4/2017 8:26 AM,,,,,,,,Loan Return,,,4825.0,Power Sander With Vacuum Bag,,,,,bal,,
488610,623,5/4/2017 8:26 AM,,,,,,,,Check Out (Renewal),,,4825.0,Power Sander With Vacuum Bag,,,,,bal,self-renewal,Renewal
488611,623,5/4/2017 8:26 AM,,,,,,,,Loan Return,,,202.0,Extension Cord,,,,,bal,,
488611,623,5/4/2017 8:26 AM,,,,,,,,Check Out (Renewal),,,202.0,Extension Cord,,,,,bal,self-renewal,Renewal
488923,647,5/4/2017 2:48 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,chr,,
489208,599,5/4/2017 6:12 PM,,,,,4.50,4.50,,Late Fee,1.5,1.50,4430.0,"Hose, Pneumatic",,,,,Bil,,
489208,599,5/4/2017 6:12 PM,,,,,4.50,4.50,,Late Fee,1.5,1.50,5455.0,Rake,,,,,Bil,,
489208,599,5/4/2017 6:12 PM,,,,,4.50,4.50,,Late Fee,1.5,1.50,4807.0,Pressure Washer,,,,,Bil,,
489208,599,5/4/2017 6:12 PM,,,,,4.50,4.50,,Check Out (Renewal),,,4807.0,Pressure Washer,,,,,Bil,,Renewal
489208,599,5/4/2017 6:12 PM,,,,,4.50,4.50,,Check Out (Renewal),,,5455.0,Rake,,,,,Bil,,Renewal
489208,599,5/4/2017 6:12 PM,,,,,4.50,4.50,,Check Out (Renewal),,,4430.0,"Hose, Pneumatic",,,,,Bil,,Renewal
489208,599,5/4/2017 6:12 PM,On Account,,,4.50,4.50,4.50,,,,,,,,,,,,,
489705,648,5/5/2017 12:01 PM,,,,,,,,Membership Change,,,,,Request_CheckIDAddressPhoneDOB,,,,sch,,
490031,353,5/6/2017 1:02 AM,,,,,,,,Loan Return,,,4546.0,Level,,,,,wen,,
490031,353,5/6/2017 1:02 AM,,,,,,,,Check Out (Renewal),,,4546.0,Level,,,,,wen,self-renewal,Renewal
490032,353,5/6/2017 1:02 AM,,,,,,,,Loan Return,,,4810.0,"Drill, Cordless",,,,,wen,,
490032,353,5/6/2017 1:02 AM,,,,,,,,Check Out (Renewal),,,4810.0,"Drill, Cordless",,,,,wen,self-renewal,Renewal
490396,497,5/6/2017 8:37 AM,,,,,,,,Loan Return,,,412.0,Level,,,,,yib,,
490396,497,5/6/2017 8:37 AM,,,,,,,,Check Out (Renewal),,,412.0,Level,,,,,yib,self-renewal,Renewal
490536,630,5/6/2017 9:18 AM,,,,,,,,Loan Return,,,481.0,"Clamp, Quick Grip",,,,,Gin,,
490536,630,5/6/2017 9:18 AM,,,,,,,,Loan Return,,,4829.0,"Clamp, Bar",,,,,Gin,,
490536,630,5/6/2017 9:18 AM,,,,,,,,Loan Return,,,5408.0,"Clamp, Bar",,,,,Gin,,
490536,630,5/6/2017 9:18 AM,,,,,,,,Loan Return,,,5407.0,Bar Clamp,,,,,Gin,,
490570,630,5/6/2017 9:27 AM,,,,,,,,Check Out,,,4030.0,"Saw, Back",,,,,Gin,,
490570,630,5/6/2017 9:27 AM,,,,,,,,Check Out,,,324.0,Hack Saw,,,,,Gin,,
