Member ID,Confirmed?,Sex,Age,Member Created (M/D/YYYY),Start of first full membership (M/D/YYYY),Current Membership Type,"Latest Membership Change (request, upgrade, renewal, cancellation...) (M/D/YYYY)",Current Membership Expiration (M/D/YYYY),Renews Automatically,Automatically Pay Statements,Opening Balance,Opening Balance Date (M/D/YYYY),Household Type,"Single, non-elderly",Elderly,Single Parent,Two Parents,Female Head of Household,Household income range,Household income range Value,Ethnicity,American Indian or Alaskan Native,Asian,Black or African American,Hispanic,White,Native Hawaiian or Pacific Islander,Other,Number of disabled people in household,Renter/Homeowner,Renter/Homeowner Value,Household Size
5046,True,female,26.0,9/24/2023,2/10/2024,regular,2/10/2024,2/10/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5954,True,,,6/22/2024,6/22/2024,regular,6/22/2024,6/22/2025,False,False,,,,,,,,,,,,,,,,,,,,,,
1957,False,male,,2/23/2019,2/23/2019,regular,1/26/2020,2/23/2021,False,False,,,,,,,,,,,,,,,,,,,,,,
1557,False,,,7/10/2018,7/10/2018,regular,9/2/2023,9/2/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
4291,False,male,,1/23/2023,1/22/2023,regular,1/22/2023,1/22/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
1657,True,female,,8/22/2018,8/22/2018,regular,8/22/2018,8/22/2019,False,False,,,,,,,,,,,,,,,,,,,,,,
5676,True,,,4/13/2024,4/13/2024,regular,4/13/2024,4/13/2025,False,False,,,,,,,,,,,,,,,,,,,,,,
5502,False,,,2/29/2024,2/28/2024,regular,2/28/2024,2/28/2025,False,False,,,,,,,,,,,,,,,,,,,,,,
5104,True,,,10/15/2023,10/15/2023,regular,10/15/2023,10/15/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
613,False,,,4/21/2017,,Request_CheckIDAddressPhoneDOB,4/21/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,
1314,True,male,,4/7/2018,,Request_CheckIDAddressPhoneDOB,4/7/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,
4005,False,male,65.0,9/4/2022,9/4/2022,regular,9/4/2022,9/4/2023,False,False,,,['2'],,Y,,,,3.0,Moderate,['5'],,,,,Y,,,,0.0,Renter,1.0
2405,False,male,,8/25/2019,8/25/2019,regular,10/8/2022,10/8/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
5101,True,male,59.0,10/15/2023,,Request_CheckIDAddressPhoneDOB,10/15/2023,,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2280,True,,,7/3/2019,7/3/2019,regular,1/7/2024,1/7/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5617,False,male,49.0,4/1/2024,3/31/2024,regular,3/31/2024,3/31/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
527,True,male,,2/26/2017,2/26/2017,regular,2/26/2017,2/26/2018,False,False,,,[],,,,,,3.0,Moderate,['5'],,,,,Y,,,,0.0,Renter,2.0
4014,True,,,9/12/2022,9/11/2022,regular,9/11/2022,9/11/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
2012,True,,,3/23/2019,6/22/2019,regular,7/17/2022,7/17/2023,False,False,,,[],,,,,,,,[],,,,,,,,,,,
4456,True,other,,4/3/2023,4/2/2023,regular,4/2/2023,4/2/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2549,True,,,10/19/2019,10/19/2019,regular,5/23/2023,5/23/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
3692,True,,,5/11/2022,5/10/2022,regular,5/10/2022,5/10/2023,False,False,,,['1'],Y,,,,,2.0,Low,"['5', '7']",,,,,Y,,Y,,0.0,Renter,
2752,False,,,2/8/2020,2/8/2020,regular,2/8/2020,2/8/2021,False,False,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,,0.0,Renter,3.0
2511,False,,,10/5/2019,11/11/2019,regular,11/11/2019,11/11/2020,False,False,,,,,,,,,,,,,,,,,,,,,,
4449,False,,,3/31/2023,,Request_CheckIDAddressPhoneDOB,3/30/2023,,False,False,,,[],,,,,,,,[],,,,,,,,,,,
4702,False,,,6/14/2023,6/13/2023,regular,6/13/2023,6/13/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
5398,True,would rather not say,27.0,1/31/2024,1/31/2024,regular,1/31/2024,1/31/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
4186,True,,25.0,12/3/2022,12/3/2022,regular,4/20/2024,4/20/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5694,False,,,4/20/2024,4/20/2024,regular,4/20/2024,4/20/2025,False,False,,,,,,,,,,,,,,,,,,,,,,
1990,False,,,3/16/2019,,Request_CheckIDAddressPhoneDOB,3/16/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,
5030,True,,,9/19/2023,,Request_CheckIDAddressPhoneDOB,9/19/2023,,False,False,,,,,,,,,,,,,,,,,,,,,,
5428,True,,,2/7/2024,2/8/2024,regular,2/8/2024,2/8/2025,False,False,,,,,,,,,,,,,,,,,,,,,,
4242,True,,,1/4/2023,1/3/2023,regular,1/3/2023,1/3/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
880,False,,,8/15/2017,,Request_CheckIDAddressPhoneDOB,8/15/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,
1151,False,male,,1/11/2018,,Request_CheckIDAddressPhoneDOB,1/10/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,
1479,True,,,6/8/2018,6/9/2018,regular,6/9/2018,6/9/2019,False,False,,,,,,,,,,,,,,,,,,,,,,
4182,True,,,12/1/2022,11/30/2022,regular,11/30/2022,11/30/2023,False,False,,,[],,,,,,,,[],,,,,,,,,,,
935,True,,,9/8/2017,9/13/2017,regular,9/13/2017,9/13/2018,False,False,,,,,,,,,,,,,,,,,,,,,,
3024,True,,,11/10/2020,,Request_CheckIDAddressPhoneDOB,11/10/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,
2926,True,,,8/10/2020,8/15/2020,regular,10/16/2022,10/16/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
4318,True,,,2/8/2023,2/7/2023,regular,2/3/2024,2/7/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
3142,True,,,5/9/2021,,Request_CheckIDAddressPhoneDOB,5/9/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,
1133,True,male,,1/3/2018,1/6/2018,regular,1/6/2018,1/6/2019,False,False,,,,,,,,,,,,,,,,,,,,,,
5934,True,female,0.0,6/19/2024,6/18/2024,regular,6/18/2024,6/18/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
583,False,,,4/5/2017,4/5/2017,regular,4/5/2017,4/5/2018,False,False,,,,,,,,,,,,,,,,,,,,,,
4628,True,,,5/23/2023,5/23/2023,regular,5/23/2023,5/23/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
2047,True,,,4/2/2019,,Request_CheckIDAddressPhoneDOB,4/2/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,
3027,False,,,11/14/2020,11/14/2020,regular,11/14/2020,11/14/2021,False,False,,,,,,,,,,,,,,,,,,,,,,
1944,True,,,2/16/2019,,Request_CheckIDAddressPhoneDOB,2/16/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,
3615,False,,,3/21/2022,3/23/2022,regular,3/23/2022,3/23/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
1420,True,,,5/17/2018,5/16/2018,regular,5/16/2018,5/16/2019,False,False,,,,,,,,,,,,,,,,,,,,,,
2229,False,,,6/13/2019,,Request_CheckIDAddressPhoneDOB,6/13/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,
267,True,male,,8/8/2016,8/13/2016,regular,8/19/2017,8/13/2018,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2383,False,female,,8/17/2019,8/17/2019,regular,8/17/2019,8/17/2020,False,False,,,,,,,,,,,,,,,,,,,,,,
3804,False,,,6/26/2022,6/28/2022,regular,6/28/2022,6/28/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
898,True,,,8/23/2017,8/23/2017,regular,8/23/2017,8/23/2018,False,False,,,,,,,,,,,,,,,,,,,,,,
3337,True,female,,9/23/2021,9/22/2021,regular,9/22/2021,9/22/2022,False,False,,,,,,,,,,,,,,,,,,,,,,
5791,False,,,5/16/2024,5/15/2024,regular,5/15/2024,5/15/2025,False,False,,,,,,,,,,,,,,,,,,,,,,
5908,False,,,6/13/2024,,Request_CheckIDAddressPhoneDOB,6/13/2024,,False,False,,,,,,,,,,,,,,,,,,,,,,
4522,True,,,4/24/2023,4/23/2023,regular,4/23/2023,4/23/2024,False,False,,,['1'],Y,,,,,2.0,Low,['5'],,,,,Y,,,,0.0,Renter,
1035,False,,,10/25/2017,,Request_CheckIDAddressPhoneDOB,10/24/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,
2908,False,,,7/25/2020,7/25/2020,regular,7/25/2020,7/25/2021,False,False,,,,,,,,,,,,,,,,,,,,,,
4338,False,other,25.0,2/20/2023,2/19/2023,regular,6/5/2024,6/5/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2322,True,,,7/21/2019,7/21/2019,regular,7/21/2019,7/21/2020,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5503,True,female,29.0,2/29/2024,,Request_CheckIDAddressPhoneDOB,2/29/2024,,False,False,,,[],,,,,,,,[],,,,,,,,,,,
3655,True,,,4/18/2022,4/17/2022,regular,4/17/2022,4/17/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
4330,True,,,2/15/2023,,Request_CheckIDAddressPhoneDOB,2/14/2023,,False,False,,,,,,,,,,,,,,,,,,,,,,
1783,False,,,10/25/2018,8/30/2022,regular,8/30/2022,8/30/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
2661,True,,,12/21/2019,,Request_CheckIDAddressPhoneDOB,12/21/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,
3206,False,,,6/30/2021,6/29/2021,regular,6/29/2021,6/29/2022,False,False,,,,,,,,,,,,,,,,,,,,,,
3537,False,,,1/31/2022,1/30/2022,regular,1/30/2022,1/30/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
166,False,,,5/26/2016,5/25/2016,regular,5/25/2016,5/25/2017,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2590,True,,,11/8/2019,12/22/2019,regular,12/22/2019,12/22/2020,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2373,False,,,8/16/2019,,Request_CheckIDAddressPhoneDOB,8/16/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,
3643,True,,,4/8/2022,4/9/2022,regular,4/9/2022,4/9/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
2055,True,male,,4/7/2019,6/30/2019,regular,6/30/2019,6/30/2020,False,False,,,[],,,,,,,,[],,,,,,,,,,,
378,True,,,10/29/2016,10/30/2016,regular,10/30/2016,10/30/2017,False,False,,,,,,,,,,,,,,,,,,,,,,
686,False,,,5/22/2017,5/21/2017,regular,5/21/2017,5/21/2018,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2730,False,,,1/28/2020,1/27/2020,regular,1/27/2020,1/27/2021,False,False,,,,,,,,,,,,,,,,,,,,,,
4353,False,,,2/26/2023,,Request_CheckIDAddressPhoneDOB,2/26/2023,,False,False,,,,,,,,,,,,,,,,,,,,,,
4606,False,,46.0,5/18/2023,5/17/2023,regular,5/17/2023,5/17/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5782,True,,,5/13/2024,,Request_CheckIDAddressPhoneDOB,5/12/2024,,False,False,,,,,,,,,,,,,,,,,,,,,,
1245,True,,,3/3/2018,3/3/2018,regular,11/26/2019,11/26/2020,False,False,,,['1'],Y,,,,,4.0,High,['5'],,,,,Y,,,,0.0,Renter,1.0
975,False,,,9/23/2017,9/24/2017,regular,9/24/2017,9/24/2018,False,False,,,,,,,,,,,,,,,,,,,,,,
5834,True,,,5/28/2024,5/27/2024,regular,5/27/2024,5/27/2025,False,False,,,,,,,,,,,,,,,,,,,,,,
2608,True,,,11/14/2019,,Request_CheckIDAddressPhoneDOB,11/13/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,
2941,True,,,8/27/2020,,Request_CheckIDAddressPhoneDOB,8/27/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,
964,True,male,,9/16/2017,9/17/2017,regular,9/17/2017,9/17/2018,False,False,,,,,,,,,,,,,,,,,,,,,,
2473,True,,,9/20/2019,,Request_CheckIDAddressPhoneDOB,9/20/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,
1715,False,,,9/18/2018,9/18/2018,regular,9/18/2018,9/18/2019,False,False,,,[],,,,,,,,[],,,,,,,,,,,
1814,True,,,11/14/2018,11/17/2018,regular,11/17/2018,11/17/2019,False,False,,,,,,,,,,,,,,,,,,,,,,
352,False,,,10/15/2016,,Request_CheckIDAddressPhoneDOB,10/15/2016,,False,False,,,,,,,,,,,,,,,,,,,,,,
4451,False,,,4/1/2023,4/1/2023,regular,4/1/2023,4/1/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
4363,True,,,3/4/2023,3/4/2023,regular,3/4/2023,3/4/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
3369,True,female,,10/16/2021,,Request_CheckIDAddressPhoneDOB,10/15/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,
3075,True,,,3/13/2021,9/2/2023,regular,9/2/2023,9/2/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
5823,False,,,5/24/2024,,Request_CheckIDAddressPhoneDOB,5/23/2024,,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2862,False,,,6/15/2020,,Request_CheckIDAddressPhoneDOB,6/15/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,
1951,False,male,,2/19/2019,,Request_CheckIDAddressPhoneDOB,2/19/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,
1090,False,,,12/2/2017,12/2/2017,regular,8/8/2020,8/8/2021,False,False,,,,,,,,,,,,,,,,,,,,,,
88,True,,,1/21/2016,,Request_CheckIDAddressPhoneDOB,1/21/2016,,False,False,,,,,,,,,,,,,,,,,,,,,,
754,True,female,,6/21/2017,6/21/2017,regular,6/21/2017,6/21/2018,False,False,,,,,,,,,,,,,,,,,,,,,,
1423,True,male,,5/17/2018,8/5/2018,regular,7/23/2023,7/23/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
3896,False,,,7/28/2022,7/27/2022,regular,7/27/2022,7/27/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
4590,True,,,5/13/2023,5/13/2023,regular,5/13/2023,5/13/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5044,True,,,9/23/2023,,Request_CheckIDAddressPhoneDOB,9/23/2023,,False,False,,,,,,,,,,,,,,,,,,,,,,
1780,False,,,10/25/2018,10/24/2018,regular,10/24/2018,10/24/2019,False,False,,,,,,,,,,,,,,,,,,,,,,
2928,False,,,8/14/2020,,Request_CheckIDAddressPhoneDOB,8/14/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,
5529,True,,,3/7/2024,,Request_CheckIDAddressPhoneDOB,3/7/2024,,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5864,True,male,71.0,6/3/2024,,Request_CheckIDAddressPhoneDOB,6/3/2024,,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2233,True,female,,6/15/2019,6/15/2019,regular,6/15/2019,6/15/2020,False,False,,,,,,,,,,,,,,,,,,,,,,
2333,False,,,7/24/2019,,Request_CheckIDAddressPhoneDOB,7/24/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,
2392,True,,,8/20/2019,,Request_CheckIDAddressPhoneDOB,8/19/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,
2425,True,male,,8/31/2019,3/4/2020,regular,6/28/2022,6/28/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
3112,False,,,4/10/2021,4/10/2021,regular,4/10/2021,4/10/2022,False,False,,,,,,,,,,,,,,,,,,,,,,
3580,False,,,2/24/2022,2/23/2022,regular,2/23/2022,2/23/2023,False,False,,,,,,,,,,,,,,,,,,,,,,
3678,True,,,4/30/2022,5/1/2022,regular,5/1/2022,5/1/2023,False,False,,,['4'],,,,Y,,3.0,Moderate,['5'],,,,,Y,,,,1.0,Homeowner,2.0
3691,False,,,5/7/2022,5/7/2022,regular,5/7/2022,5/7/2023,False,False,,,[],,,,,,,,[],,,,,,,,,,,
4260,True,,,1/14/2023,1/14/2023,regular,1/14/2023,1/14/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
4328,True,,,2/14/2023,5/31/2023,regular,5/31/2023,5/31/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
5916,False,,,6/15/2024,6/15/2024,regular,6/15/2024,6/15/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
709,True,male,,6/1/2017,5/31/2017,regular,5/31/2017,5/31/2018,False,False,,,,,,,,,,,,,,,,,,,,,,
5544,False,,,3/11/2024,,Request_CheckIDAddressPhoneDOB,3/11/2024,,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2746,False,,,2/4/2020,,Request_CheckIDAddressPhoneDOB,2/3/2020,,False,False,,,,,,,,,,,,,,,,,,,,,,
4118,False,,,10/31/2022,10/30/2022,regular,10/30/2022,10/30/2023,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2756,False,other,,2/10/2020,2/9/2020,regular,2/9/2020,2/9/2021,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2355,True,,,8/9/2019,8/10/2019,regular,8/10/2019,8/10/2020,False,False,,,,,,,,,,,,,,,,,,,,,,
947,False,male,,9/10/2017,9/10/2017,regular,8/29/2018,9/10/2019,False,False,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,,0.0,Renter,2.0
4232,True,,,12/29/2022,,Request_CheckIDAddressPhoneDOB,12/28/2022,,False,False,,,,,,,,,,,,,,,,,,,,,,
2755,True,,,2/10/2020,10/13/2021,regular,7/15/2023,7/15/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
1556,True,,,7/9/2018,,Request_CheckIDAddressPhoneDOB,7/9/2018,,False,False,,,,,,,,,,,,,,,,,,,,,,
4349,False,,,2/25/2023,2/25/2023,regular,2/25/2023,2/25/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
192,True,,,6/13/2016,,Request_CheckIDAddressPhoneDOB,6/13/2016,,False,False,,,,,,,,,,,,,,,,,,,,,,
606,True,male,,4/17/2017,4/23/2017,regular,4/23/2017,4/23/2018,False,False,,,,,,,,,,,,,,,,,,,,,,
3327,False,,,9/17/2021,,Request_CheckIDAddressPhoneDOB,9/17/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,
4913,True,male,33.0,8/15/2023,,Request_CheckIDAddressPhoneDOB,8/15/2023,,False,False,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,,0.0,Renter,1.0
171,False,,,6/1/2016,6/1/2016,regular,6/1/2016,6/1/2017,False,False,,,[],,,,,,,,[],,,,,,,,,,,
1958,True,,,2/23/2019,2/23/2019,regular,2/23/2019,2/23/2020,False,False,,,,,,,,,,,,,,,,,,,,,,
4251,True,female,26.0,1/9/2023,1/8/2023,regular,1/8/2023,1/8/2024,False,False,,,['1'],Y,,,,,4.0,High,['5'],,,,,Y,,,,0.0,Renter,
2597,True,male,,11/10/2019,11/10/2019,regular,5/29/2021,5/29/2022,False,False,,,,,,,,,,,,,,,,,,,,,,
3603,True,male,,3/13/2022,6/26/2022,regular,6/26/2022,6/26/2023,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2470,False,male,,9/19/2019,9/18/2019,regular,9/18/2019,9/18/2020,False,False,,,,,,,,,,,,,,,,,,,,,,
3849,True,female,,7/14/2022,7/13/2022,regular,7/13/2022,7/13/2023,False,False,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,,0.0,Renter,
3152,True,,,5/18/2021,,Request_CheckIDAddressPhoneDOB,5/17/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,
5291,True,would rather not say,26.0,12/27/2023,,Request_CheckIDAddressPhoneDOB,12/27/2023,,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2395,True,,,8/21/2019,9/15/2019,regular,9/15/2019,9/15/2020,False,False,,,,,,,,,,,,,,,,,,,,,,
3847,False,male,51.0,7/13/2022,,Request_CheckIDAddressPhoneDOB,7/12/2022,,False,False,,,['1'],Y,,,,,3.0,Moderate,"['4', '5']",,,,Y,Y,,,,1.0,Homeowner,
978,False,,,9/26/2017,,Request_CheckIDAddressPhoneDOB,9/26/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,
1934,False,,,2/7/2019,,Request_CheckIDAddressPhoneDOB,2/6/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,
5157,True,,,10/31/2023,10/31/2023,regular,10/31/2023,10/31/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
3183,True,,,6/7/2021,,Request_CheckIDAddressPhoneDOB,6/7/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,
3264,True,female,44.0,8/10/2021,,Request_CheckIDAddressPhoneDOB,8/10/2021,,False,False,,,[],,,,,,,,[],,,,,,,,,0.0,Renter,
3196,True,,,6/17/2021,6/19/2021,regular,6/19/2021,6/19/2022,False,False,,,,,,,,,,,,,,,,,,,,,,
4923,True,,,8/17/2023,8/16/2023,regular,8/16/2023,8/17/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
4573,True,female,23.0,5/9/2023,5/9/2023,regular,5/9/2023,5/9/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
4939,True,,,8/23/2023,8/22/2023,regular,8/22/2023,8/22/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
4079,False,,,10/13/2022,,Request_CheckIDAddressPhoneDOB,10/13/2022,,False,False,,,,,,,,,,,,,,,,,,,,,,
1388,True,,,5/4/2018,5/5/2018,regular,5/5/2018,5/5/2019,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2179,True,female,,5/25/2019,6/1/2019,regular,6/1/2019,6/1/2020,False,False,,,,,,,,,,,,,,,,,,,,,,
5124,True,other,34.0,10/22/2023,10/31/2023,regular,10/31/2023,10/31/2024,False,False,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,0,0.0,Renter,1.0
319,False,male,,9/14/2016,9/14/2016,regular,9/14/2016,9/14/2017,False,False,,,[],,,,,,,,[],,,,,,,,,,,
4870,False,male,44.0,8/1/2023,8/1/2023,regular,8/1/2023,8/1/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5079,True,,44.0,10/7/2023,,Request_CheckIDAddressPhoneDOB,10/6/2023,,False,False,,,[],,,,,,,,[],,,,,,,,,,,
327,False,male,,9/18/2016,9/18/2016,regular,9/18/2016,9/18/2018,False,False,,,[],,,,,,,,[],,,,,,,,,,,
460,False,,,1/2/2017,1/1/2017,regular,1/3/2018,1/1/2019,False,False,,,[],,,,,,,,[],,,,,,,,,,,
514,False,,,2/15/2017,,Request_CheckIDAddressPhoneDOB,2/15/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,
2524,True,,,10/8/2019,10/7/2019,regular,10/7/2019,10/7/2020,False,False,,,,,,,,,,,,,,,,,,,,,,
3732,True,,,5/31/2022,,Request_CheckIDAddressPhoneDOB,5/31/2022,,False,False,,,,,,,,,,,,,,,,,,,,,,
2964,False,,,9/21/2020,9/26/2020,regular,9/26/2020,9/26/2021,False,False,,,,,,,,,,,,,,,,,,,,,,
1858,True,female,,12/18/2018,12/18/2018,regular,6/15/2021,6/15/2022,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5789,False,,,5/15/2024,5/14/2024,regular,5/14/2024,5/14/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2186,True,female,,5/27/2019,,Request_CheckIDAddressPhoneDOB,5/26/2019,,False,False,,,,,,,,,,,,,,,,,,,,,,
5946,False,,,6/21/2024,6/20/2024,regular,6/20/2024,6/20/2025,False,False,,,,,,,,,,,,,,,,,,,,,,
965,False,,,9/17/2017,9/17/2017,regular,9/17/2017,9/17/2018,False,False,,,[],,,,,,,,[],,,,,,,,,,,
1881,False,,,1/6/2019,9/28/2019,regular,9/28/2019,9/28/2020,False,False,,,,,,,,,,,,,,,,,,,,,,
750,True,,,6/20/2017,7/2/2017,ExtremelyOverdueItems,2/22/2019,,False,False,,,[],,,,,,,,[],,,,,,,,,,,
4534,False,,,4/28/2023,,Request_CheckIDAddressPhoneDOB,4/28/2023,,False,False,,,[],,,,,,,,[],,,,,,,,,,,
2218,True,,,6/9/2019,6/9/2019,regular,6/9/2019,6/9/2020,False,False,,,[],,,,,,,,[],,,,,,,,,,,
552,False,,,3/18/2017,,Request_CheckIDAddressPhoneDOB,3/18/2017,,False,False,,,,,,,,,,,,,,,,,,,,,,
2304,False,male,,7/13/2019,7/13/2019,regular,7/13/2019,7/13/2020,False,False,,,['1'],Y,,,,,5.0,Extremely High,['5'],,,,,Y,,,,0.0,Renter,
4709,False,,,6/16/2023,3/16/2024,regular,3/16/2024,3/16/2025,False,False,,,,,,,,,,,,,,,,,,,,,,
5680,True,,,4/15/2024,,Request_CheckIDAddressPhoneDOB,4/15/2024,,False,False,,,,,,,,,,,,,,,,,,,,,,
1029,False,,,10/22/2017,10/22/2017,regular,10/22/2017,10/22/2018,False,False,,,[],,,,,,,,[],,,,,,,,,,,
3190,True,,,6/14/2021,6/15/2021,regular,6/15/2021,6/15/2022,False,False,,,,,,,,,,,,,,,,,,,,,,
5089,True,,,10/9/2023,11/26/2023,regular,11/26/2023,11/26/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
4104,True,,,10/22/2022,10/22/2022,regular,10/22/2022,10/22/2023,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5570,True,,,3/20/2024,,Request_CheckIDAddressPhoneDOB,3/19/2024,,False,False,,,,,,,,,,,,,,,,,,,,,,
5695,False,,,4/21/2024,4/21/2024,regular,4/21/2024,4/21/2025,False,False,,,[],,,,,,,,[],,,,,,,,,,,
3791,True,female,2.0,6/20/2022,6/19/2022,regular,6/19/2022,6/19/2023,False,False,,,['1'],Y,,,,,3.0,Moderate,['5'],,,,,Y,,,,0.0,Renter,2.0
1013,False,male,,10/11/2017,9/8/2018,regular,9/8/2018,9/8/2019,False,False,,,,,,,,,,,,,,,,,,,,,,
3367,True,female,,10/16/2021,,Request_CheckIDAddressPhoneDOB,10/15/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,
5137,True,,,10/26/2023,10/25/2023,regular,10/25/2023,10/26/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
4797,False,,,7/12/2023,7/11/2023,regular,7/11/2023,7/11/2024,False,False,,,[],,,,,,,,[],,,,,,,,,,,
5282,False,,,12/18/2023,12/17/2023,regular,12/17/2023,12/17/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
4474,False,,,4/8/2023,4/8/2023,regular,4/8/2023,4/8/2024,False,False,,,,,,,,,,,,,,,,,,,,,,
2427,True,,,8/31/2019,8/31/2019,regular,8/31/2019,8/31/2020,False,False,,,,,,,,,,,,,,,,,,,,,,
3216,True,,,7/8/2021,,Request_CheckIDAddressPhoneDOB,7/8/2021,,False,False,,,,,,,,,,,,,,,,,,,,,,
4125,True,,38.0,11/3/2022,11/8/2022,regular,11/8/2022,11/8/2023,False,False,,,[],,,,,,,,[],,,,,,,,,,,
963,False,female,,9/16/2017,9/16/2017,regular,9/16/2017,9/16/2019,False,False,,,['4'],,,,Y,,3.0,Moderate,['5'],,,,,Y,,,0,0.0,Renter,2.0
