Transaction ID,Member ID,Payment method,Payment Amount,Discount,On Account,Transaction Amount,Amount Due,Amount Paid,Amount Due For Line Item,Actual Paid,Date,Item Type,Applicable Taxes,Item ID,Item Name,Membership Type,Project ID,Project Name,Handled By,Notes,Renewal
3266357,4553,,,,,,,,,,5/3/2023 8:35 PM,Loan Return,,5328.0,Superior Tool 03845 Sinkdrain Wrench,,,,bri,,
3266357,4553,,,,,,,,,,5/3/2023 8:35 PM,Check Out,,4468.0,Lock Nut Wrench,,,,bri,,
3266358,3486,,,,,,,,,,5/3/2023 8:36 PM,Membership Change,,,,regular,,,bri,,
3266358,3486,,,,,,,,,,5/3/2023 8:36 PM,Check Out,,6277.0,Grout Scraper,,,,bri,,
3266359,4546,,,,,,,,,,5/3/2023 8:36 PM,Loan Return,,7247.0,Soldering Iron Holder,,,,bri,,
3266359,4546,,,,,,,,,,5/3/2023 8:36 PM,Loan Return,,8167.0,Soldering Iron,,,,bri,,
3270845,4536,,,,,,,,,,5/5/2023 1:02 PM,Loan Return,,8352.0,Claw Hammer,,,,djc,,
3270845,4536,,,,,,,,,,5/5/2023 1:02 PM,Check Out (Renewal),,8352.0,Claw Hammer,,,,djc,self-renewal,Renewal
3270846,4536,,,,,,,,,,5/5/2023 1:02 PM,Loan Return,,4431.0,"Crow Bar, Hooked End",,,,djc,,
3270846,4536,,,,,,,,,,5/5/2023 1:02 PM,Check Out (Renewal),,4431.0,"Crow Bar, Hooked End",,,,djc,self-renewal,Renewal
3270847,4536,,,,,,,,,,5/5/2023 1:02 PM,Loan Return,,8799.0,Random Orbit Palm Sander,,,,djc,,
3270847,4536,,,,,,,,,,5/5/2023 1:02 PM,Check Out (Renewal),,8799.0,Random Orbit Palm Sander,,,,djc,self-renewal,Renewal
3270848,4536,,,,,,,,,,5/5/2023 1:02 PM,Loan Return,,9064.0,Reciprocating Saw,,,,djc,,
3270848,4536,,,,,,,,,,5/5/2023 1:02 PM,Check Out (Renewal),,9064.0,Reciprocating Saw,,,,djc,self-renewal,Renewal
3270850,4536,,,,,,,,,,5/5/2023 1:03 PM,Loan Return,,8953.0,Reciprocating Saw,,,,djc,,
3270850,4536,,,,,,,,,,5/5/2023 1:03 PM,Check Out (Renewal),,8953.0,Reciprocating Saw,,,,djc,self-renewal,Renewal
3270852,4536,,,,,,,,,,5/5/2023 1:03 PM,Loan Return,,792.0,Box Fan,,,,djc,,
3270852,4536,,,,,,,,,,5/5/2023 1:03 PM,Check Out (Renewal),,792.0,Box Fan,,,,djc,self-renewal,Renewal
3270853,4536,,,,,,,,,,5/5/2023 1:03 PM,Loan Return,,7817.0,"Shop Vac, Wet/Dry, 10 Gal",,,,djc,,
3270853,4536,,,,,,,,,,5/5/2023 1:03 PM,Check Out (Renewal),,7817.0,"Shop Vac, Wet/Dry, 10 Gal",,,,djc,self-renewal,Renewal
3271506,4554,,,,,,,,,,5/5/2023 5:11 PM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,dth,,
3271744,4190,,,,,,,,,,5/5/2023 6:41 PM,Loan Return,,780.0,Pressure Washer,,,,amy,,
3271744,4190,,,,,,,,,,5/5/2023 6:41 PM,Check Out (Renewal),,780.0,Pressure Washer,,,,amy,self-renewal,Renewal
3271809,4555,,,,,,,,,,5/5/2023 7:17 PM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,jun,,
3271969,4521,,,,,,,,,,5/6/2023 12:21 AM,Loan Return,,9074.0,Cordless Drill,,,,mee,,
3271969,4521,,,,,,,,,,5/6/2023 12:21 AM,Check Out (Renewal),,9074.0,Cordless Drill,,,,mee,self-renewal,Renewal
3271970,4521,,,,,,,,,,5/6/2023 12:22 AM,Loan Return,,5256.0,Level,,,,mee,,
3271970,4521,,,,,,,,,,5/6/2023 12:22 AM,Check Out (Renewal),,5256.0,Level,,,,mee,self-renewal,Renewal
3272455,4556,,,,,,,,,,5/6/2023 4:20 AM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,mic,,
3273412,661,,,,,20.00,20.00,20.00,,20.00,5/6/2023 9:09 AM,Membership Fee,,,,regular,,,Gin,,
3273412,661,,,,,20.00,20.00,20.00,,,5/6/2023 9:09 AM,Check Out,,5013.0,"Power Sander, Palm Grip",,,,Gin,,
3273412,661,,,,,20.00,20.00,20.00,,,5/6/2023 9:09 AM,Check Out,,7471.0,Jigsaw,,,,Gin,,
3273412,661,,,,,20.00,20.00,20.00,,,5/6/2023 9:09 AM,Check Out,,7878.0,Soldering Iron With Stand,,,,Gin,,
3273412,661,Cash,20.00,,,20.00,20.00,20.00,,,5/6/2023 9:09 AM,,,,,,,,,,
3273519,3143,,,,,,,,,,5/6/2023 9:27 AM,Check Out,,4727.0,Post Hole Digger,,,,Gin,,
3273519,3143,,,,,,,,,,5/6/2023 9:27 AM,Check Out,,4792.0,Sledgehammer,,,,Gin,,
3273519,3143,,,,,,,,,,5/6/2023 9:27 AM,Check Out,,8978.0,Hatchet,,,,Gin,,
3273642,4557,,,,,,,,,,5/6/2023 9:55 AM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,nil,,
3273665,4557,,,,,20.00,20.00,20.00,,20.00,5/6/2023 9:59 AM,Membership Fee,,,,regular,,,Gin,,
3273665,4557,External Credit/Debit,20.00,,,20.00,20.00,20.00,,,5/6/2023 9:59 AM,,,,,,,,,,
3273769,4544,,,,,,,,,,5/6/2023 10:14 AM,Membership Change,,,,regular,,,Gin,,
3273789,4544,,,,,,,,,,5/6/2023 10:17 AM,Check Out,,9073.0,Cordless Drill,,,,Gin,,
3273890,2258,,,,,,,,,,5/6/2023 10:29 AM,Loan Return,,7834.0,Angle Grinder,,,,vin,,
3273890,2258,,,,,,,,,,5/6/2023 10:29 AM,Check Out (Renewal),,7834.0,Angle Grinder,,,,vin,self-renewal,Renewal
3273973,4558,,,,,,,,,,5/6/2023 10:42 AM,Membership Change,,,,regular,,,Gin,,
3273997,4433,,,,,0.30,0.30,0.30,0.3,0.30,5/6/2023 10:45 AM,Late Fee,,6498.0,Router And Router Table,,,,Gin,,
3273997,4433,,,,,0.30,0.30,0.30,,,5/6/2023 10:45 AM,Loan Return,,5373.0,Biscuit Joiner,,,,Gin,,
3273997,4433,,,,,0.30,0.30,0.30,,,5/6/2023 10:45 AM,Loan Return,,4834.0,Miter Saw,,,,Gin,,
3273997,4433,,,,,0.30,0.30,0.30,,,5/6/2023 10:45 AM,Check Out (Renewal),,4834.0,Miter Saw,,,,Gin,self-renewal,Renewal
3273997,4433,,,,,0.30,0.30,0.30,,,5/6/2023 10:45 AM,Check Out (Renewal),,5373.0,Biscuit Joiner,,,,Gin,self-renewal,Renewal
3273997,4433,Cash,0.30,,,0.30,0.30,0.30,,,5/6/2023 10:45 AM,,,,,,,,,,
3274004,55,,,,,4.20,4.20,4.20,0.7,0.70,5/6/2023 10:46 AM,Late Fee,,6231.0,Hack Saw,,,,Gin,,
3274004,55,,,,,4.20,4.20,4.20,0.7,0.70,5/6/2023 10:46 AM,Late Fee,,6644.0,Jigsaw,,,,Gin,,
3274004,55,,,,,4.20,4.20,4.20,0.7,0.70,5/6/2023 10:46 AM,Late Fee,,5229.0,Level,,,,Gin,,
3274004,55,,,,,4.20,4.20,4.20,0.7,0.70,5/6/2023 10:46 AM,Late Fee,,6841.0,Push Broom,,,,Gin,,
3274004,55,,,,,4.20,4.20,4.20,0.7,0.70,5/6/2023 10:46 AM,Late Fee,,4613.0,Rubber Mallet,,,,Gin,,
3274004,55,,,,,4.20,4.20,4.20,0.7,0.70,5/6/2023 10:46 AM,Late Fee,,6681.0,Shop Vac,,,,Gin,,
3274004,55,External Credit/Debit,4.20,,,4.20,4.20,4.20,,,5/6/2023 10:46 AM,,,,,,,,,,
3274019,4471,,,,,,,,,,5/6/2023 10:48 AM,Loan Return,,8951.0,Bike lock,,,,Gin,,
3274019,4471,,,,,,,,,,5/6/2023 10:48 AM,Loan Return,,6872.0,"Miter Box, With Saw",,,,Gin,,
3274019,4471,,,,,,,,,,5/6/2023 10:48 AM,Check Out (Renewal),,6872.0,"Miter Box, With Saw",,,,Gin,,Renewal
3274108,4559,,,,,,,,,,5/6/2023 11:01 AM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,sko,,
3274112,4363,,,,,,,,,,5/6/2023 11:02 AM,Check Out,,9063.0,"Power Sander, Palm Grip",,,,Gin,,
3274185,4559,,,,,20.00,20.00,20.00,,20.00,5/6/2023 11:11 AM,Membership Fee,,,,regular,,,Gin,,
3274185,4559,,,,,20.00,20.00,20.00,,,5/6/2023 11:11 AM,Check Out,,6681.0,Shop Vac,,,,Gin,,
3274185,4559,,,,,20.00,20.00,20.00,,,5/6/2023 11:11 AM,Check Out,,6024.0,Pry Bar,,,,Gin,,
3274185,4559,,,,,20.00,20.00,20.00,,,5/6/2023 11:11 AM,Check Out,,4482.0,Claw Hammer,,,,Gin,,
3274185,4559,,,,,20.00,20.00,20.00,,,5/6/2023 11:11 AM,Check Out,,4613.0,Rubber Mallet,,,,Gin,,
3274185,4559,,,,,20.00,20.00,20.00,,,5/6/2023 11:11 AM,Check Out,,7289.0,Flat Screwdriver,,,,Gin,,
3274185,4559,Cash,20.00,,,20.00,20.00,20.00,,,5/6/2023 11:11 AM,,,,,,,,,,
3274330,3408,,,,,,,,,,5/6/2023 11:31 AM,Loan Return,,8800.0,Electric Blower Vac,,,,Gin,,
3274435,4560,,,,,,,,,,5/6/2023 11:45 AM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,kri,,
3274449,4560,,,,,10.00,10.00,10.00,,10.00,5/6/2023 11:47 AM,Membership Fee,,,,regular,,,Gin,,
3274449,4560,,,,,10.00,10.00,10.00,,,5/6/2023 11:47 AM,Check Out,,7264.0,Door Knob Repair Tool,,,,Gin,"Not really the whole kit, just blue plastic guide and two saw bits",
3274449,4560,External Credit/Debit,10.00,,,10.00,10.00,10.00,,,5/6/2023 11:47 AM,,,,,,,,,,
3274480,4001,,,,,3.60,3.60,3.60,0.6,0.60,5/6/2023 11:51 AM,Late Fee,,779.0,paint brush,,,,Gin,,
3274480,4001,,,,,3.60,3.60,3.60,0.6,0.60,5/6/2023 11:51 AM,Late Fee,,7614.0,Miter Saw,,,,Gin,,
3274480,4001,,,,,3.60,3.60,3.60,0.6,0.60,5/6/2023 11:51 AM,Late Fee,,720.0,Cordless Drill And Impact Set,,,,Gin,,
3274480,4001,,,,,3.60,3.60,3.60,0.6,0.60,5/6/2023 11:51 AM,Late Fee,,69.0,Bit Set,,,,Gin,,
3274480,4001,,,,,3.60,3.60,3.60,0.6,0.60,5/6/2023 11:51 AM,Late Fee,,7020.0,Jigsaw,,,,Gin,,
3274480,4001,,,,,3.60,3.60,3.60,0.6,0.60,5/6/2023 11:51 AM,Late Fee,,8963.0,Random Orbit Sander,,,,Gin,,
3274480,4001,,,,,3.60,3.60,3.60,,,5/6/2023 11:51 AM,Check Out (Renewal),,8963.0,Random Orbit Sander,,,,Gin,,Renewal
3274480,4001,,,,,3.60,3.60,3.60,,,5/6/2023 11:51 AM,Check Out (Renewal),,7020.0,Jigsaw,,,,Gin,,Renewal
3274480,4001,,,,,3.60,3.60,3.60,,,5/6/2023 11:51 AM,Check Out (Renewal),,69.0,Bit Set,,,,Gin,,Renewal
3274480,4001,,,,,3.60,3.60,3.60,,,5/6/2023 11:51 AM,Check Out (Renewal),,720.0,Cordless Drill And Impact Set,,,,Gin,,Renewal
3274480,4001,,,,,3.60,3.60,3.60,,,5/6/2023 11:51 AM,Check Out (Renewal),,7614.0,Miter Saw,,,,Gin,,Renewal
3274480,4001,,,,,3.60,3.60,3.60,,,5/6/2023 11:51 AM,Check Out (Renewal),,779.0,paint brush,,,,Gin,,Renewal
3274480,4001,External Credit/Debit,3.60,,,3.60,3.60,3.60,,,5/6/2023 11:51 AM,,,,,,,,,,
3275179,4561,,,,,,,,,,5/6/2023 2:27 PM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,gir,,
3275500,4562,,,,,,,,,,5/6/2023 9:46 PM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,Lak,,
3275577,4563,,,,,,,,,,5/7/2023 4:01 AM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,chr,,
3275835,4564,,,,,,,,,,5/7/2023 9:06 AM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,wil,,
3276850,4540,,,,,,,,,,5/7/2023 4:09 PM,Loan Return,,8771.0,Aerator,,,,Nat,,
3276850,4540,,,,,,,,,,5/7/2023 4:09 PM,Loan Return,,7854.0,Pitchfork,,,,Nat,,
3276914,97,,,,,20.00,20.00,20.00,,20.00,5/7/2023 4:17 PM,Donation,,,,,,,Nat,,
3276914,97,Cash,20.00,,,20.00,20.00,20.00,,,5/7/2023 4:17 PM,,,,,,,,,,
3276916,4562,,,,,,,,,,5/7/2023 4:17 PM,Membership Change,,,,regular,,,Nat,,
3276925,4562,,,,,,,,,,5/7/2023 4:27 PM,Check Out,,5729.0,Speed Square,,,,Nat,,
3276925,4562,,,,,,,,,,5/7/2023 4:27 PM,Check Out,,7741.0,Flooring/Ice Scraper,,,,Nat,,
3276925,4562,,,,,,,,,,5/7/2023 4:27 PM,Check Out,,8416.0,Flooring Shear,,,,Nat,,
3276930,4562,,,,,,,,,,5/7/2023 4:30 PM,Check Out,,8775.0,Wingspan Board Game,,,,Nat,,
3276933,3513,,,,,,,,,,5/7/2023 4:33 PM,Loan Return,,4481.0,Claw Hammer,,,,Nat,,
3276933,3513,,,,,,,,,,5/7/2023 4:33 PM,Loan Return,,6401.0,Drywall Knife,,,,Nat,,
3276933,3513,,,,,,,,,,5/7/2023 4:33 PM,Loan Return,,4202.0,"Flat Screwdriver, Bent",,,,Nat,,
3276933,3513,,,,,,,,,,5/7/2023 4:33 PM,Loan Return,,7253.0,Hack Saw,,,,Nat,,
3276933,3513,,,,,,,,,,5/7/2023 4:33 PM,Loan Return,,8101.0,Funnel Set,,,,Nat,,
3276933,3513,,,,,,,,,,5/7/2023 4:33 PM,Loan Return,,7767.0,Paint Roller,,,,Nat,,
3276933,3513,,,,,,,,,,5/7/2023 4:33 PM,Loan Return,,7379.0,Power Sander,,,,Nat,,
3276933,3513,,,,,,,,,,5/7/2023 4:33 PM,Loan Return,,4052.0,Sanding Block,,,,Nat,,
3276933,3513,,,,,,,,,,5/7/2023 4:33 PM,Loan Return,,7950.0,Scraper,,,,Nat,,
3276933,3513,,,,,,,,,,5/7/2023 4:33 PM,Check Out (Renewal),,7950.0,Scraper,,,,Nat,,Renewal
3276933,3513,,,,,,,,,,5/7/2023 4:33 PM,Check Out (Renewal),,4052.0,Sanding Block,,,,Nat,,Renewal
3276933,3513,,,,,,,,,,5/7/2023 4:33 PM,Check Out (Renewal),,7379.0,Power Sander,,,,Nat,,Renewal
3276933,3513,,,,,,,,,,5/7/2023 4:33 PM,Check Out (Renewal),,7767.0,Paint Roller,,,,Nat,,Renewal
3276933,3513,,,,,,,,,,5/7/2023 4:33 PM,Check Out (Renewal),,8101.0,Funnel Set,,,,Nat,,Renewal
3276933,3513,,,,,,,,,,5/7/2023 4:33 PM,Check Out (Renewal),,7253.0,Hack Saw,,,,Nat,,Renewal
3276933,3513,,,,,,,,,,5/7/2023 4:33 PM,Check Out (Renewal),,4202.0,"Flat Screwdriver, Bent",,,,Nat,,Renewal
3276933,3513,,,,,,,,,,5/7/2023 4:33 PM,Check Out (Renewal),,6401.0,Drywall Knife,,,,Nat,,Renewal
3276933,3513,,,,,,,,,,5/7/2023 4:33 PM,Check Out (Renewal),,4481.0,Claw Hammer,,,,Nat,,Renewal
3276933,3513,,,,,,,,,,5/7/2023 4:33 PM,Check Out,,7565.0,Curved Flower Knife,,,,Nat,,
3276933,3513,,,,,,,,,,5/7/2023 4:33 PM,Check Out,,1512.0,Square,,,,Nat,,
3276946,3262,,,,,,,,,,5/7/2023 4:38 PM,Membership Change,,,,regular,,,Nat,,
3276946,3262,,,,,,,,,,5/7/2023 4:38 PM,Check Out,,7742.0,Cordless Drill,,,,Nat,,
3276946,3262,,,,,,,,,,5/7/2023 4:38 PM,Check Out,,8266.0,Stud Finder,,,,Nat,,
3276946,3262,,,,,,,,,,5/7/2023 4:38 PM,Check Out,,5026.0,Ladder,,,,Nat,,
3276948,4533,,,,,,,,,,5/7/2023 4:39 PM,Membership Change,,,,regular,,,Nat,,
3276948,4533,,,,,,,,,,5/7/2023 4:39 PM,Check Out,,4598.0,Ladder,,,,Nat,,
3276951,4562,,,,,,,,,,5/7/2023 4:45 PM,Check Out,,7404.0,Rubber Mallet,,,,Nat,,
3276976,1909,,,,,2.50,,,0.5,0.50,5/7/2023 5:01 PM,Late Fee,,9005.0,"36"" Aluminum Bar Clamp (set of 2)",,,,Nat,,
3276976,1909,,,,,2.50,,,0.5,0.50,5/7/2023 5:01 PM,Late Fee,,5261.0,Bar Clamp,,,,Nat,,
3276976,1909,,,,,2.50,,,0.5,0.50,5/7/2023 5:01 PM,Late Fee,,6798.0,Bar Clamp,,,,Nat,,
3276976,1909,,,,,2.50,,,0.5,0.50,5/7/2023 5:01 PM,Late Fee,,5801.0,Level,,,,Nat,,
3276976,1909,,,,,2.50,,,0.5,0.50,5/7/2023 5:01 PM,Late Fee,,5378.0,Corded Drill,,,,Nat,,
3276976,1909,Discount,,2.50,,2.50,,,,,5/7/2023 5:01 PM,,,,,,,,,,
3276980,3973,,,,,,,,,,5/7/2023 5:06 PM,Check Out,,5214.0,Mixer,,,,Nat,,
3276980,3973,,,,,,,,,,5/7/2023 5:06 PM,Check Out,,5572.0,Adjustable Wrench,,,,Nat,,
3276980,3973,,,,,,,,,,5/7/2023 5:06 PM,Check Out,,3728.0,Iron,,,,Nat,,
3276991,4375,,,,,10.60,10.60,10.60,5.3,5.30,5/7/2023 5:16 PM,Late Fee,,6169.0,Basin Wrench,,,,Nat,,
3276991,4375,,,,,10.60,10.60,10.60,5.3,5.30,5/7/2023 5:16 PM,Late Fee,,4602.0,Adjustable Square,,,,Nat,,
3276991,4375,External Credit/Debit,10.60,,,10.60,10.60,10.60,,,5/7/2023 5:16 PM,,,,,,,,,,
3276993,4442,,,,,,,,,,5/7/2023 5:16 PM,Loan Return,,7703.0,Garden Hose,,,,Nat,,
3276999,4337,,,,,,,,,,5/7/2023 5:20 PM,Check Out,,9067.0,"Socket Set, SAE",,,,Nat,,
3276999,4337,,,,,,,,,,5/7/2023 5:20 PM,Check Out,,9066.0,"Socket Wrench, 3/8in, with sockets from 7-19mm",,,,Nat,,
3277001,4471,,,,,,,,,,5/7/2023 5:21 PM,Loan Return,,6872.0,"Miter Box, With Saw",,,,Nat,,
3277006,4375,,,,,,,,,,5/7/2023 5:29 PM,Check Out,,5663.0,Lawn Mower,,,,Nat,,
3277006,4375,,,,,,,,,,5/7/2023 5:29 PM,Check Out,,5665.0,Weed Puller,,,,Nat,,
3277012,4565,,,,,,,,,,5/7/2023 5:33 PM,Membership Change,,,,regular,,,Nat,,
3277013,4565,,,,,,,,,,5/7/2023 5:34 PM,Check Out,,8183.0,Pry Bar,,,,Nat,,
3277013,4565,,,,,,,,,,5/7/2023 5:34 PM,Check Out,,9119.0,Carpet knife,,,,Nat,,
3277027,4566,,,,,,,,,,5/7/2023 6:02 PM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,gar,,
3277028,3637,,,,,,,,,,5/7/2023 6:03 PM,Check Out,,3725.0,"Socket Wrench Set, Metric",,,,Nat,,
3277028,3637,,,,,,,,,,5/7/2023 6:03 PM,Check Out,,5648.0,Screwdriver Set,,,,Nat,,
3277028,3637,On Account,,,,,,,,,5/7/2023 6:03 PM,,,,,,,,,,
3277029,4566,,,,,,,,,,5/7/2023 6:04 PM,Membership Change,,,,regular,,,Nat,,
3277029,4566,,,,,,,,,,5/7/2023 6:04 PM,Check Out,,4511.0,File,,,,Nat,,
3277029,4566,,,,,,,,,,5/7/2023 6:04 PM,Check Out,,3938.0,Hand Rasp,,,,Nat,,
3277030,4303,,,,,,,,,,5/7/2023 6:05 PM,Check Out,,7629.0,Ladder,,,,Nat,,
3277031,1552,,,,,0.10,,,0.1,0.10,5/7/2023 6:07 PM,Late Fee,,6461.0,Power Sander With Vacuum Bag,,,,Nat,,
3277031,1552,Discount,,0.10,,0.10,,,,,5/7/2023 6:07 PM,,,,,,,,,,
3277032,4525,,,,,,,,,,5/7/2023 6:07 PM,Loan Return,,4034.0,Steam Cleaner,,,,Sam,,
3277032,4525,,,,,,,,,,5/7/2023 6:07 PM,Check Out (Renewal),,4034.0,Steam Cleaner,,,,Sam,self-renewal,Renewal
3277033,4538,,,,,15.20,15.20,15.20,0.1,0.10,5/7/2023 6:10 PM,Late Fee,,3090.0,Weed Whacker,,,,Nat,,
3277033,4538,,,,,15.20,15.20,15.20,0.1,0.10,5/7/2023 6:10 PM,Late Fee,,1521.0,Electric lawn mower,,,,Nat,,
3277033,4538,,,,,15.20,15.20,15.20,,15.00,5/7/2023 6:10 PM,Donation,,,,,,,Nat,,
3277033,4538,Cash,0.20,,,15.20,15.20,15.20,,,5/7/2023 6:10 PM,,,,,,,,,,
3277033,4538,Cash,15.00,,,15.20,15.20,15.20,,,5/7/2023 6:10 PM,,,,,,,,,,
3277039,4303,,,,,,,,,,5/7/2023 6:38 PM,Loan Return,,7629.0,Ladder,,,,ter,,
3277040,393,,,,,0.70,0.70,,0.7,0.70,5/7/2023 6:41 PM,Late Fee,,6508.0,Wood Burner,,,,ter,,
3277040,393,On Account,,,0.70,0.70,0.70,,,,5/7/2023 6:41 PM,,,,,,,,,,
3277041,3637,,,,,,1.90,,,,5/7/2023 6:42 PM,Loan Return,,5648.0,Screwdriver Set,,,,ter,,
3277041,3637,,,,,,1.90,,,,5/7/2023 6:42 PM,Loan Return,,3725.0,"Socket Wrench Set, Metric",,,,ter,,
3277041,3637,On Account,,,1.90,,1.90,,,,5/7/2023 6:42 PM,,,,,,,,,,
3277041,3637,Discount,,(1.90),,,1.90,,,,5/7/2023 6:42 PM,,,,,,,,,,
3277042,393,,,,,,,,,,5/7/2023 6:45 PM,Check Out,,9062.0,Foil Heat Pen,,,,ter,,
3277042,393,On Account,,,,,,,,,5/7/2023 6:45 PM,,,,,,,,,,
3277106,4567-deleted,,,,,,,,,,5/7/2023 9:02 PM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,del,,
3278070,4495,,,,,4.00,,,0.8,0.80,5/8/2023 12:05 PM,Late Fee,,788.0,Wash mitt,,,,Gin,,
3278070,4495,,,,,4.00,,,0.8,0.80,5/8/2023 12:05 PM,Late Fee,,5242.0,Key Hole Saw,,,,Gin,,
3278070,4495,,,,,4.00,,,0.8,0.80,5/8/2023 12:05 PM,Late Fee,,6052.0,Bristle Brush,,,,Gin,,
3278070,4495,,,,,4.00,,,0.8,0.80,5/8/2023 12:05 PM,Late Fee,,787.0,squeegee,,,,Gin,,
3278070,4495,,,,,4.00,,,0.8,0.80,5/8/2023 12:05 PM,Late Fee,,8797.0,Stud Finder,,,,Gin,,
3278070,4495,Discount,,4.00,,4.00,,,,,5/8/2023 12:05 PM,,,,,,,,,,
3278418,4568,,,,,,,,,,5/8/2023 2:57 PM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,ajo,,
3278804,4569,,,,,,,,,,5/8/2023 6:08 PM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,viv,,
3278813,4511,,,,,,,,,,5/8/2023 6:19 PM,Loan Return,,4305.0,Iron,,,,hei,,
3278813,4511,,,,,,,,,,5/8/2023 6:19 PM,Check Out (Renewal),,4305.0,Iron,,,,hei,self-renewal,Renewal
3278859,4570,,,,,,,,,,5/8/2023 7:48 PM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,jas,,
3278882,4571,,,,,,,,,,5/8/2023 8:10 PM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,mfr,,
3278948,4572,,,,,,,,,,5/8/2023 9:13 PM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,Kam,,
3280584,4573,,,,,,,,,,5/9/2023 12:28 PM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,ade,,
3281418,4536,,,,,,,,,,5/9/2023 4:48 PM,Loan Return,,8352.0,Claw Hammer,,,,djc,,
3281418,4536,,,,,,,,,,5/9/2023 4:48 PM,Check Out (Renewal),,8352.0,Claw Hammer,,,,djc,self-renewal,Renewal
3281419,4536,,,,,,,,,,5/9/2023 4:48 PM,Loan Return,,4431.0,"Crow Bar, Hooked End",,,,djc,,
3281419,4536,,,,,,,,,,5/9/2023 4:48 PM,Check Out (Renewal),,4431.0,"Crow Bar, Hooked End",,,,djc,self-renewal,Renewal
3281421,4536,,,,,,,,,,5/9/2023 4:48 PM,Loan Return,,8799.0,Random Orbit Palm Sander,,,,djc,,
3281421,4536,,,,,,,,,,5/9/2023 4:48 PM,Check Out (Renewal),,8799.0,Random Orbit Palm Sander,,,,djc,self-renewal,Renewal
3281422,4536,,,,,,,,,,5/9/2023 4:48 PM,Loan Return,,9064.0,Reciprocating Saw,,,,djc,,
3281422,4536,,,,,,,,,,5/9/2023 4:48 PM,Check Out (Renewal),,9064.0,Reciprocating Saw,,,,djc,self-renewal,Renewal
3281424,4536,,,,,,,,,,5/9/2023 4:48 PM,Loan Return,,8953.0,Reciprocating Saw,,,,djc,,
3281424,4536,,,,,,,,,,5/9/2023 4:48 PM,Check Out (Renewal),,8953.0,Reciprocating Saw,,,,djc,self-renewal,Renewal
3281425,4536,,,,,,,,,,5/9/2023 4:48 PM,Loan Return,,792.0,Box Fan,,,,djc,,
3281425,4536,,,,,,,,,,5/9/2023 4:48 PM,Check Out (Renewal),,792.0,Box Fan,,,,djc,self-renewal,Renewal
3281426,4536,,,,,,,,,,5/9/2023 4:48 PM,Loan Return,,7817.0,"Shop Vac, Wet/Dry, 10 Gal",,,,djc,,
3281426,4536,,,,,,,,,,5/9/2023 4:48 PM,Check Out (Renewal),,7817.0,"Shop Vac, Wet/Dry, 10 Gal",,,,djc,self-renewal,Renewal
3281675,4574,,,,,,,,,,5/9/2023 6:08 PM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,pra,,
3281678,4573,,,,,,,,,,5/9/2023 6:10 PM,Membership Change,,,,regular,,,apg,,
3281681,4574,,,,,,,,,,5/9/2023 6:11 PM,Membership Change,,,,regular,,,apg,,
3281683,4575,,,,,,,,,,5/9/2023 6:12 PM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,dgt,,
3281690,4575,,,,,,,,,,5/9/2023 6:15 PM,Membership Change,,,,regular,,,apg,,
3281700,3336,,,,,,,,,,5/9/2023 6:17 PM,Loan Return,,6788.0,Tamper,,,,apg,,
3281700,3336,,,,,,,,,,5/9/2023 6:17 PM,Loan Return,,7396.0,"Wheelbarrow, 4 Cu Ft",,,,apg,,
3281713,4399,,,,,,,,,,5/9/2023 6:21 PM,Check Out,,275.0,Table,,,,apg,,
3281713,4399,,,,,,,,,,5/9/2023 6:21 PM,Check Out,,4669.0,Cooler,,,,apg,,
3281713,4399,,,,,,,,,,5/9/2023 6:21 PM,Check Out,,8943.0,Folding table,,,,apg,,
3281720,4573,,,,,,,,,,5/9/2023 6:22 PM,Check Out,,6461.0,Power Sander With Vacuum Bag,,,,apg,,
3281725,4576,,,,,,,,,,5/9/2023 6:24 PM,Membership Change,,,,Request_CheckIDAddressPhoneDOB,,,jak,,
3281730,4575,,,,,,,,,,5/9/2023 6:26 PM,Check Out,,9005.0,"36"" Aluminum Bar Clamp (set of 2)",,,,apg,,
3281730,4575,,,,,,,,,,5/9/2023 6:26 PM,Check Out,,8031.0,Miter Saw,,,,apg,,
