Transaction ID,Member ID,Date,Payment Method,Payment Amount,Discount,On Account,Transaction Amount,Amount Due,Amount Paid,Type,Amount Due For Line Item,Actual Paid,Item ID,Item Name,Applicable Taxes,Membership Type,Project ID,Project Name,Handled By,Notes,Renewal
2419614,3449,1/19/2022 6:43 PM,,,,,,,,Check Out,,,318.0,Cordless Drill With Flashlight,,,,,kam,,
2419627,3510,1/19/2022 7:46 PM,,,,,20.0,20.00,20.00,Membership Fee,,20.0,,,,regular,,,kam,,
2419627,3510,1/19/2022 7:46 PM,External Credit/Debit,20.00,,,20.0,20.00,20.00,,,,,,,,,,,,
2419629,3418,1/19/2022 7:48 PM,,,,,,,,Loan Return,,,5199.0,"Miter Box, With Saw",,,,,kam,,
2419629,3418,1/19/2022 7:48 PM,,,,,,,,Loan Return,,,5777.0,J Roller,,,,,kam,,
2419629,3418,1/19/2022 7:48 PM,,,,,,,,Check Out (Renewal),,,5777.0,J Roller,,,,,kam,,Renewal
2419633,2666,1/19/2022 8:10 PM,,,,,,,,Check Out,,,5802.0,Gear Puller,,,,,kam,,
2419633,2666,1/19/2022 8:10 PM,,,,,,,,Check Out,,,8445.0,Gear Puller,,,,,kam,,
2419640,3412,1/19/2022 8:42 PM,,,,,,,,Check Out,,,5373.0,Biscuit Joiner,,,,,kam,,
2419640,3412,1/19/2022 8:42 PM,On Account,,,,,,,,,,,,,,,,,,
2419649,3515,1/19/2022 8:54 PM,,,,,,,,Check Out,,,6468.0,File,,,,,kam,,
2419649,3515,1/19/2022 8:54 PM,,,,,,,,Check Out,,,7974.0,File,,,,,kam,,
2419935,2205,1/20/2022 6:29 AM,,,,,,,,Loan Return,,,8365.0,Drop Cloth,,,,,jak,,
2419935,2205,1/20/2022 6:29 AM,,,,,,,,Check Out (Renewal),,,8365.0,Drop Cloth,,,,,jak,self-renewal,Renewal
2419936,2205,1/20/2022 6:29 AM,,,,,,,,Loan Return,,,346.0,Spray Gun Kit,,,,,jak,,
2419936,2205,1/20/2022 6:29 AM,,,,,,,,Check Out (Renewal),,,346.0,Spray Gun Kit,,,,,jak,self-renewal,Renewal
2419938,2205,1/20/2022 6:29 AM,,,,,,,,Loan Return,,,5677.0,Square,,,,,jak,,
2419938,2205,1/20/2022 6:29 AM,,,,,,,,Check Out (Renewal),,,5677.0,Square,,,,,jak,self-renewal,Renewal
2420856,3518,1/20/2022 8:32 PM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,stu,,
2420899,3488,1/20/2022 11:02 PM,,,,,,,,Loan Return,,,7926.0,Floor Jack,,,,,unf,,
2420899,3488,1/20/2022 11:02 PM,,,,,,,,Check Out (Renewal),,,7926.0,Floor Jack,,,,,unf,self-renewal,Renewal
2420900,3488,1/20/2022 11:03 PM,,,,,,,,Loan Return,,,8360.0,Torque Wrench,,,,,unf,,
2420900,3488,1/20/2022 11:03 PM,,,,,,,,Check Out (Renewal),,,8360.0,Torque Wrench,,,,,unf,self-renewal,Renewal
2420901,3488,1/20/2022 11:03 PM,,,,,,,,Loan Return,,,8283.0,Breaker Bar,,,,,unf,,
2420901,3488,1/20/2022 11:03 PM,,,,,,,,Check Out (Renewal),,,8283.0,Breaker Bar,,,,,unf,self-renewal,Renewal
2420902,3488,1/20/2022 11:03 PM,,,,,,,,Loan Return,,,7275.0,Jack Stands,,,,,unf,,
2420902,3488,1/20/2022 11:03 PM,,,,,,,,Check Out (Renewal),,,7275.0,Jack Stands,,,,,unf,self-renewal,Renewal
2422071,3090,1/21/2022 6:10 PM,,,,,,,,Loan Return,,,6508.0,Wood Burner,,,,,cat,,
2422071,3090,1/21/2022 6:10 PM,,,,,,,,Check Out (Renewal),,,6508.0,Wood Burner,,,,,cat,self-renewal,Renewal
2422774,2205,1/22/2022 9:09 AM,,,,,,,,Check Out,,,8099.0,Paint Roller Extension Pole,,,,,Gin,,
2422774,2205,1/22/2022 9:09 AM,,,,,,,,Check Out,,,348.0,Paint Sprayer,,,,,Gin,,
2422814,1105,1/22/2022 9:29 AM,,,,,,,,Loan Return,,,5007.0,Tap And Die (40 Pc),,,,,Gin,,
2422842,3486,1/22/2022 9:42 AM,,,,,,,,Loan Return,,,8358.0,Dehumidifier,,,,,Gin,,
2422842,3486,1/22/2022 9:42 AM,,,,,,,,Loan Return,,,7546.0,Small Black Space Heater,,,,,Gin,,
2422842,3486,1/22/2022 9:42 AM,,,,,,,,Loan Return,,,7421.0,Extension Cord,,,,,Gin,,
2422858,2783,1/22/2022 9:51 AM,,,,,,,,Loan Return,,,7115.0,Ball Peen Hammer,,,,,Gin,,
2422858,2783,1/22/2022 9:51 AM,,,,,,,,Loan Return,,,6454.0,Jewelry Tool Kit,,,,,Gin,,
2422858,2783,1/22/2022 9:51 AM,,,,,,,,Loan Return,,,6969.0,Rubber Mallet,,,,,Gin,,
2422902,3189,1/22/2022 10:03 AM,,,,,,,,Check Out,,,4993.0,"Saw Horse, Folding",,,,,Gin,,
2422902,3189,1/22/2022 10:03 AM,,,,,,,,Check Out,,,5000.0,"Saw Horse, Folding",,,,,Gin,,
2422902,3189,1/22/2022 10:03 AM,,,,,,,,Check Out,,,6486.0,"Saw Horse, Folding",,,,,Gin,,
2422902,3189,1/22/2022 10:03 AM,,,,,,,,Check Out,,,6487.0,"Saw Horse, Folding",,,,,Gin,,
2422931,3510,1/22/2022 10:12 AM,,,,,,,,Check Out,,,6277.0,Grout Scraper,,,,,Gin,,
2422931,3510,1/22/2022 10:12 AM,,,,,,,,Check Out,,,8049.0,Grout Float,,,,,Gin,,
2422931,3510,1/22/2022 10:12 AM,,,,,,,,Check Out,,,5572.0,Adjusable Wrench,,,,,Gin,,
2422931,3510,1/22/2022 10:12 AM,,,,,,,,Check Out,,,5327.0,Notched Trowel,,,,,Gin,,
2422931,3510,1/22/2022 10:12 AM,,,,,,,,Check Out,,,6699.0,Drywall Knife,,,,,Gin,,
2422931,3510,1/22/2022 10:12 AM,,,,,,,,Check Out,,,7519.0,Tack Hammer,,,,,Gin,,
2422931,3510,1/22/2022 10:12 AM,,,,,,,,Check Out,,,1659.0,Pry Bar,,,,,Gin,,
2422931,3510,1/22/2022 10:12 AM,,,,,,,,Check Out,,,8066.0,Rubber Mallet,,,,,Gin,,
2422931,3510,1/22/2022 10:12 AM,,,,,,,,Check Out,,,437.0,Crow Bar,,,,,Gin,,
2422931,3510,1/22/2022 10:12 AM,,,,,,,,Check Out,,,8186.0,Paint Mixer,,,,,Gin,,
2422931,3510,1/22/2022 10:12 AM,,,,,,,,Check Out,,,7078.0,Paint Mixer Drill Bit,,,,,Gin,,
2422931,3510,1/22/2022 10:12 AM,,,,,,,,Check Out,,,5229.0,Level,,,,,Gin,,
2422931,3510,1/22/2022 10:12 AM,,,,,,,,Check Out,,,5029.0,Tile Saw,,,,,Gin,,
2422931,3510,1/22/2022 10:12 AM,,,,,,,,Check Out,,,7421.0,Extension Cord,,,,,Gin,,
2422931,3510,1/22/2022 10:12 AM,,,,,,,,Check Out,,,7013.0,Corded Drill,,,,,Gin,,
2422931,3510,1/22/2022 10:12 AM,,,,,,,,Check Out,,,7313.0,Laser Level,,,,,Gin,,
2422931,3510,1/22/2022 10:12 AM,,,,,,,,Check Out,,,5541.0,Ladder,,,,,Gin,,
2422931,3510,1/22/2022 10:12 AM,,,,,,,,Check Out,,,7418.0,Chisel,,,,,Gin,,
2422931,3510,1/22/2022 10:12 AM,,,,,,,,Check Out,,,7542.0,Chisel,,,,,Gin,,
2422931,3510,1/22/2022 10:12 AM,,,,,,,,Check Out,,,5586.0,Bucket,,,,,Gin,,
2422931,3510,1/22/2022 10:12 AM,,,,,,,,Check Out,,,7042.0,Bucket,,,,,Gin,,
2422944,3050,1/22/2022 10:16 AM,,,,,,,,Loan Return,,,6892.0,Drywall Saw,,,,,Gin,,
2422944,3050,1/22/2022 10:16 AM,,,,,,,,Loan Return,,,615.0,Extension Cord,,,,,Gin,,
2422944,3050,1/22/2022 10:16 AM,,,,,,,,Loan Return,,,6479.0,Roto Zip,,,,,Gin,,
2422944,3050,1/22/2022 10:16 AM,,,,,,,,Loan Return,,,5854.0,Router,,,,,Gin,,
2422944,3050,1/22/2022 10:16 AM,,,,,,,,Check Out (Renewal),,,6479.0,Roto Zip,,,,,Gin,,Renewal
2422944,3050,1/22/2022 10:16 AM,,,,,,,,Check Out (Renewal),,,615.0,Extension Cord,,,,,Gin,,Renewal
2422944,3050,1/22/2022 10:16 AM,,,,,,,,Check Out,,,710.0,Bucket,,,,,Gin,,
2422944,3050,1/22/2022 10:16 AM,,,,,,,,Check Out,,,5646.0,Paint Roller,,,,,Gin,,
2422944,3050,1/22/2022 10:16 AM,,,,,,,,Check Out,,,339.0,Paint Mixer Drill Bit,,,,,Gin,,
2422944,3050,1/22/2022 10:16 AM,,,,,,,,Check Out,,,8299.0,"Shop Vac, Wet/Dry, 9 Gal",,,,,Gin,,
2422945,3519,1/22/2022 10:17 AM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,chr,,
2422951,3519,1/22/2022 10:19 AM,,,,,40.0,40.00,40.00,Membership Fee,,40.0,,,,regular,,,Gin,,
2422951,3519,1/22/2022 10:19 AM,Cash,40.00,,,40.0,40.00,40.00,,,,,,,,,,,,
2422953,3519,1/22/2022 10:19 AM,,,,,,,,Check Out,,,317.0,Ladder,,,,,Gin,,
2423029,2252,1/22/2022 10:45 AM,,,,,10.0,10.00,10.00,Membership Fee,,10.0,,,,regular,,,Gin,,
2423029,2252,1/22/2022 10:45 AM,,,,,10.0,10.00,10.00,Check Out,,,7671.0,Socket Wrench,,,,,Gin,,
2423029,2252,1/22/2022 10:45 AM,External Credit/Debit,10.00,,,10.0,10.00,10.00,,,,,,,,,,,,
2423071,1229,1/22/2022 10:58 AM,,,,,,,,Loan Return,,,4688.0,"Nail Gun, Pneumatic",,,,,Gin,,
2423071,1229,1/22/2022 10:58 AM,,,,,,,,Loan Return,,,6344.0,Air Compressor,,,,,Gin,,
2423104,2012,1/22/2022 11:09 AM,,,,,,,,Check Out,,,5035.0,Jigsaw,,,,,Gin,,
2423177,800,1/22/2022 11:32 AM,,,,,0.4,,,Late Fee,0.4,0.4,7686.0,Cuisinanart Food Processor,,,,,Gin,,
2423177,800,1/22/2022 11:32 AM,Discount,,0.40,,0.4,,,,,,,,,,,,,,
2423207,3485,1/22/2022 11:41 AM,,,,,,,,Check Out,,,7344.0,Multimeter,,,,,msh,,
2423207,3485,1/22/2022 11:41 AM,,,,,,,,Check Out,,,8046.0,Outlet Tester,,,,,msh,,
2423232,3520,1/22/2022 11:47 AM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,ana,,
2423238,3520,1/22/2022 11:48 AM,,,,,,,,Membership Change,,,,,,regular,,,Gin,,
2423251,3516,1/22/2022 11:51 AM,,,,,,,,Loan Return,,,8354.0,Cordless Drill And Impact Set,,,,,Gin,,
2423251,3516,1/22/2022 11:51 AM,,,,,,,,Loan Return,,,8366.0,Drill Bit Set,,,,,Gin,,
2423251,3516,1/22/2022 11:51 AM,,,,,,,,Loan Return,,,413.0,"Hole Saw, 3-1/2in",,,,,Gin,,
2423285,1040,1/22/2022 12:02 PM,,,,,20.0,20.00,20.00,Membership Fee,,20.0,,,,regular,,,Gin,,
2423285,1040,1/22/2022 12:02 PM,,,,,20.0,20.00,20.00,Check Out,,,7817.0,"Shop Vac, Wet/Dry, 10 Gal",,,,,Gin,,
2423285,1040,1/22/2022 12:02 PM,Cash,20.00,,,20.0,20.00,20.00,,,,,,,,,,,,
2423289,3467,1/22/2022 12:03 PM,,,,,1.2,1.20,1.20,Late Fee,0.6,0.6,8155.0,Claw Hammer,,,,,Gin,,
2423289,3467,1/22/2022 12:03 PM,,,,,1.2,1.20,1.20,Late Fee,0.6,0.6,5996.0,"Tape Measure, 16ft",,,,,Gin,,
2423289,3467,1/22/2022 12:03 PM,Cash,1.20,,,1.2,1.20,1.20,,,,,,,,,,,,
2423359,3491,1/22/2022 12:36 PM,,,,,,,,Loan Return,,,8404.0,"Corded Drill, 3/8in",,,,,Gin,,
2423359,3491,1/22/2022 12:36 PM,,,,,,,,Loan Return,,,5608.0,"Reciprocating Saw, Large Blade",,,,,Gin,,
2423359,3491,1/22/2022 12:36 PM,,,,,,,,Check Out (Renewal),,,5608.0,"Reciprocating Saw, Large Blade",,,,,Gin,,Renewal
2423359,3491,1/22/2022 12:36 PM,,,,,,,,Check Out (Renewal),,,8404.0,"Corded Drill, 3/8in",,,,,Gin,,Renewal
2423574,2291,1/22/2022 2:50 PM,,,,,,,,Check Out,,,5045.0,Telescope,,,,,msh,,
2423955,3521,1/23/2022 10:16 AM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,sus,,
2423993,432,1/23/2022 11:15 AM,,,,,1.2,1.20,,Late Fee,1.2,1.2,3759.0,Profile Sander,,,,,Gin,,
2423993,432,1/23/2022 11:15 AM,,,,,1.2,1.20,,Check Out (Renewal),,,3759.0,Profile Sander,,,,,Gin,,Renewal
2423993,432,1/23/2022 11:15 AM,On Account,,,1.20,1.2,1.20,,,,,,,,,,,,,
2424113,3257,1/23/2022 1:14 PM,,,,,0.1,,,Late Fee,0.1,0.1,8373.0,"AC To DC Adapter, 12V",,,,,kam,,
2424113,3257,1/23/2022 1:14 PM,,,,,0.1,,,Check Out (Renewal),,,8373.0,"AC To DC Adapter, 12V",,,,,kam,,Renewal
2424113,3257,1/23/2022 1:14 PM,Discount,,0.10,,0.1,,,,,,,,,,,,,,
2424143,3490,1/23/2022 1:51 PM,,,,,,,,Loan Return,,,8197.0,Profile Sander Kit,,,,,pau,,
2424143,3490,1/23/2022 1:51 PM,,,,,,,,Check Out (Renewal),,,8197.0,Profile Sander Kit,,,,,pau,self-renewal,Renewal
2424144,3490,1/23/2022 1:51 PM,,,,,,,,Loan Return,,,8026.0,Random Orbit Sander,,,,,pau,,
2424144,3490,1/23/2022 1:51 PM,,,,,,,,Check Out (Renewal),,,8026.0,Random Orbit Sander,,,,,pau,self-renewal,Renewal
2424181,3522,1/23/2022 2:38 PM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,jch,,
2424249,3376,1/23/2022 4:11 PM,,,,,,,,Check Out,,,595.0,"Tubing Cutter, 1/8in to 1-1/18in",,,,,Nat,,
2424253,23,1/23/2022 4:15 PM,,,,,,,,Check Out,,,495.0,Work Light,,,,,Nat,,
2424253,23,1/23/2022 4:15 PM,,,,,,,,Check Out,,,7914.0,Hanging Lamp,,,,,Nat,,
2424263,3093,1/23/2022 4:37 PM,,,,,1.8,1.80,10.00,Late Fee,1.8,1.8,6058.0,Circular Saw,,,,,Nat,,
2424263,3093,1/23/2022 4:37 PM,Cash,10.00,,,1.8,1.80,10.00,,,,,,,,,,,,
2424263,3093,1/23/2022 4:37 PM,On Account,,,(8.20),1.8,1.80,10.00,,,,,,,,,,,,
2424267,2705,1/23/2022 4:47 PM,,,,,,,,Loan Return,,,6224.0,"Nail Gun, Pneumatic",,,,,Nat,,
2424267,2705,1/23/2022 4:47 PM,,,,,,,,Loan Return,,,347.0,Staple Gun,,,,,Nat,,
2424267,2705,1/23/2022 4:47 PM,,,,,,,,Loan Return,,,493.0,Air Compressor,,,,,Nat,,
2424280,3504,1/23/2022 5:17 PM,,,,,0.3,,,Late Fee,0.1,0.1,6463.0,Extension Cord,,,,,Nat,,
2424280,3504,1/23/2022 5:17 PM,,,,,0.3,,,Late Fee,0.1,0.1,8198.0,Random Orbit Sander,,,,,Nat,,
2424280,3504,1/23/2022 5:17 PM,,,,,0.3,,,Late Fee,0.1,0.1,7832.0,"Shop Vac, Wet/Dry, 1.5 Gal",,,,,Nat,,
2424280,3504,1/23/2022 5:17 PM,Discount,,0.30,,0.3,,,,,,,,,,,,,,
2424289,3519,1/23/2022 5:29 PM,,,,,,,,Loan Return,,,317.0,Ladder,,,,,msh,,
2424298,3496,1/23/2022 5:44 PM,,,,,,,,Loan Return,,,6839.0,Car Jack,,,,,Nat,,
2424298,3496,1/23/2022 5:44 PM,,,,,,,,Loan Return,,,4583.0,"Combination Wrench, 11/16in",,,,,Nat,,
2424298,3496,1/23/2022 5:44 PM,,,,,,,,Loan Return,,,639.0,Spark Plug Socket,,,,,Nat,,
2424298,3496,1/23/2022 5:44 PM,,,,,,,,Loan Return,,,5101.0,Jack Stand,,,,,Nat,,
2424298,3496,1/23/2022 5:44 PM,,,,,,,,Loan Return,,,5102.0,Jack Stand,,,,,Nat,,
2424298,3496,1/23/2022 5:44 PM,,,,,,,,Loan Return,,,8288.0,Spark Plug Socket,,,,,Nat,,
2424298,3496,1/23/2022 5:44 PM,,,,,,,,Loan Return,,,8289.0,Spark Plug Socket,,,,,Nat,,
2424314,3359,1/23/2022 6:28 PM,,,,,0.1,0.10,,Late Fee,0.1,0.1,3876.0,Heat Gun,,,,,msh,,
2424314,3359,1/23/2022 6:28 PM,On Account,,,0.10,0.1,0.10,,,,,,,,,,,,,
2424318,2012,1/23/2022 6:38 PM,,,,,,,,Loan Return,,,5035.0,Jigsaw,,,,,msh,,
2424319,3521,1/23/2022 6:38 PM,,,,,20.0,20.00,20.00,Membership Fee,,20.0,,,,regular,,,msh,,
2424319,3521,1/23/2022 6:38 PM,External Credit/Debit,20.00,,,20.0,20.00,20.00,,,,,,,,,,,,
2424321,3521,1/23/2022 6:40 PM,,,,,,,,Check Out,,,5090.0,Car Ramp Set,,,,,msh,,
2424321,3521,1/23/2022 6:40 PM,,,,,,,,Check Out,,,7828.0,"Drain Pan, 16 QT",,,,,msh,,
2424321,3521,1/23/2022 6:40 PM,,,,,,,,Check Out,,,8309.0,Oil Filter Wrench,,,,,msh,,
2424321,3521,1/23/2022 6:40 PM,,,,,,,,Check Out,,,8241.0,Adjusable Wrench,,,,,msh,,
2424323,3045,1/23/2022 7:01 PM,,,,,,,,Loan Return,,,6490.0,"Hand Truck, Convertible",,,,,msh,,
2424338,3494,1/23/2022 8:02 PM,,,,,,,,Loan Return,,,4936.0,Extension Cord,,,,,Kdr,,
2424338,3494,1/23/2022 8:02 PM,,,,,,,,Check Out (Renewal),,,4936.0,Extension Cord,,,,,Kdr,self-renewal,Renewal
2424339,3494,1/23/2022 8:02 PM,,,,,,,,Loan Return,,,8415.0,Corded Drill,,,,,Kdr,,
2424339,3494,1/23/2022 8:02 PM,,,,,,,,Check Out (Renewal),,,8415.0,Corded Drill,,,,,Kdr,self-renewal,Renewal
2424355,3493,1/23/2022 10:32 PM,,,,,,,,Loan Return,,,4814.0,Power Sander,,,,,abe,,
2424355,3493,1/23/2022 10:32 PM,,,,,,,,Check Out (Renewal),,,4814.0,Power Sander,,,,,abe,self-renewal,Renewal
2424356,3493,1/23/2022 10:32 PM,,,,,,,,Loan Return,,,8037.0,Stud Finder,,,,,abe,,
2424356,3493,1/23/2022 10:32 PM,,,,,,,,Check Out (Renewal),,,8037.0,Stud Finder,,,,,abe,self-renewal,Renewal
2425211,3523,1/24/2022 11:13 PM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,luk,,
2425686,3524,1/25/2022 9:33 AM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,cha,,
2426389,3412,1/25/2022 6:17 PM,,,,,,,,Loan Return,,,5373.0,Biscuit Joiner,,,,,Gin,,
2426389,3412,1/25/2022 6:17 PM,On Account,,,,,,,,,,,,,,,,,,
2426397,3525,1/25/2022 6:25 PM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,h6e,,
2426399,3525,1/25/2022 6:26 PM,,,,,,,,Membership Change,,,,,,regular,,,Gin,,
2426404,3525,1/25/2022 6:31 PM,,,,,,,,Check Out,,,5059.0,"Vise Grip, Medium",,,,,ana,,
2426404,3525,1/25/2022 6:31 PM,,,,,,,,Check Out,,,8340.0,Slip Joint Pliers,,,,,ana,,
2426440,3436,1/25/2022 7:23 PM,,,,,0.4,0.40,0.40,Late Fee,0.2,0.2,8250.0,20V/60V Max 6.0Ah Battery BATT_X,,,,,Gin,,
2426440,3436,1/25/2022 7:23 PM,,,,,0.4,0.40,0.40,Late Fee,0.2,0.2,8242.0,Cordless Framing Nailer Set BATT_X,,,,,Gin,,
2426440,3436,1/25/2022 7:23 PM,Cash,0.40,,,0.4,0.40,0.40,,,,,,,,,,,,
2426445,3488,1/25/2022 7:27 PM,,,,,,,,Check Out,,,7095.0,Claw Hammer,,,,,Gin,,
2426445,3488,1/25/2022 7:27 PM,,,,,,,,Check Out,,,6969.0,Rubber Mallet,,,,,Gin,,
2426449,3436,1/25/2022 7:29 PM,,,,,,,,Check Out,,,493.0,Air Compressor,,,,,Gin,,
2426449,3436,1/25/2022 7:29 PM,,,,,,,,Check Out,,,305.0,Nail Gun,,,,,Gin,,
2426450,3523,1/25/2022 7:29 PM,,,,,,,,Membership Change,,,,,,regular,,,Gin,,
2426455,3523,1/25/2022 7:35 PM,,,,,,,,Check Out,,,768.0,Carpet Cleaner,,,,,Gin,,
2426463,2833,1/25/2022 7:49 PM,,,,,0.2,0.20,0.20,Loan Return,,,4703.0,Claw Hammer,,,,,Gin,,
2426463,2833,1/25/2022 7:49 PM,,,,,0.2,0.20,0.20,Late Fee,0.2,0.2,4471.0,Cordless Drill,,,,,Gin,,
2426463,2833,1/25/2022 7:49 PM,Cash,0.20,,,0.2,0.20,0.20,,,,,,,,,,,,
2426480,3514,1/25/2022 8:17 PM,,,,,,,,Loan Return,,,7614.0,Miter Saw,,,,,Gin,,
2426480,3514,1/25/2022 8:17 PM,,,,,,,,Loan Return,,,6021.0,Extension Cord,,,,,Gin,,
2426480,3514,1/25/2022 8:17 PM,,,,,,,,Loan Return,,,5013.0,"Power Sander, Palm Grip",,,,,Gin,,
2426480,3514,1/25/2022 8:17 PM,,,,,,,,Loan Return,,,5729.0,Speed Square,,,,,Gin,,
2426480,3514,1/25/2022 8:17 PM,,,,,,,,Loan Return,,,5621.0,Quick Grip Clamp,,,,,Gin,,
2426480,3514,1/25/2022 8:17 PM,,,,,,,,Loan Return,,,5635.0,Quick Grip Clamp,,,,,Gin,,
2426480,3514,1/25/2022 8:17 PM,,,,,,,,Loan Return,,,6113.0,Quick Grip Clamp,,,,,Gin,,
2426480,3514,1/25/2022 8:17 PM,,,,,,,,Loan Return,,,6114.0,Quick Grip Clamp,,,,,Gin,,
2426743,3526,1/26/2022 6:08 AM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,Sky,,
2427151,3527,1/26/2022 12:40 PM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,ang,,
2427504,2002,1/26/2022 5:58 PM,,,,,0.2,0.20,,Late Fee,0.1,0.1,7403.0,Pipe Wrench,,,,,bri,,
2427504,2002,1/26/2022 5:58 PM,,,,,0.2,0.20,,Late Fee,0.1,0.1,6694.0,Channel Lock Pliers,,,,,bri,,
2427504,2002,1/26/2022 5:58 PM,On Account,,,0.20,0.2,0.20,,,,,,,,,,,,,
2427505,3511,1/26/2022 5:59 PM,,,,,0.1,0.10,,Late Fee,0.1,0.1,6943.0,Tile Saw,,,,,bri,,
2427505,3511,1/26/2022 5:59 PM,On Account,,,0.10,0.1,0.10,,,,,,,,,,,,,
2427522,3525,1/26/2022 6:27 PM,,,,,,,,Loan Return,,,8340.0,Slip Joint Pliers,,,,,bri,,
2427522,3525,1/26/2022 6:27 PM,,,,,,,,Loan Return,,,5059.0,"Vise Grip, Medium",,,,,bri,,
2427530,1840,1/26/2022 6:40 PM,,,,,10.0,10.00,10.00,Membership Fee,,10.0,,,,regular,,,bri,,
2427530,1840,1/26/2022 6:40 PM,External Credit/Debit,10.00,,,10.0,10.00,10.00,,,,,,,,,,,,
2427531,1840,1/26/2022 6:40 PM,,,,,,,,Check Out,,,5639.0,Miter Saw,,,,,bri,,
2427532,1840,1/26/2022 6:41 PM,,,,,,,,Check Out,,,7730.0,Angle Finder,,,,,bri,,
2427548,2666,1/26/2022 7:07 PM,,,,,,,,Loan Return,,,5802.0,Gear Puller,,,,,bri,,
2427548,2666,1/26/2022 7:07 PM,,,,,,,,Loan Return,,,8445.0,Gear Puller,,,,,bri,,
2427552,2666,1/26/2022 7:15 PM,,,,,,,,Check Out,,,3859.0,Snap Ring Pliers,,,,,bri,,
2427552,2666,1/26/2022 7:15 PM,,,,,,,,Check Out,,,5571.0,Chain Tool,,,,,bri,,
2427552,2666,1/26/2022 7:15 PM,,,,,,,,Check Out,,,289.0,Pin Spanner,,,,,bri,,
2427560,3510,1/26/2022 7:38 PM,,,,,,,,Loan Return,,,5572.0,Adjusable Wrench,,,,,bri,,
2427560,3510,1/26/2022 7:38 PM,,,,,,,,Loan Return,,,437.0,Crow Bar,,,,,bri,,
2427560,3510,1/26/2022 7:38 PM,,,,,,,,Loan Return,,,6699.0,Drywall Knife,,,,,bri,,
2427560,3510,1/26/2022 7:38 PM,,,,,,,,Loan Return,,,7421.0,Extension Cord,,,,,bri,,
2427560,3510,1/26/2022 7:38 PM,,,,,,,,Loan Return,,,8049.0,Grout Float,,,,,bri,,
2427560,3510,1/26/2022 7:38 PM,,,,,,,,Loan Return,,,5541.0,Ladder,,,,,bri,,
2427560,3510,1/26/2022 7:38 PM,,,,,,,,Loan Return,,,7313.0,Laser Level,,,,,bri,,
2427560,3510,1/26/2022 7:38 PM,,,,,,,,Loan Return,,,5229.0,Level,,,,,bri,,
2427560,3510,1/26/2022 7:38 PM,,,,,,,,Loan Return,,,5327.0,Notched Trowel,,,,,bri,,
2427560,3510,1/26/2022 7:38 PM,,,,,,,,Loan Return,,,8186.0,Paint Mixer,,,,,bri,,
2427560,3510,1/26/2022 7:38 PM,,,,,,,,Loan Return,,,7013.0,Corded Drill,,,,,bri,,
2427560,3510,1/26/2022 7:38 PM,,,,,,,,Loan Return,,,7078.0,Paint Mixer Drill Bit,,,,,bri,,
2427560,3510,1/26/2022 7:38 PM,,,,,,,,Loan Return,,,1659.0,Pry Bar,,,,,bri,,
2427560,3510,1/26/2022 7:38 PM,,,,,,,,Loan Return,,,8066.0,Rubber Mallet,,,,,bri,,
2427560,3510,1/26/2022 7:38 PM,,,,,,,,Loan Return,,,6277.0,Grout Scraper,,,,,bri,,
2427560,3510,1/26/2022 7:38 PM,,,,,,,,Loan Return,,,7519.0,Tack Hammer,,,,,bri,,
2427560,3510,1/26/2022 7:38 PM,,,,,,,,Loan Return,,,5029.0,Tile Saw,,,,,bri,,
2427560,3510,1/26/2022 7:38 PM,,,,,,,,Loan Return,,,5586.0,Bucket,,,,,bri,,
2427560,3510,1/26/2022 7:38 PM,,,,,,,,Loan Return,,,7042.0,Bucket,,,,,bri,,
2427560,3510,1/26/2022 7:38 PM,,,,,,,,Loan Return,,,7418.0,Chisel,,,,,bri,,
2427560,3510,1/26/2022 7:38 PM,,,,,,,,Loan Return,,,7542.0,Chisel,,,,,bri,,
2427560,3510,1/26/2022 7:38 PM,,,,,,,,Check Out (Renewal),,,5029.0,Tile Saw,,,,,bri,,Renewal
2427560,3510,1/26/2022 7:38 PM,,,,,,,,Check Out (Renewal),,,7519.0,Tack Hammer,,,,,bri,,Renewal
2427560,3510,1/26/2022 7:38 PM,,,,,,,,Check Out (Renewal),,,6277.0,Grout Scraper,,,,,bri,,Renewal
2427560,3510,1/26/2022 7:38 PM,,,,,,,,Check Out (Renewal),,,8066.0,Rubber Mallet,,,,,bri,,Renewal
2427560,3510,1/26/2022 7:38 PM,,,,,,,,Check Out (Renewal),,,1659.0,Pry Bar,,,,,bri,,Renewal
2427560,3510,1/26/2022 7:38 PM,,,,,,,,Check Out (Renewal),,,7078.0,Paint Mixer Drill Bit,,,,,bri,,Renewal
